id,name,en_name,code,introduce,dialogue,extra,en_introduce,character,type,rank,develop_duration,baseammo,basemre,ammo_add_withnumber,mre_add_withnumber,retiremp,retireammo,retiremre,retirepart,ratio_life,ratio_pow,ratio_rate,ratio_speed,ratio_hit,ratio_dodge,ratio_armor,armor_piercing,crit,special,eat_ratio,ratio_range,skill1,skill2,normal_attack,passive_skill,dynamic_passive_skill,effect_grid_center,effect_guntype,effect_grid_pos,effect_grid_effect,max_equip,type_equip1,type_equip2,type_equip3,type_equip4,ai,is_additional,launch_time,obtain_ids,rank_display,prize_id,mindupdate_consume,explore_tag,gun_detail_bg,org_id,related_story_id,show_damage_skin,gun_tag_ids,atk_speed_max,ratio_rec,recommended_team_ids,item_id
111,gun-10000111,AAT-52,AAT52,"类型            通用机枪
总重            空枪：重型：10.6 公斤
                     轻型：9.75 公斤
全长            重型：枪托缩折：1|080 毫米
                     枪托伸展：1|254 毫米
                轻型：枪托缩折：980 毫米
                     枪托伸展：1|145 毫米
枪管长度        重型：600 毫米
                轻型：500 毫米
操作人数         2 人
弹药            AA-52：7.5×54毫米法国步枪弹
                NF-1：7.62×51毫米NATO
                M.A.C. 58：12.7×99毫米NATO（.50 BMG）
枪机种类        杠杆延迟气体反冲式
发射速率        700—900 发／分钟
枪口初速        重型：840 米／秒
                轻型：830 米／秒
有效射程        重型：1|200 米
                轻型：600—800 米
供弹方式        50—200 发弹链
瞄准具型式      机械瞄具：金属表尺照门及片状准星（表尺照门分划：200—2|000 米）
                可拆卸式APX（SOM）瞄准镜
                红外夜视瞄准镜",Bonjour！指挥官，AAT-52机枪，从今天起为您效命了哦！,gun-40000111,gun-50000111,gun-60000111,5,2,17400,40,30,25,15,5,5,2,5,110,115,120,100,120,110,0,15,5,10,90,100,100121,0,300105,300201|300202|999999,,17,6,21,2|20,0,2;5|17|19,1;1|2|3|16,3;14|21,,111,0,2016-05-20 00:00:00,1|3,2,0,,39|48,,10704,100111,|0|,108|106,1000,110,3|5,
112,gun-10000112,NEGEV,NEGEV,"类型            轻机枪
总重            空枪：7.5公斤
全长            枪托全开：1|020毫米
                枪托折叠：780毫米
枪管长度        460毫米
弹药            5.56×45毫米
枪机种类        气动、转拴式枪机
发射速率        650-850或750-950发/分钟
枪口初速        950米/秒
有效射程        1000米
供弹方式        Galil的35/50发弹匣、弹链",我是“内格夫”哦，作为战斗专家，今天将在指挥部就职了，准备重用我吧。,gun-40000112,gun-50000112,gun-60000112,5,5,23700,40,30,25,15,5,5,2,5,105,95,125,100,125,130,0,15,5,9,135,100,200201,0,300105,300202|200102|200203|200204|200205|200202,,18,6,22|23|24,8|20,0,2;5|17,1;1|2|3|16,3;14|21|20,,112,0,2016-05-20 00:00:00,1|2,5,0,,41,,10202,100112,|904|3202|0|,160|165,1000,105,9,
113,gun-10000113,SPS,SPS,"类型            半自动手枪
总重            空枪：0.9 公斤
全长            200 毫米
枪管长度        120 毫米
弹药            9×21毫米
枪机种类        反冲作用
                单/双动式板机
枪口初速        410 米／秒
有效射程        100 米
供弹方式        18发弹匣
瞄准具型式      缺口式照门",你好，我是谢尔久科夫SPS，感谢您的信任，今后请让我来负责您的安全吧。,gun-40000113,gun-50000113,gun-60000113,1,3,2100,10,10,5,5,2,2,2,0,105,125,110,100,120,95,0,15,20,0,115,100,100502,0,300101,999999|756173,,13,0,8|12|14,1|12;3|20,0,1;4|13|16|18,2;6,3;10,,113,0,2016-07-21 00:00:00,102,3,0,,,nation_Russia,10801,100113,|0|,10101,120,105,2|3|4|6|8,
114,gun-10000114,Welrod Mk Ⅱ,Welrod,"类型            半自动手枪
总重            空枪：0.9 公斤
全长            200 毫米
枪管长度        120 毫米
弹药            9×21毫米
枪机种类        反冲作用
                单/双动式板机
枪口初速        410 米／秒
有效射程        100 米
供弹方式        18发弹匣
瞄准具型式      缺口式照门",维尔德MarkⅡ型，就任。欢迎仪式就免了，寄身于黑暗的我，没有接受礼花的必要……,gun-40000114,gun-50000114,gun-60000114,1,5,3600,10,10,5,5,2,2,2,0,120,90,90,100,125,105,0,15,40,0,140,100,101504,0,300101,1001704,,13,0,7|8|9|12|14,1|10;2|8,0,1;4|13|16,2;6,3;10|20,,114,0,2016-07-07 00:00:00,1,5,0,10:25|45:200|51:2;10:50|45:1200|51:3;10:75|45:2400|51:5,9|17|27|40|47|82,,103,100114,|0|411|1401|2103|10905|,10102,120,105,2|3|4|8,
115,gun-10000115,KP/-31 ,KP31,"类型            冲锋枪
总重            4.6公斤
全长            870毫米
                925毫米（SJR）
                740毫米（碉堡型）
枪管长度        314毫米
弹药            9×19毫米帕拉贝鲁姆手枪弹
枪机种类        后座作用
发射速率        750–900发/分钟
枪口初速        396 米／秒
有效射程        200 米
供弹方式        20|36|40或50发可卸式弹匣
                71发可卸式弹鼓
瞄准具型式      片状准星和弧形座式可调表尺",索米1931式，报到。指挥官……请让我在您的部队中，继续履行使命吧！,gun-40000115,gun-50000115,gun-60000115,2,5,8700,25,20,15,10,5,5,2,0,125,110,120,100,130,95,0,15,5,0,105,100,100204,0,300102,756160|804219|804220|804218,,13,4,7|9,2|15;3|30,0,3;9|10|20,2;6|19,1;1|2|3|4|13,,115,0,2016-07-07 00:00:00,1|2,5,0,10:25|45:200|51:2;10:50|45:1200|51:3;10:75|45:2400|51:5,31|40|65,,10803,100115,|0|310|3101|1103|,108,135,135,1|2|3|6|7,
116,gun-10000116,Z-62,Z62,"类型            冲锋枪
总重            2.87公斤
全长            480毫米
枪管长度        201毫米
弹药            9×19毫米米鲁格弹
枪机种类        反冲作用
发射速率        550发／分钟
有效射程        200米
供弹方式        30发弹匣",我是星Z-62，指挥官，很荣幸获得您的收留，我会好好表现。,gun-40000116,gun-50000116,gun-60000116,2,3,7500,25,20,15,10,5,5,2,0,95,100,95,100,120,115,0,15,5,0,120,100,102302,0,300102,900156|999999,,13,4,7|8,1|12;4|10,0,3;9|10,2;6|19,1;1|2|3|4|13,,116,0,2016-08-11 00:00:00,2|102,3,0,,9|14,,10704,100116,|0|573|3507|,121|105,120,95,1|2|3|6|7,
117,gun-10000117,PSG-1,PSG1,"类型            狙击步枪
总重            空枪：8.10 公斤
全长            1|200毫米
枪管长度        650毫米
弹药            7.62×51毫米NATO
枪机种类        滚轮延迟反冲式
枪口初速        868 米／秒
有效射程        1000 米
供弹方式        5或20发，可拆卸弹匣
瞄准具型式      Hendsoldt 6 × 42毫米望远式瞄准镜",您好，我是PSG-1。感谢您的信任，我会珍惜这次宝贵的机会的。,gun-40000117,gun-50000117,gun-60000117,3,4,15600,15,30,10,15,5,2,5,0,105,120,120,100,125,85,0,15,40,0,105,100,102805,0,300104,501032,,13,1,12|14,6|15,0,2;5,1;1|2|3|13,3;15|23,,117,0,2016-08-11 00:00:00,2|102,4,0,,57,nation_German,10302,100117,|0|8404|,138,120,105,8,
118,gun-10000118,9A-91,9A91,"类型            突击步枪、卡宾枪
总重            空枪：1.8公斤
全长            枪托缩折：383毫米
                枪托伸展：605毫米
弹药            9×39毫米苏联口径
                  SP-5（钢蕊弹头）
                  SP-6（穿甲弹头）
                  PAB-9（次音速弹头）
枪机种类        长行程活塞气动式
                转拴式枪机
发射速率        700—900发／分钟
枪口初速        270—680米／秒
有效射程        瞄准射程：200米
                实际射程：100米
供弹方式        20发可拆卸式弹匣
瞄准具型式      机械瞄具：金属照门及准星（照门可上翻式调节，分别是100米和200米）
                机匣左侧装上的瞄准镜导轨装上快拆式瞄准镜",您就是……我的指挥官吗？9A-91……这是我的名字，指挥官，您会记住我吗？,gun-40000118,gun-50000118,gun-60000118,4,4,12900,20,20,10,10,2,5,5,0,105,95,120,100,125,130,0,15,20,0,110,100,100125,0,300103,200416,756116,13,2,17|19,2|10;4|15,0,1;1|2|3|4|13|18,2;8,3;9|10|20,,118,0,2016-07-07 00:00:00,1|3|2,4,0,,12|33|50,nation_Russia,10403,100118,|0|6204|4104|8304|1302|10605|11405|,108|106,120,105,1|7,
119,gun-10000119,OTs-14,OTs14,"类型            突击步枪
总重            空枪：2.7公斤
全长            610毫米（OTs-14-4A）
                565毫米（OTs-14-4A-01）
                500毫米（OTs-14-4A-02）
                720毫米OTs-14-4A-03）
枪管长度        240毫米
弹药            9×39毫米（“闪电-4”）
                7.62×39毫米（“闪电-1”）
枪机种类        长行程导气式活塞，转拴式
发射速率        700 发/分钟
枪口初速        300 米／秒
有效射程        200 米
供弹方式        20发弹匣（“闪电-4”）
                30发AKM弹匣（“闪电-1”）
瞄准具型式      机械式瞄具或光学瞄准镜",OTs-14“闪电”，您就是我的指挥官吗？……很好，难得的机会，就让我们愉快相处吧。,gun-40000119,gun-50000119,gun-60000119,4,5,14520,20,20,10,10,2,5,5,0,100,105,110,100,125,125,0,15,20,0,125,100,100116,0,300103,,,13,2,17|18|19,2|25;3|65,0,1;1|2|3|4|13|18,2;8,3;9|10,,119,0,2016-08-11 00:00:00,0,5,0,,41|51,nation_Russia,10202,100119,|0|4501|3001|5602|,108|106,135,100,1|7,
120,gun-10000120,ARX-160,ARX160,"类型            突击步枪
总重            406毫米长枪管：3.1公斤
                302毫米短枪管：3公斤
全长            406毫米长枪管：
                   枪托折叠：755毫米
                   枪托缩起：820毫米
                   枪托伸出：920毫米
                302毫米短枪管：
                   枪托折叠：580毫米
                   枪托缩起：680毫米
                   枪托伸出：755毫米
枪管长度        406毫米
                302毫米
弹药            5.56×45毫米北约口径
                5.45×39毫米苏联口径
                6.8×43毫米雷明登SPC
                7.62×39毫米苏联口径
                .300 AAC BLK（7.62×35毫米）
枪机种类        短行程活塞传动型气动式
                转拴式枪机
发射速率        700 发/分钟
枪口初速        930 米／秒
有效射程        700 米
供弹方式        5、10、20、30、40发可拆卸式STANAG弹匣
                100发可拆卸式C-Mag弹鼓
                150发可拆卸式CL-Mag弹鼓
                30、40发AK-47可拆卸式弹匣
                75、100发RPK可拆卸式弹鼓
瞄准具型式      机匣顶部的MIL-STD-1913战术导轨上安装后备机械瞄具、日间／夜间光学瞄准镜、红点镜／反射式瞄准镜、全息瞄准镜、夜视镜和／或热成像仪（可拆卸）",Ciao……我是ARX-160，新世纪的新星哦……嗯，不像吗？差不多就可以了哦。,gun-40000120,gun-50000120,gun-60000120,4,3,11700,20,20,10,10,2,5,5,0,90,110,110,100,120,120,0,15,20,0,115,100,102110,0,300103,900156|999999,,13,2,17,1|25;3|50,0,1;1|2|3|4|13|18,2;8,3;9|10,,120,0,2016-08-11 00:00:00,2|102,3,0,,28,nation_Italy,10403,0,|0|,121|153,120,90,6,
121,gun-10000121,Mk48,Mk48,"类型            通用机枪
总重            Mk 48 Mod 0：
                    空枪：8.2 公斤
                    装上100 发子弹：11.2 公斤
                Mk 48 Mod 1：
                    空枪：8.28 公斤
                    装上100 发子弹：11.2 公斤
全长            1|009.65 毫米
枪管长度        501.65 毫米
弹药            7.62×51毫米NATO（STANAG 2310）
枪机种类        气动式、开放式枪机
发射速率        Mk 48 Mod 0：710 发／分钟
                Mk 48 Mod 1：730 发／分钟
枪口初速        975.328 米／秒
有效射程        800 米
供弹方式        100、200 发M13可散式弹链
瞄准具型式      机械瞄具：金属觇孔式照门和柱状连护环准星（照门可进行转换）
                机匣盖顶部的MIL-STD-1913战术导轨上安装光学瞄准镜、红点镜／反射式瞄准镜、全息瞄准镜、夜视镜或热成像仪（可拆卸）",哎呀，你就是我的指挥官吗？我是Mk48，希望能在这里享受到非同寻常的乐趣呢♥,gun-40000121,gun-50000121,gun-60000121,5,4,22800,40,30,25,15,5,5,2,5,105,125,110,100,115,120,0,15,5,10,100,100,105203,0,300105,300201|300202,,19,6,23|25,2|18,0,2;5|17|19,1;1|2|3|16,3;14|21,,121,0,2016-07-07 00:00:00,1|2,4,0,,33,nation_US,10402,0,|8306|10304|4804|0|,108,1000,105,3|5,
122,gun-10000122,G11,G11,"类型            突击步枪
总重            空枪：3.6公斤
全长            750毫米
枪管长度        540毫米
弹药            4.73 x 33毫米无壳弹
枪机种类        气动式/旋转枪膛
发射速率        三连发：2000发/分
                全自动：460发/分
枪口初速        930 米／秒
有效射程        400 米
供弹方式        45或50发弹匣
瞄准具型式      内置固定式瞄准镜",G11……指挥官，这里的床位还够吗？,gun-40000122,gun-50000122,gun-60000122,4,5,14640,20,20,10,10,2,5,5,0,110,100,145,100,115,105,0,15,20,0,110,100,104101,0,301804,301401|301402|200411|200406|200419|202005|756232,,13,2,18,1|30;4|10,0,1;1|2|3|4|13,2;8,3;9|10|20,,122,0,2016-08-11 00:00:00,1|2,5,0,10:25|45:200|51:2;10:50|45:1200|51:3;10:75|45:2400|51:5,10|18|62|83|86,team_404,10104,100122,|0|9|558|572|1602|2502|538|582|8401|4102|,118,135,110,1,
123,gun-10000123,P99,P99,"类型            半自动手枪
总重            710 克
全长            180毫米
枪管长度        102毫米
弹药            9×19毫米
                .40 S&W
                9×21毫米IMI
枪机种类        枪管短行程后座作用，自由枪机
枪口初速        9×19毫米：408米/秒
                .40 S&W：344米/秒
有效射程        60 米
供弹方式        9×19毫米：10／16发弹匣
                .40 S&W：8／10／12发弹匣
瞄准具型式      缺口式照门",新型防身武器P99，申请加入。指挥官，我会认真辅导您的事业的。,gun-40000123,gun-50000123,gun-60000123,1,3,2100,10,10,5,5,2,2,2,0,90,115,115,100,120,125,0,15,20,0,110,100,100602,0,300101,999999,,13,0,12|14|18,2|6;4|18,0,1;4|13|16|18,2;6,3;10,,123,0,2016-08-31 00:00:00,1,3,0,,25|77,nation_German,10704,0,,10102,120,90,2|3|4|8,
124,gun-10000124,Super SASS,SuperSASS,"类型            半自动狙击步枪
总重            5.4公斤
全长            1130毫米
枪管长度        508毫米
弹药            7.62×51 NATO
枪机种类        直接导气式、转拴式枪机
枪口初速        783 米／秒
有效射程        800至1|000 米
供弹方式        20 发弹匣
瞄准具型式      瞄准镜
                折合式后备机械照门／准星",指挥官，Super SASS报到。新人初次见面，还望您多加指点。,gun-40000124,gun-50000124,gun-60000124,3,3,14400,15,30,10,15,5,2,5,0,100,115,120,100,110,90,0,15,40,0,105,100,102603,0,300104,501032|900884|999999,,13,1,19,6|12,0,2;5,1;1|2|3|13|18,3;15|23,,124,0,2016-09-21 00:00:00,101,3,0,10:15|45:200;10:30|45:800;10:45|45:1600,32,nation_US,10202,100124,|0|1407|,138,120,100,8,
125,gun-10000125,MG4,MG4,"类型            轻机枪
总重            8.15公斤
全长            1005毫米（枪托展开）
                830毫米（枪托折叠）
枪管长度        482毫米
弹药            5.56×45毫米
枪机种类        气动式、转拴式枪机
发射速率        775-885 发/分钟
枪口初速        920 米/秒
有效射程        约1000 米
供弹方式        弹链",MG4，从今日起为您效劳。（叹气）希望这里还有我的位子吧……,gun-40000125,gun-50000125,gun-60000125,5,5,24000,40,30,25,15,5,5,2,5,110,95,125,100,120,120,0,15,5,9,135,100,105105,0,300105,300201|300202|803926|759193|759194|759195|759196|759197|759198,,18,6,22|24,3|12;8|15,0,2;5|17|19,1;1|2|3|16|18,3;14|21|20,,125,0,2016-08-31 00:00:00,1|2,5,0,10:25|45:200|51:2;10:50|45:1200|51:3;10:75|45:2400|51:5,,nation_German,10402,100125,|0|703|,108,1000,110,3|5,
126,gun-10000126,NZ75,NZ75,"类型            半自动手枪
总重            1.12公斤
全长            206毫米
枪管长度        120毫米
弹药            9×19毫米
枪机种类        枪管短行程后座作用，自由枪机，单动/双动
有效射程        25米
供弹方式        12发可拆式弹匣
瞄准具型式      刀片式准星，固定式照门",NZ75，响应您的召唤，一起完成使命吧。,gun-40000126,gun-50000126,gun-60000126,1,5,3900,10,10,5,5,2,2,2,0,110,115,115,100,120,95,0,15,20,0,125,100,101604,0,300101,,,13,0,8|12|14|17|18|19,1|10;4|15,0,1;4|13|16|18,2;6,3;10,,126,0,2016-09-29 00:00:00,1,5,0,,16|23|24|27|53,nation_China,10402,100126,|0|1702|8802|403|,10102,130,120,2|3|4|8,
127,gun-10000127,Type 79,79type,"类型            冲锋枪
总重            1.75公斤
全长            枪托打开：740毫米
                枪托折叠：470毫米
枪管长度        250毫米
弹药            7.62×25mm托卡列夫手枪弹
枪机种类        气动式、转拴式枪机、闭锁式枪机
发射速率        1000发/分钟（理论射速）
枪口初速        515米/秒
有效射程        200米
供弹方式        20发弹匣
瞄准具型式      金属机械瞄具",长官，79式，正式报到，请下命令！,gun-40000127,gun-50000127,gun-60000127,2,5,9300,25,20,15,10,5,5,2,0,110,130,115,100,110,125,0,15,5,0,100,100,102204,0,300102,900156|1000909|1000911|1000913,1000902,13,4,7|9,1|20,0,3;9|10|20,2;6|19,1;1|2|3|4|13,,127,0,2016-09-29 00:00:00,1|2,5,0,10:25|45:200|51:2;10:50|45:1200|51:3;10:75|45:2400|51:5,53,nation_China,10203,100127,|1402|3306|6904|0|11304|,110|105,135,110,1|2|3|6|7,
128,gun-10000128,M99,M99,"类型            狙击步枪
总重            空枪：12 公斤
全长            1480 毫米
枪管长度        800 毫米
弹药            12.7×108毫米
枪机种类        直接导气式，滚转式枪机
枪口初速        800 米/秒
有效射程        1500 米
供弹方式        5、10发弹匣
瞄准具型式      机匣顶部的战术导轨上安装瞄准镜或夜视镜
                8-10 倍可变倍望远瞄准镜
                折叠式准星",您好，M99向您致敬！长官，您辛苦了！,gun-40000128,gun-50000128,gun-60000128,3,5,17700,15,30,10,15,5,2,5,0,100,135,90,100,110,85,0,15,40,0,135,100,102808,0,300104,1004002|1004003,,13,1,18,6|18,0,2;5,1;1|2|3|13|18,3;15|23,,128,0,2016-09-29 00:00:00,1|2,5,0,,41|53|58,nation_China,10203,100128,|3304|404|30019|1701|0|11102|,138,125,100,8,
