id,code,ui_image_icon,name,guns,fairy,enemy_team_id,initial_type,ai,ai_content,betray_condition,betray_number,betray_result,transform_condition,transform_number,transform_result,icon,betray_result_enemy,squad,building,enemy_panel_type,is_special_ai,no_battle_damage,duration,sangvis,betray_result_guns,betray_result_sangvis,betray_result_ai,betray_result_ai_content,mapping_guns,mapping_sangvis,mapping_fairy,mapping_squad,mapping_allyguns,mapping_allysangvis,mapping_allyfairy,mapping_allysquad,is_beyond_start,vehicle,betray_result_vehicle,mapping_vehicle,mapping_allyvehicle
322405,,,ally_team-10322405,748,0,322405,2,102;1;102,3;0;3,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
322406,,,ally_team-10322406,748,0,322405,2,102;1;102,3;0;3,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
322501,,,ally_team-10322501,"9322501,9322502",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
322502,,,ally_team-10322502,"9322503,9322504",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
322503,,,ally_team-10322503,"9322505,9322506,9322507,9322508",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
322504,,,ally_team-10322504,"9322509,9322510",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
330601,,,ally_team-10330601,1,0,330601,2,101;1;101,"80023,80021,80020,80018,80022,80023;0;80023,80021,80020,80018,80022,80023",0,0,0,2,80019,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
331901,,,ally_team-10331901,1,0,331901,2,102;1;102,1;0;1,2,80125,2,0,0,0,Army,331901,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
331902,,,ally_team-10331902,1,0,331902,2,102;1;102,1;0;1,2,80125,2,0,0,0,Army,331902,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
331903,,,ally_team-10331903,1,0,331903,2,102;1;102,1;0;1,2,80125,2,0,0,0,Army,331903,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
332101,,,ally_team-10332101,1,0,332101,2,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
332102,,,ally_team-10332102,1,0,332102,2,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
332103,,,ally_team-10332103,1,0,332103,2,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
332402,,,ally_team-10332402,1,0,332402,2,102;1;102,1;0;1,2,80182,2,0,0,0,Army,332402,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333001,,,ally_team-10333001,1,0,333001,2,101;1;101,"80224,80229;0;80224,80229",0,0,0,2,80216,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333403,,,ally_team-10333403,1,0,333403,2,101;1;101,"80293,80294,80300,80299,80293;0;80293,80294,80300,80299,80293",0,0,0,2,80289,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333601,,,ally_team-10333601,1,0,333601,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333601,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333602,,,ally_team-10333602,1,0,333602,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333602,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333603,,,ally_team-10333603,1,0,333603,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333603,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333901,,,ally_team-10333901,1,0,333901,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333905,,,ally_team-10333905,1,0,333905,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333601,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333906,,,ally_team-10333906,1,0,333906,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333602,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
333907,,,ally_team-10333907,1,0,333907,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333603,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334101,,,ally_team-10334101,1,0,334101,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334102,,,ally_team-10334102,1,0,334102,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334103,,,ally_team-10334103,1,0,334103,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334401,profilePic_AI,ally0,ally_team-10334401,826,0,1,1,102;1;102,1;0;1,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334601,,,ally_team-10334601,1,0,334601,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333601,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334602,,,ally_team-10334602,1,0,334602,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333602,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334603,,,ally_team-10334603,1,0,334603,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,333603,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334708,,,ally_team-10334708,1,0,334708,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334709,,,ally_team-10334709,1,0,334709,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334710,profilePic_AI,ally0,ally_team-10334710,827,0,1,1,102;1;102,1;0;1,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334901,,,ally_team-10334901,824,0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,1002,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334902,,,ally_team-10334902,"776,777,778,779,780",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334903,,,ally_team-10334903,"786,787,788,789,790",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334904,,,ally_team-10334904,"796,797,798,799,800",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334905,,,ally_team-10334905,"806,807,808,809,810",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334906,,,ally_team-10334906,"776,777,778,779,780",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334907,,,ally_team-10334907,1,0,334907,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,334910,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334908,,,ally_team-10334908,742,0,334908,2,102;1;102,1;0;1,4,334957,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334909,,,ally_team-10334909,1,0,334909,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334910,,,ally_team-10334910,1,0,334910,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334911,,,ally_team-10334911,1,0,334911,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334912,,,ally_team-10334912,1,0,334912,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334913,,,ally_team-10334913,1,0,334913,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334914,,,ally_team-10334914,1,0,334914,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334915,,,ally_team-10334915,1,0,334915,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334916,,,ally_team-10334916,1,0,334916,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334917,,,ally_team-10334917,1,0,334917,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334918,,,ally_team-10334918,1,0,334918,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334919,,,ally_team-10334919,1,0,334919,0,101;1;101,"83364,83385,83350,83372,83349;0;83364,83385,83350,83372,83349",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334920,,,ally_team-10334920,1,0,334920,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334921,,,ally_team-10334921,1,0,334921,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334922,,,ally_team-10334922,1,0,334922,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334923,,,ally_team-10334923,1,0,334923,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334924,,,ally_team-10334924,1,0,334924,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334925,,,ally_team-10334925,1,0,334925,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334926,,,ally_team-10334926,1,0,334926,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334927,,,ally_team-10334927,1,0,334927,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334928,,,ally_team-10334928,1,0,334928,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334929,,,ally_team-10334929,1,0,334929,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334930,,,ally_team-10334930,1,0,334930,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334931,,,ally_team-10334931,1,0,334931,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334932,,,ally_team-10334932,1,0,334932,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334933,,,ally_team-10334933,1,0,334933,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
334934,,,ally_team-10334934,1,0,334934,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335101,,,ally_team-10335101,1,0,335101,2,102;1;102,1;0;1,1;4,4;335103,2;2,3,13117-2,0,Army,335107;335107,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335301,,,ally_team-10335301,1,0,335301,2,101;1;101,"13168,13159;0;13168,13159",2;4,13158;335304,2;2,0,0,0,Army,335306;335307,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335403,,,ally_team-10335403,1,0,335403,2,102;1;102,1;0;1,2,13184,2,0,0,0,Army,335407,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335601,,,ally_team-10335601,1,0,335601,2,101;1;101,"13219,13218,13217,13216,13215;0;13219,13218,13217,13216,13215",2,13215,2,0,0,0,Army,335610,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335602,,,ally_team-10335602,1,0,335602,2,101;1;101,"13230,13231,13232,13224,13215;0;13230,13231,13232,13224,13215",2,13215,2,0,0,0,Army,335610,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335701,,,ally_team-10335701,1,0,335701,2,102;1;102,1;0;1,0,0,0,2,13242,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335702,,,ally_team-10335702,1,0,335702,2,101;1;101,"13256,13254;0;13256,13254",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335703,,,ally_team-10335703,1,0,335703,2,101;1;101,"13252,13251,13253;0;13252,13251,13253",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335704,,,ally_team-10335704,1,0,335704,2,101;1;101,"13249,13248;0;13249,13248",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335706,,,ally_team-10335706,1,0,335706,2,101;1;101,"13244,13245,13238;0;13244,13245,13238",2;201,13241;13238,2;2,0,0,0,Army,335709;335706,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335805,,,ally_team-10335805,1,0,335805,2,101;1;101,"13266,13268,13269,13272,13271;0;13266,13268,13269,13272,13271",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335806,,,ally_team-10335806,1,0,335806,2,101;1;101,"13266,13268,13269,13272,13271;0;13266,13268,13269,13272,13271",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335807,,,ally_team-10335807,1,0,335807,2,101;1;101,"13266,13268,13269,13272,13271;0;13266,13268,13269,13272,13271",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335808,,,ally_team-10335808,1,0,335808,2,101;1;101,"13266,13268,13269,13272,13271;0;13266,13268,13269,13272,13271",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335902,,,ally_team-10335902,1,0,335902,2,102;1;102,1;0;1,2,13301,2,0,0,0,Army,335910,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335903,,,ally_team-10335903,1,0,335903,2,102;1;102,1;0;1,2,13301,2,0,0,0,Army,335903,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335904,,,ally_team-10335904,1,0,335904,2,101;1;101,"13296,13295,13292,13293,13294,13297,13296;0;13296,13295,13292,13293,13294,13297,13296",2,13289,2,0,0,0,Army,335912,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335905,,,ally_team-10335905,1,0,335905,2,101;1;101,"13296,13295,13292,13293,13294,13297,13296;0;13296,13295,13292,13293,13294,13297,13296",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
335913,,,ally_team-10335913,1,0,335913,2,102;1;102,1;0;1,2,13301,2,0,0,0,Army,335913,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336003,,,ally_team-10336003,1,0,336003,2,101;1;101,"13392,13393,13396,13402,13401;0;13392,13393,13396,13402,13401",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336004,,,ally_team-10336004,1,0,336004,2,101;1;101,"13390,13389,13388,13397,13400;0;13390,13389,13388,13397,13400",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336005,,,ally_team-10336005,1,0,336005,2,101;1;101,"13391,13394,13395,13398,13399;0;13391,13394,13395,13398,13399",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336013,,,ally_team-10336013,1,0,336013,2,101;1;101,"13392,13393,13396,13402,13401;0;13392,13393,13396,13402,13401",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336014,,,ally_team-10336014,1,0,336014,2,101;1;101,"13390,13389,13388,13397,13400;0;13390,13389,13388,13397,13400",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336015,,,ally_team-10336015,1,0,336015,2,101;1;101,"13391,13394,13395,13398,13399;0;13391,13394,13395,13398,13399",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336102,,,ally_team-10336102,1,0,336102,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336304,,,ally_team-10336304,1,0,336304,2,102;1;102,3;0;3,0,0,0,2,13474,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336401,,,ally_team-10336401,1,0,336401,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336407,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336402,,,ally_team-10336402,1,0,336402,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,337210,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336403,,,ally_team-10336403,1,0,336403,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336408,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336408,,,ally_team-10336408,1,0,336408,2,101;1;101,"13523,13522,13513,13525,13512,13524,13523;0;13523,13522,13513,13525,13512,13524,13523",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336409,,,ally_team-10336409,1,0,336409,2,102;1;102,1;0;1,0,0,0,3,13523-1,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336412,,,ally_team-10336412,1,0,336412,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336413,,,ally_team-10336413,1,0,336413,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336414,,,ally_team-10336414,1,0,336414,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336501,,,ally_team-10336501,1,0,336501,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336408,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336502,,,ally_team-10336502,1,0,336502,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,337210,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336503,,,ally_team-10336503,1,0,336503,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336407,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336504,,,ally_team-10336504,1,0,336504,2,101;1;101,"13541,13544,13545,13546,13543,13537,13541;0;13541,13544,13545,13546,13543,13537,13541",4,336510,2,0,0,0,Army,336504,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336509,,,ally_team-10336509,1,0,336509,2,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336601,,,ally_team-10336601,1,0,336601,2,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,336407,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336602,,,ally_team-10336602,1,0,336602,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,337210,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336603,,,ally_team-10336603,1,0,336603,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336408,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336610,,,ally_team-10336610,1,0,336610,0,0;1;0,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336611,,,ally_team-10336611,1,0,336611,0,0;1;0,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336612,,,ally_team-10336612,1,0,336612,0,0;1;0,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336613,,,ally_team-10336613,1,0,336613,0,0;1;0,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336701,,,ally_team-10336701,1,0,336701,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336408,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336704,,,ally_team-10336704,1,0,336704,0,102;1;102,3;0;3,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336712,,,ally_team-10336712,1,0,336712,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336713,,,ally_team-10336713,1,0,336713,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336717,,,ally_team-10336717,1,0,336717,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336718,,,ally_team-10336718,825,0,336718,0,102;1;102,1;0;1,3,13583-1,1,0,0,0,Army,,1005,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336719,,,ally_team-10336719,825,0,336719,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,337210,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336801,,,ally_team-10336801,1,0,336801,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336408,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336802,,,ally_team-10336802,1,0,336802,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,337210,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336803,,,ally_team-10336803,1,0,336803,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,336407,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336804,,,ally_team-10336804,1,0,336804,2,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336805,,,ally_team-10336805,1,0,336805,2,101;1;101,"13626,13625,13627,13628,13629,13630,13631,13632,13626;0;13626,13625,13627,13628,13629,13630,13631,13632,13626",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336806,,,ally_team-10336806,1,0,336806,2,101;1;101,"13626,13625,13627,13628,13629,13630,13631,13632,13626;0;13626,13625,13627,13628,13629,13630,13631,13632,13626",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336813,,,ally_team-10336813,1,0,336813,0,0;1;0,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336814,,,ally_team-10336814,1,0,336814,0,0;1;0,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336818,,,ally_team-10336818,825,0,336718,1,102;1;102,1;0;1,0,0,0,0,0,0,Army,,1005,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336901,,,ally_team-10336901,1,0,336901,2,102;1;102,8;0;8,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336911,,,ally_team-10336911,1,0,336911,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336912,,,ally_team-10336912,1,0,336912,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336914,,,ally_team-10336914,748,0,317948,1,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336915,,,ally_team-10336915,825,0,336718,1,102;1;102,1;0;1,0,0,0,0,0,0,Army,,1005,337210,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336916,,,ally_team-10336916,1,0,336911,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
336917,,,ally_team-10336917,1,0,336912,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337002,,,ally_team-10337002,826,0,317948,1,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337201,,,ally_team-10337201,825,0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,1005,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337202,,,ally_team-10337202,"781,782,783,784,785",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337203,,,ally_team-10337203,"791,792,793,794,795",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337204,,,ally_team-10337204,"801,802,803,804,805",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337205,,,ally_team-10337205,"811,812,813,814,815",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337206,,,ally_team-10337206,"781,782,783,784,785",0,1,1,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337207,,,ally_team-10337207,1,0,337207,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,337210,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337208,,,ally_team-10337208,742,0,337208,2,102;1;102,1;0;1,4,337257,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337209,,,ally_team-10337209,1,0,337209,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337210,,,ally_team-10337210,1,0,337210,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337211,,,ally_team-10337211,1,0,337211,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337212,,,ally_team-10337212,1,0,337212,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
337213,,,ally_team-10337213,1,0,337213,0,103;1;103,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
