id,name,description,conflict_type,max_tier,type,duration_type,duration,delay,probability,boss_available,armor_reduce_number,pow_number,dodge_number,hit_number,rate_number,critical_number,critical_damage_number,damage_reduce_number,damage_return_number,move_number,shield_number,arp_number,trigger_creation_id,trigger_creation_delay,is_form_play,buff_animation,buff_description,available_gun_type,available_gun_type2,def_number,defbreak_number,maxdef_number,cdr_number,forced_skill,fix_damage,night_view_percent,range_number,watch_id,orb_effect,hurt_id,hurt_cd,forced_debuff,parameter_value,buff_sp_attributes,match_hurt_type
3168,汉阳造持续,,600,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3169,汉阳造身前,,601,1,500,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3170,汉阳造反馈,,602,1,500,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3171,汉阳造衰减,,603,6,500,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3172,炮狙用敌人护盾,,131,5,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,2332,0,0,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3173,汉阳造移速上升,移速上升,604,5,105,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,*202,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3174,汉阳造射速下降,射速下降,605,5,204,1,*101,0,0,1,0,0,0,0,*203,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3175,ump9眩晕,眩晕，不能行动,606,1,221,1,*102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3176,ump9晕了,晕了,607,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3177,ump9没晕,没晕,608,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3178,ump9目标,,609,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3179,M4boss持续,,610,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3180,M4boss心智计数,心智计数,611,20,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3181,kord火力上升,火力上升,612,1,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3182,kord命中上升,,613,1,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3183,kord火力下降,火力下降,614,1,201,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3184,kord穿甲下降,,615,1,111,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,*202,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3185,kord开场屏蔽,,616,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3207,心智链接目标HG,,632,1,221,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2406,0,0,,,1|101|102,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3208,心智链接目标SMG,,633,1,221,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2407,0,0,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3209,心智链接目标RF,,634,1,221,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2408,0,0,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3210,心智链接目标AR,,635,1,221,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2409,0,0,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3211,心智链接目标MG,,636,1,221,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2410,0,0,,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3212,心智链接目标SG,,637,1,221,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2411,0,0,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3213,心智链接HG火力,,638,1,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3214,心智链接HG闪避,,639,1,102,1,*101,0,0,1,0,0,*202,0,0,0,0,0,0,0,0,0,,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3215,心智链接HG命中,,640,1,103,1,*101,0,0,1,0,0,0,*203,0,0,0,0,0,0,0,0,,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3216,心智链接HG射速,,641,1,104,1,*101,0,0,1,0,0,0,0,*204,0,0,0,0,0,0,0,,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3217,心智链接HG移速,,642,1,105,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,*205,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3218,心智链接HG护甲,,643,1,108,1,*101,0,0,1,*206,0,0,0,0,0,0,0,0,0,0,0,201,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3219,心智链接HG火力下降,火力下降,644,1,201,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3220,心智链接HG闪避下降,闪避下降,645,1,202,1,*101,0,0,1,0,0,*202,0,0,0,0,0,0,0,0,0,206,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3221,心智链接HG命中下降,命中下降,646,1,203,1,*101,0,0,1,0,0,0,*203,0,0,0,0,0,0,0,0,207,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3222,心智链接HG射速下降,射速下降,647,1,204,1,*101,0,0,1,0,0,0,0,*204,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3223,心智链接HG移速下降,移速下降,648,1,205,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,*205,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3224,心智链接HG护甲下降,护甲下降,649,1,208,1,*101,0,0,1,*206,0,0,0,0,0,0,0,0,0,0,0,201,0,0,BlueFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3225,心智链接HG反馈,,650,5,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3226,心智链接SMG反馈,,651,5,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3227,心智链接RF反馈,,652,5,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3228,心智链接AR反馈,,653,5,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3229,心智链接MG反馈,,654,5,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3230,心智链接SG反馈,,655,5,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3231,心智链接HG屏蔽,HG屏蔽,656,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3232,心智链接SMG屏蔽,SMG屏蔽,657,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3233,心智链接RF屏蔽,RF屏蔽,658,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3234,心智链接AR屏蔽,AR屏蔽,659,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3235,心智链接MG屏蔽,MG屏蔽,660,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3236,心智链接SG屏蔽,SG屏蔽,661,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3237,1号位屏蔽,1,662,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3238,2号位屏蔽,2,663,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3239,3号位屏蔽,3,664,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3240,4号位屏蔽,4,665,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3241,5号位屏蔽,5,666,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3242,心智链接HG屏蔽,HG屏蔽,667,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3243,心智链接SMG屏蔽,SMG屏蔽,668,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3244,心智链接RF屏蔽,RF屏蔽,669,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3245,心智链接AR屏蔽,AR屏蔽,670,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3246,心智链接MG屏蔽,MG屏蔽,671,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3247,心智链接SG屏蔽,SG屏蔽,672,1,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3248,心智链接监视者反馈,,673,5,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3249,心智融合触发,,674,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3250,心智融合目标HG,,675,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2484,0,0,,,1|101|102,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3251,心智融合目标SMG,,676,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2485,0,0,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3252,心智融合目标RF,,677,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2486,0,0,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3253,心智融合目标AR,,678,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2487,0,0,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3254,心智融合目标MG,,679,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2488,0,0,,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3255,心智融合目标SG,,680,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,0,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3256,融合目标HG,,681,1,221,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2490,0,0,,,1|101|102,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3257,融合目标SMG,,682,1,221,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2491,0,0,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3258,融合目标RF,,683,1,221,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2492,0,0,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3259,融合目标AR,,684,1,221,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2493,0,0,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3260,融合目标MG,,685,1,221,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2494,0,0,,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3261,融合目标SG,,686,1,221,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3262,融合目标HG反馈,,687,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3263,融合目标SMG反馈,,688,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3264,融合目标RF反馈,,689,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3265,融合目标AR反馈,,690,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3266,融合目标MG反馈,,691,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3267,融合目标SG反馈,,692,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3268,融合目标标记,,693,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3269,装甲狗打断标记,,694,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3270,装甲狗护盾,护盾叠加,695,1,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*102,0,2511,0,0,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3271,融合目标禁足,,696,1,205,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3272,链接目标禁足,,697,1,205,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3273,融合冻结,,228,1,221,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2518,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3274,融合禁足,,229,1,205,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2518,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3275,保险自毁触发,,698,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3276,M4boss失败屏蔽,,699,1,500,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3277,M4boss相位,,537,1,303,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3278,心智融合特效,,700,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2531,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3279,心智链接嘲讽,,701,1,301,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3280,屏蔽侧炮1,,702,1,500,1,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3281,屏蔽侧炮2,,703,1,500,1,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3282,findlocation中,,704,1,500,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2716,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3283,findlocation下,,705,1,500,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2717,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3284,findlocation上,,706,1,500,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2718,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3285,findlocation中反馈,,707,1,500,1,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3286,findlocation下反馈,,708,1,500,1,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3287,findlocation上反馈,,709,1,500,1,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3288,findlocation中2反馈,,710,1,500,1,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3289,findlocation下2反馈,,711,1,500,1,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3290,findlocation上2反馈,,712,1,500,1,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3291,findlocation中2,,713,1,500,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2719,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3292,findlocation下2,,714,1,500,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2720,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3293,findlocation上2,,715,1,500,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2721,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3294,伸冤者印记触发,,716,1,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3295,大破保护,无敌,121,2,120,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BlueFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3296,skill1触发,,717,3,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3297,act移动用buff前进,,718,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3298,boss移动1,,719,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3299,boss移动2,,720,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3300,蓄力层数,,502,5,405,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3301,射击标记,,513,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3302,左下角计数40,,103,5,401,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,28,0,0,0,0,0,0,0,,,
3303,左下角计数55,,103,7,401,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,43,0,0,0,0,0,0,0,,,
3304,计数满4瞄05,,103,4,401,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,13,0,0,0,0,0,0,0,,,
3305,计数满4瞄15,,103,4,401,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,43,0,0,0,0,0,0,0,,,
3306,计数满4瞄1,,103,4,401,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,28,0,0,0,0,0,0,0,,,
3308,蓄力开关2,,513,1,400,1,*102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3400,蓄力层数7,,502,7,405,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3401,sv98蓄力,,502,5,405,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3402,莫辛蓄力,,502,5,405,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3403,蓄力层数4,,502,4,405,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3415,共生标记前,,738,2,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3416,共生标记后,,739,2,500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3417,浪花减移速,移速下降,417,1,205,1,150,0,0,1,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3418,浪花减射速,射速下降,418,1,204,1,150,0,0,1,0,0,0,0,*202,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3421,连击额外伤害,伤害上升,421,3,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3422,连击额外命中,命中上升,422,3,103,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3423,连击妖精记号,,740,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3424,可转换护盾,,424,1,109,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,*201,0,5242,0,1,BlueFlash,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3425,转盾标记,,741,1,500,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3426,双生前,,742,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5253,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3427,双生后,,743,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5254,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3428,枫蓄力,,502,5,405,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3429,鹗相位触发1,移速为0,205,1,205,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3430,鹗相位触发2,眩晕,221,1,221,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3431,力场盾无蓝闪,,977,1,122,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*102,0,0,0,0,0,0,0,0,0,0,0,0,,,
3443,温4标记,,747,1,401,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3444,caws盾,,150,1,109,1,150,0,0,1,0,0,0,0,0,0,0,0,0,0,*101,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3445,caws蓄力,,749,3,401,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3446,caws蓄力开关,,750,1,500,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3447,caws蓄力1,,503,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5318,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3448,caws蓄力2-1,,504,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5319,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
