id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction,is_hide_info
1721,5,1,profilePic_Edo2020_R93,item-10001721,item-20001721,1,0,,,0,0,,item-30001721,0
1722,5,1,profilePic_Edo2020_Type100,item-10001722,item-20001722,1,0,,,0,0,,item-30001722,0
1723,5,1,profilePic_Edo2020_Tabuk,item-10001723,item-20001723,1,0,,,0,0,,item-30001723,0
1724,5,1,profilePic_Edo2020_wz29,item-10001724,item-20001724,1,0,,,0,0,,item-30001724,0
1725,5,1,profilePic_Edo2020_IDW,item-10001725,item-20001725,1,0,,,0,0,,item-30001725,0
1726,5,1,profilePic_sangvis_Guard_SWAP,item-10001726,item-20001726,1,0,,,0,0,,item-30001726,0
1727,5,1,profilePic_sangvis_Alchemist,item-10001727,item-20001727,1,0,,,0,0,,item-30001727,0
1728,5,1,profilePic_WhiteV2020_Coffee,item-10001728,item-20001728,1,0,,,0,0,,item-30001728,0
1729,5,1,card_WhiteV2020_A,item-10001729,item-20001729,1,0,,,0,0,,item-30001729,0
1730,5,1,card_WhiteV2020_B,item-10001730,item-20001730,1,0,,,0,0,,item-30001730,0
1731,5,1,profilePic_sangvis_Jaguar,item-10001731,item-20001731,1,0,,,0,0,,item-30001731,0
1732,5,1,profilePic_sangvis_Vespid_SWAP,item-10001732,item-20001732,1,0,,,0,0,,item-30001732,0
1733,5,1,profilePic_sangvis_Dreamer,item-10001733,item-20001733,1,0,,,0,0,,item-30001733,0
1734,5,1,profilePic_Halloween2020_GeneralLiu,item-10001734,item-20001734,1,0,,,0,0,,item-30001734,0
1735,5,1,profilePic_Halloween2020_Kord,item-10001735,item-20001735,1,0,,,0,0,,item-30001735,0
1736,5,1,profilePic_Halloween2020_97type,item-10001736,item-20001736,1,0,,,0,0,,item-30001736,0
1737,5,1,profilePic_Halloween2020_06TypeSMG,item-10001737,item-20001737,1,0,,,0,0,,item-30001737,0
1738,5,1,profilePic_Halloween2020_M82,item-10001738,item-20001738,1,0,,,0,0,,item-30001738,0
1739,5,1,profilePic_Halloween2020_TT33,item-10001739,item-20001739,1,0,,,0,0,,item-30001739,0
1740,5,1,profilePic_Halloween2020_M21,item-10001740,item-20001740,1,0,,,0,0,,item-30001740,0
1741,5,1,profilePic_Halloween20_A,item-10001741,item-20001741,1,0,,,0,0,,item-30001741,0
1742,5,1,profilePic_Halloween20_B,item-10001742,item-20001742,1,0,,,0,0,,item-30001742,0
1743,5,1,card_Halloween20_Theatre,item-10001743,item-20001743,1,0,,,0,0,,item-30001743,0
1744,5,1,profilePic_Halloween20_us,item-10001744,item-20001744,1,0,,,0,0,,item-30001744,0
1745,5,1,profilePic_sangvis_Prowler_SWAP,item-10001745,item-20001745,1,0,,,0,0,,item-30001745,0
1746,5,1,profilePic_sangvis_Golyat_Factory,item-10001746,item-20001746,1,0,,,0,0,,item-30001746,0
1747,5,1,profilePic_sangvis_Gager,item-10001747,item-20001747,1,0,,,0,0,,item-30001747,0
1748,5,1,profilePic_Division_HK416Agent,item-10001748,item-20001748,1,0,,,0,0,,item-30001748,0
1749,5,1,profilePic_Division_VectorAgent,item-10001749,item-20001749,1,0,,,0,0,,item-30001749,0
1750,5,1,profilePic_Division_HK416,item-10001750,item-20001750,1,0,,,0,0,,item-30001750,0
1751,5,1,profilePic_Division_Vector,item-10001751,item-20001751,1,0,,,0,0,,item-30001751,0
1752,5,1,profilePic_Agent2020_G36C,item-10001752,item-20001752,1,0,,,0,0,,item-30001752,0
1753,5,1,profilePic_Agent2020_SL8,item-10001753,item-20001753,1,0,,,0,0,,item-30001753,0
1754,5,1,profilePic_Agent2020_VHS,item-10001754,item-20001754,1,0,,,0,0,,item-30001754,0
1755,5,1,profilePic_Agent2020_SuperShorty,item-10001755,item-20001755,1,0,,,0,0,,item-30001755,0
1756,5,1,profilePic_Agent2020_SAF,item-10001756,item-20001756,1,0,,,0,0,,item-30001756,0
1757,5,1,profilePic_Agent2020_TEC9,item-10001757,item-20001757,1,0,,,0,0,,item-30001757,0
1758,5,1,profilePic_Division_HK416CG,item-10001758,item-20001758,1,0,,,0,0,,item-30001758,0
1759,5,1,profilePic_Division_VectorCG,item-10001759,item-20001759,1,0,,,0,0,,item-30001759,0
1760,5,1,profilePic_Division_A,item-10001760,item-20001760,1,0,,,0,0,,item-30001760,0
1761,5,1,profilePic_Division_B,item-10001761,item-20001761,1,0,,,0,0,,item-30001761,0
1762,5,1,card_Division_Last Gaming,item-10001762,item-20001762,1,0,,,0,0,,item-30001762,0
1763,5,1,card_Division_FutureCity,item-10001763,item-20001763,1,0,,,0,0,,item-30001763,0
1764,5,1,card_Division_Sunrise,item-10001764,item-20001764,1,0,,,0,0,,item-30001764,0
1765,5,1,card_Division_Foundation,item-10001765,item-20001765,1,0,,,0,0,,item-30001765,0
1766,5,1,cg_Division_Foundation,item-10001766,item-20001766,1,0,,,0,0,,item-30001766,0
1767,5,1,profilePic_rank4_ARMod,item-10001767,item-20001767,1,0,,,0,0,,item-30001767,0
1768,5,1,profilePic_rank5_PP19Mod,item-10001768,item-20001768,1,0,,,0,0,,item-30001768,0
1769,5,1,profilePic_rank4_M1897Mod,item-10001769,item-20001769,1,0,,,0,0,,item-30001769,0
1770,5,1,profilePic_G36_spring,item-10001770,item-20001770,1,0,,,0,0,,item-30001770,0
1771,5,1,profilePic_G36_summer,item-10001771,item-20001771,1,0,,,0,0,,item-30001771,0
1772,5,1,profilePic_G36_fall,item-10001772,item-20001772,1,0,,,0,0,,item-30001772,0
1773,5,1,profilePic_G36_winter,item-10001773,item-20001773,1,0,,,0,0,,item-30001773,0
1774,5,1,card_G36_workingList,item-10001774,item-20001774,1,0,,,0,0,,item-30001774,0
1775,5,1,card_filleranime,item-10001775,item-20001775,1,0,,,0,0,,item-30001775,0
1776,5,1,card_Christmas2020_US,item-10001776,item-20001776,1,0,,,0,0,,item-30001776,0
1777,5,1,profilePic_sangvis_BossJustice,item-10001777,item-20001777,1,0,,,0,0,,item-30001777,0
1778,5,1,profilePic_sangvis_Jaguar_HD,item-10001778,item-20001778,1,0,,,0,0,,item-30001778,0
1779,5,1,profilePic_sangvis_Dragoon_SWAP,item-10001779,item-20001779,1,0,,,0,0,,item-30001779,0
1780,5,1,profilePic_Christmas2020_VSK,item-10001780,item-20001780,1,0,,,0,0,,item-30001780,0
1781,5,1,profilePic_Christmas2020_R5RGP,item-10001781,item-20001781,1,0,,,0,0,,item-30001781,0
1782,5,1,profilePic_Christmas2020_SACR,item-10001782,item-20001782,1,0,,,0,0,,item-30001782,0
1783,5,1,profilePic_Christmas2020_HS2000,item-10001783,item-20001783,1,0,,,0,0,,item-30001783,0
1784,5,1,profilePic_Christmas2020_4type,item-10001784,item-20001784,1,0,,,0,0,,item-30001784,0
1785,5,1,profilePic_Christmas2020_K5,item-10001785,item-20001785,1,0,,,0,0,,item-30001785,0
1786,5,1,profilePic_Christmas2020_PM1910,item-10001786,item-20001786,1,0,,,0,0,,item-30001786,0
1787,5,1,profilePic_Christmas2020_88type,item-10001787,item-20001787,1,0,,,0,0,,item-30001787,0
1788,5,1,profilePic_Christmas2020_M1895,item-10001788,item-20001788,1,0,,,0,0,,item-30001788,0
1789,5,1,profilePic_NewYear2021_ACR,item-10001789,item-20001789,1,0,,,0,0,,item-30001789,0
1790,5,1,profilePic_NewYear2021_Saiga12,item-10001790,item-20001790,1,0,,,0,0,,item-30001790,0
1791,5,1,profilePic_NewYear2021_M950A,item-10001791,item-20001791,1,0,,,0,0,,item-30001791,0
1792,5,1,profilePic_NewYear2021_Shipka,item-10001792,item-20001792,1,0,,,0,0,,item-30001792,0
1793,5,1,profilePic_NewYear2021_UMP45,item-10001793,item-20001793,1,0,,,0,0,,item-30001793,0
1794,5,1,profilePic_NewYear2021_UKM2000,item-10001794,item-20001794,1,0,,,0,0,,item-30001794,0
1795,5,1,profilePic_NewYear2021_OBR,item-10001795,item-20001795,1,0,,,0,0,,item-30001795,0
1796,5,1,profilePic_NewYear2021_EVO3,item-10001796,item-20001796,1,0,,,0,0,,item-30001796,0
1797,5,1,profilePic_2021NewYear_JP,item-10001797,item-20001797,1,0,,,0,0,,item-30001797,0
1798,5,1,profilePic_sangvis_Agent,item-10001798,item-20001798,1,0,,,0,0,,item-30001798,0
1799,5,1,profilePic_sangvis_Dinergate_HD,item-10001799,item-20001799,1,0,,,0,0,,item-30001799,0
1800,5,1,profilePic_sangvis_Striker_SWAP,item-10001800,item-20001800,1,0,,,0,0,,item-30001800,0
1801,5,1,profilePic_rank4_56typeRMod,item-10001801,item-20001801,1,0,,,0,0,,item-30001801,0
1802,5,1,profilePic_rank6_WelrodMod,item-10001802,item-20001802,1,0,,,0,0,,item-30001802,0
1803,5,1,profilePic_rank4_F1Mod,item-10001803,item-20001803,1,0,,,0,0,,item-30001803,0
1804,5,1,profilePic_rank5_80typeMod,item-10001804,item-20001804,1,0,,,0,0,,item-30001804,0
1805,5,1,profilePic_Winter2021_coremask,item-10001805,item-20001805,1,0,,,0,0,,item-30001805,0
1806,5,1,profilePic_Winter2021_Grey,item-10001806,item-20001806,1,0,,,0,0,,item-30001806,0
1807,5,1,profilePic_Winter2021_N_M4A1,item-10001807,item-20001807,1,0,,,0,0,,item-30001807,0
1808,5,1,profilePic_Winter2021_Light,item-10001808,item-20001808,1,0,,,0,0,,item-30001808,0
1809,5,1,profilePic_Winter2021_ShadowLizz,item-10001809,item-20001809,1,0,,,0,0,,item-30001809,0
1810,5,1,profilePic_Winter2021_Older,item-10001810,item-20001810,1,0,,,0,0,,item-30001810,0
1811,5,1,profilePic_Winter2021_Saint,item-10001811,item-20001811,1,0,,,0,0,,item-30001811,0
1812,5,1,profilePic_Winter2021_Deadline,item-10001812,item-20001812,1,0,,,0,0,,item-30001812,0
1813,5,1,card_Winter2021_MorningLight,item-10001813,item-20001813,1,0,,,0,0,,item-30001813,0
1814,5,1,card_Winter2021_Descends,item-10001814,item-20001814,1,0,,,0,0,,item-30001814,0
1815,5,1,card_Winter2021_BurnOut,item-10001815,item-20001815,1,0,,,0,0,,item-30001815,0
1816,5,1,card_Winter2021_DarkDream,item-10001816,item-20001816,1,0,,,0,0,,item-30001816,0
1817,5,1,card_Winter2021_HiddenTruth,item-10001817,item-20001817,1,0,,,0,0,,item-30001817,0
1818,5,1,card_Winter2021_CrisisMoment,item-10001818,item-20001818,1,0,,,0,0,,item-30001818,0
1819,5,1,cg_Winter2021_DreamLand,item-10001819,item-20001819,1,0,,,0,0,,item-30001819,0
1820,5,1,cg_Winter2021_Blowing,item-10001820,item-20001820,1,0,,,0,0,,item-30001820,0
1821,5,1,cg_Winter2021_QuietRoom,item-10001821,item-20001821,1,0,,,0,0,,item-30001821,0
1822,5,1,cg_Winter2021_Hall,item-10001822,item-20001822,1,0,,,0,0,,item-30001822,0
1823,5,1,profilePic_sangvis_Nyto_black,item-10001823,item-20001823,1,0,,,0,0,,item-30001823,0
1824,5,1,profilePic_sangvis_Scouts_HD,item-10001824,item-20001824,1,0,,,0,0,,item-30001824,0
1825,5,1,profilePic_sangvis_Aegis_SWAP,item-10001825,item-20001825,1,0,,,0,0,,item-30001825,0
1826,5,1,profilePic_SpringFes2021_Lewis,item-10001826,item-20001826,1,0,,,0,0,,item-30001826,0
1827,5,1,profilePic_SpringFes2021_QBU88,item-10001827,item-20001827,1,0,,,0,0,,item-30001827,0
1828,5,1,profilePic_SpringFes2021_AUGPARA,item-10001828,item-20001828,1,0,,,0,0,,item-30001828,0
1829,5,1,profilePic_SpringFes2021_KSVK,item-10001829,item-20001829,1,0,,,0,0,,item-30001829,0
1830,5,1,profilePic_SpringFes2021_ColtDefender,item-10001830,item-20001830,1,0,,,0,0,,item-30001830,0
1831,5,1,profilePic_SpringFes2021_SVD,item-10001831,item-20001831,1,0,,,0,0,,item-30001831,0
1832,5,1,profilePic_SpringFes2021_92type,item-10001832,item-20001832,1,0,,,0,0,,item-30001832,0
1833,5,1,profilePic_SpringFes2021_56typeR,item-10001833,item-20001833,1,0,,,0,0,,item-30001833,0
1834,5,1,profilePic_sangvis_Nemeum_HD,item-10001834,item-20001834,1,0,,,0,0,,item-30001834,0
1835,5,1,profilePic_sangvis_Prowler_HD,item-10001835,item-20001835,1,0,,,0,0,,item-30001835,0
1836,5,1,profilePic_WhiteV2021_Webley,item-10001836,item-20001836,1,0,,,0,0,,item-30001836,0
1837,5,1,profilePic_WhiteV2021_OTs14,item-10001837,item-20001837,1,0,,,0,0,,item-30001837,0
1838,5,1,profilePic_WhiteV2021_ZB26,item-10001838,item-20001838,1,0,,,0,0,,item-30001838,0
1839,5,1,profilePic_WhiteV2021_95type,item-10001839,item-20001839,1,0,,,0,0,,item-30001839,0
1840,5,1,profilePic_WhiteV2021_Ithaca37,item-10001840,item-20001840,1,0,,,0,0,,item-30001840,0
1841,5,1,profilePic_WhiteV2021_XM8,item-10001841,item-20001841,1,0,,,0,0,,item-30001841,0
1842,5,1,profilePic_WhiteV2021_81typeR,item-10001842,item-20001842,1,0,,,0,0,,item-30001842,0
1843,5,1,profilePic_WhiteV2021_64type,item-10001843,item-20001843,1,0,,,0,0,,item-30001843,0
1844,5,1,card_Spring2021_US,item-10001844,item-20001844,1,0,,,0,0,,item-30001844,0
1845,5,1,profilePic_DEFYTeamSP,item-10001845,item-20001845,1,0,,,0,0,,item-30001845,0
1846,5,1,profilePic_Anniversary2020_coffee,item-10001846,item-20001846,1,0,,,0,0,,item-30001846,0
1847,5,1,card_Anniversary2020_coffee,item-10001847,item-20001847,1,0,,,0,0,,item-30001847,0
1848,5,1,profilePic_Lawson2021_QBU88,item-10001848,item-20001848,1,0,,,0,0,,item-30001848,0
1849,5,1,profilePic_Detective2021_P90,item-10001849,item-20001849,1,0,,,0,0,,item-30001849,0
1850,5,1,profilePic_Detective2021_Type64-AR,item-10001850,item-20001850,1,0,,,0,0,,item-30001850,0
1851,5,1,profilePic_Detective2021_M1928A1,item-10001851,item-20001851,1,0,,,0,0,,item-30001851,0
1852,5,1,profilePic_Detective2021_MondragonM1908,item-10001852,item-20001852,1,0,,,0,0,,item-30001852,0
1853,5,1,profilePic_Detective2021_EM2,item-10001853,item-20001853,1,0,,,0,0,,item-30001853,0
1854,5,1,profilePic_Detective2021_Magal,item-10001854,item-20001854,1,0,,,0,0,,item-30001854,0
1855,5,1,profilePic_sangvis_Nyto_white,item-10001855,item-20001855,1,0,,,0,0,,item-30001855,0
1856,5,1,profilePic_sangvis_Tarantula_HD,item-10001856,item-20001856,1,0,,,0,0,,item-30001856,0
1857,5,1,profilePic_ChessFlight_season1_1,item-10001857,item-20001857,1,0,,,0,0,,item-30001857,0
1858,5,1,profilePic_ChessFlight_season1_2,item-10001858,item-20001858,1,0,,,0,0,,item-30001858,0
1859,5,1,profilePic_ChessFlight_season1_3,item-10001859,item-20001859,1,0,,,0,0,,item-30001859,0
1860,5,1,card_MF2_Anniversary2021,item-10001860,item-20001860,1,0,,,0,0,,item-30001860,0
1861,5,1,profilePic_rank4_PMMod,item-10001861,item-20001861,1,0,,,0,0,,item-30001861,0
1862,5,1,profilePic_rank6_MG4Mod,item-10001862,item-20001862,1,0,,,0,0,,item-30001862,0
1863,5,1,profilePic_rank4_RMB93Mod,item-10001863,item-20001863,1,0,,,0,0,,item-30001863,0
1864,5,1,profilePic_rank5_xm3Mod,item-10001864,item-20001864,1,0,,,0,0,,item-30001864,0
1865,5,1,profilePic_sangvis_Manticore_HD,item-10001865,item-20001865,1,0,,,0,0,,item-30001865,0
1866,5,1,profilePic_mask_5years,item-10001866,item-20001866,1,0,,,0,0,,item-30001866,0
1867,5,1,profilePic_Carnival2021_M4A1,item-10001867,item-20001867,1,0,,,0,0,,item-30001867,0
1868,5,1,profilePic_Carnival2021_M4 SOPMOD II,item-10001868,item-20001868,1,0,,,0,0,,item-30001868,0
1869,5,1,profilePic_Carnival2021_AR15,item-10001869,item-20001869,1,0,,,0,0,,item-30001869,0
1870,5,1,profilePic_Carnival2021_M16A1,item-10001870,item-20001870,1,0,,,0,0,,item-30001870,0
1871,5,1,profilePic_Carnival2021_RO635,item-10001871,item-20001871,1,0,,,0,0,,item-30001871,0
1872,5,1,profilePic_Carnival2021_M200,item-10001872,item-20001872,1,0,,,0,0,,item-30001872,0
1873,5,1,profilePic_Carnival2021_AUGPARA,item-10001873,item-20001873,1,0,,,0,0,,item-30001873,0
1874,5,1,profilePic_Carnival2021_VHS,item-10001874,item-20001874,1,0,,,0,0,,item-30001874,0
1875,5,1,profilePic_Carnival2021_GeneralLiu,item-10001875,item-20001875,1,0,,,0,0,,item-30001875,0
1876,5,1,profilePic_Carnival2021_SL8,item-10001876,item-20001876,1,0,,,0,0,,item-30001876,0
1877,5,1,profilePic_Carnival2021_G36,item-10001877,item-20001877,1,0,,,0,0,,item-30001877,0
1878,5,1,profilePic_Anniversary2021_C93,item-10001878,item-20001878,1,0,,,0,0,,item-30001878,0
1879,5,1,profilePic_Anniversary2021_PA15,item-10001879,item-20001879,1,0,,,0,0,,item-30001879,0
1880,5,1,profilePic_Anniversary2021_M82A1,item-10001880,item-20001880,1,0,,,0,0,,item-30001880,0
1881,5,1,profilePic_Anniversary2021_VSK,item-10001881,item-20001881,1,0,,,0,0,,item-30001881,0
1882,5,1,profilePic_Anniversary2021_97typeS,item-10001882,item-20001882,1,0,,,0,0,,item-30001882,0
1883,5,1,profilePic_Anniversary2021_FX05,item-10001883,item-20001883,1,0,,,0,0,,item-30001883,0
1884,5,1,profilePic_Anniversary2021_CZ805,item-10001884,item-20001884,1,0,,,0,0,,item-30001884,0
1885,5,1,profilePic_Anniversary2021_PPsh41,item-10001885,item-20001885,1,0,,,0,0,,item-30001885,0
1886,5,1,profilePic_mask_5years_A,item-10001886,item-20001886,1,0,,,0,0,,item-30001886,0
1887,5,1,card_5years_A,item-10001887,item-20001887,1,0,,,0,0,,item-30001887,0
1888,5,1,profilePic_sangvis_Aegis_HD,item-10001888,item-20001888,1,0,,,0,0,,item-30001888,0
1889,5,1,profilePic_YZ2021_A,item-10001889,item-20001889,1,0,,,0,0,,item-30001889,0
1890,5,1,profilePic_YZ2021_B,item-10001890,item-20001890,1,0,,,0,0,,item-30001890,0
1891,5,1,profilePic_YZ2021_C,item-10001891,item-20001891,1,0,,,0,0,,item-30001891,0
1892,5,1,profilePic_Children2021_RPK203,item-10001892,item-20001892,1,0,,,0,0,,item-30001892,0
1893,5,1,profilePic_Children2021_Lusa,item-10001893,item-20001893,1,0,,,0,0,,item-30001893,0
1894,5,1,profilePic_Children2021_SACR,item-10001894,item-20001894,1,0,,,0,0,,item-30001894,0
1895,5,1,profilePic_Children2021_PKP,item-10001895,item-20001895,1,0,,,0,0,,item-30001895,0
1896,5,1,profilePic_Children2021_06TypeSMG,item-10001896,item-20001896,1,0,,,0,0,,item-30001896,0
1897,5,1,profilePic_Children2021_Ak5,item-10001897,item-20001897,1,0,,,0,0,,item-30001897,0
1898,5,1,profilePic_Children2021_M82,item-10001898,item-20001898,1,0,,,0,0,,item-30001898,0
1899,5,1,profilePic_Children2021_wz29,item-10001899,item-20001899,1,0,,,0,0,,item-30001899,0
1900,5,1,card_Summer2021,item-10001900,item-20001900,1,0,,,0,0,,item-30001900,0
1901,5,1,cg_2021Anniversary_kr,item-10001901,item-20001901,1,0,,,0,0,,item-30001901,0
1902,5,1,profilePic_YZ2021_VPM5,item-10001902,item-20001902,1,0,,,0,0,,item-30001902,0
1903,5,1,profilePic_anni2021_krA,item-10001903,item-20001903,1,0,,,0,0,,item-30001903,0
1904,5,1,profilePic_anni2021_krB,item-10001904,item-20001904,1,0,,,0,0,,item-30001904,0
1905,5,1,profilePic_anni2021_krC,item-10001905,item-20001905,1,0,,,0,0,,item-30001905,0
1906,5,1,profilePic_Dropkick2021_Yurine,item-10001906,item-20001906,1,0,,,0,0,,item-30001906,0
1907,5,1,profilePic_Dropkick2021_Minosu,item-10001907,item-20001907,1,0,,,0,0,,item-30001907,0
1908,5,1,profilePic_Dropkick2021_Medusa,item-10001908,item-20001908,1,0,,,0,0,,item-30001908,0
1909,5,1,profilePic_Dropkick2021_Agent,item-10001909,item-20001909,1,0,,,0,0,,item-30001909,0
1910,5,1,profilePic_Dropkick2021_Weaver,item-10001910,item-20001910,1,0,,,0,0,,item-30001910,0
1911,5,1,profilePic_Dropkick2021_Jashinchan,item-10001911,item-20001911,1,0,,,0,0,,item-30001911,0
1912,5,1,profilePic_Dropkick2021_MedusaCG,item-10001912,item-20001912,1,0,,,0,0,,item-30001912,0
1913,5,1,profilePic_Dropkick2021_YurineCG,item-10001913,item-20001913,1,0,,,0,0,,item-30001913,0
1914,5,1,card_Dropkick2021_YurineRoom,item-10001914,item-20001914,1,0,,,0,0,,item-30001914,0
1915,5,1,cg_Dropkick2021_Gashapon,item-10001915,item-20001915,1,0,,,0,0,,item-30001915,0
1916,5,1,cg_Dropkick2021_Restaurant,item-10001916,item-20001916,1,0,,,0,0,,item-30001916,0
1917,5,1,profilePic_Dropkick2021_JashinchanSkin,item-10001917,item-20001917,1,0,,,0,0,,item-30001917,0
1918,5,1,profilePic_Dropkick2021_YurineSkin,item-10001918,item-20001918,1,0,,,0,0,,item-30001918,0
1919,5,1,profilePic_Dropkick2021_MedusaSkin,item-10001919,item-20001919,1,0,,,0,0,,item-30001919,0
1920,5,1,profilePic_Dropkick2021_PekoraSkin,item-10001920,item-20001920,1,0,,,0,0,,item-30001920,0
1921,5,1,profilePic_Dropkick2021_MinosuSkin,item-10001921,item-20001921,1,0,,,0,0,,item-30001921,0
1922,5,1,profilePic_sangvis_Prowler_SWAP_HD,item-10001922,item-20001922,1,0,,,0,0,,item-30001922,0
1923,5,1,profilePic_YZ2021_LTLX7000,item-10001923,item-20001923,1,0,,,0,0,,item-30001923,0
1924,5,1,profilePic_YZ2021_DP12,item-10001924,item-20001924,1,0,,,0,0,,item-30001924,0
1925,5,1,profilePic_YZ2021_Px4Storm,item-10001925,item-20001925,1,0,,,0,0,,item-30001925,0
1926,5,1,profilePic_YZ2021_PPD40,item-10001926,item-20001926,1,0,,,0,0,,item-30001926,0
1927,5,1,profilePic_YZ2021_UKM2000,item-10001927,item-20001927,1,0,,,0,0,,item-30001927,0
1928,5,1,profilePic_YZ2021_QSB91,item-10001928,item-20001928,1,0,,,0,0,,item-30001928,0
1929,5,1,profilePic_YZ2021_PPK,item-10001929,item-20001929,1,0,,,0,0,,item-30001929,0
1930,5,1,profilePic_sangvis_BossArchitect_Summer,item-10001930,item-20001930,1,0,,,0,0,,item-30001930,0
1931,5,1,profilePic_sangvis_Aegis_SWAP_HD,item-10001931,item-20001931,1,0,,,0,0,,item-30001931,0
1932,5,1,profilePic_ChessFlight_season2_1,item-10001932,item-20001932,1,0,,,0,0,,item-30001932,0
1933,5,1,profilePic_ChessFlight_season2_2,item-10001933,item-20001933,1,0,,,0,0,,item-30001933,0
1934,5,1,profilePic_ChessFlight_season2_3,item-10001934,item-20001934,1,0,,,0,0,,item-30001934,0
1935,5,1,profilePic_Carnival2021_UMP45,item-10001935,item-20001935,1,0,,,0,0,,item-30001935,0
1936,5,1,profilePic_Carnival2021_UMP9,item-10001936,item-20001936,1,0,,,0,0,,item-30001936,0
1937,5,1,profilePic_Carnival2021_HK416,item-10001937,item-20001937,1,0,,,0,0,,item-30001937,0
1938,5,1,profilePic_Carnival2021_G11,item-10001938,item-20001938,1,0,,,0,0,,item-30001938,0
1939,5,1,profilePic_Carnival2021_UMP40,item-10001939,item-20001939,1,0,,,0,0,,item-30001939,0
1940,5,1,profilePic_Summer2021_coremask,item-10001940,item-20001940,1,0,,,0,0,,item-30001940,0
1941,5,1,profilePic_Summer2021_01,item-10001941,item-20001941,1,0,,,0,0,,item-30001941,0
1942,5,1,profilePic_Summer2021_02,item-10001942,item-20001942,1,0,,,0,0,,item-30001942,0
1943,5,1,profilePic_Summer2021_03,item-10001943,item-20001943,1,0,,,0,0,,item-30001943,0
1944,5,1,profilePic_Summer2021_04,item-10001944,item-20001944,1,0,,,0,0,,item-30001944,0
1945,5,1,profilePic_Summer2021_05,item-10001945,item-20001945,1,0,,,0,0,,item-30001945,0
1946,5,1,profilePic_Summer2021_06,item-10001946,item-20001946,1,0,,,0,0,,item-30001946,0
1947,5,1,profilePic_Summer2021_07,item-10001947,item-20001947,1,0,,,0,0,,item-30001947,0
1948,5,1,card_Summer2021_01,item-10001948,item-20001948,1,0,,,0,0,,item-30001948,0
1949,5,1,card_Summer2021_02,item-10001949,item-20001949,1,0,,,0,0,,item-30001949,0
1950,5,1,card_Summer2021_03,item-10001950,item-20001950,1,0,,,0,0,,item-30001950,0
1951,5,1,card_Summer2021_04,item-10001951,item-20001951,1,0,,,0,0,,item-30001951,0
1952,5,1,card_Summer2021_05,item-10001952,item-20001952,1,0,,,0,0,,item-30001952,0
1953,5,1,card_Summer2021_06,item-10001953,item-20001953,1,0,,,0,0,,item-30001953,0
1954,5,1,cg_Summer2021_01,item-10001954,item-20001954,1,0,,,0,0,,item-30001954,0
