id,type,gem_pay,gem,double_gem_pay,double_gem,mp,ammo,mre,part,icon,month_card_type,quota_num,prize_id,classification_id,description,clear_type,clear_parameter
10694,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10695,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10696,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10697,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10698,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10699,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10700,21,740,740,740,740,0,0,0,0,,,2,2841,6003,,0,
10701,21,1770,1770,1770,1770,0,0,0,0,,,1,2842,6003,,0,
10702,6,640,640,640,640,0,0,0,0,,,1,8600,0,,0,
10703,6,1000,1000,1000,1000,0,0,0,0,,,1,8601,0,,0,
10704,6,315,315,315,315,0,0,0,0,,,1,8602,0,,0,
10705,10,640,640,640,640,0,0,0,0,,,1,8603,3005,,0,
10706,10,640,640,640,640,0,0,0,0,,,1,8604,3005,,0,
10707,21,350,350,350,350,0,0,0,0,,,5,2440,6003,,0,
10708,21,740,740,740,740,0,0,0,0,,,2,2441,6003,,0,
10709,21,1610,1610,1610,1610,0,0,0,0,,,1,2442,6003,,0,
10710,21,425,425,425,425,0,0,0,0,,,3,2844,6003,,0,
10711,21,1610,1610,1610,1610,0,0,0,0,,,1,2845,6003,,0,
10712,21,350,350,350,350,0,0,0,0,,,5,2501,6003,,0,
10713,21,740,740,740,740,0,0,0,0,,,2,2502,6003,,0,
10714,21,740,740,740,740,0,0,0,0,,,2,2503,6003,,0,
10715,21,350,350,350,350,0,0,0,0,,,5,2847,6003,,0,
10716,21,740,740,740,740,0,0,0,0,,,2,2848,6003,,0,
10717,21,1770,1770,1770,1770,0,0,0,0,,,1,2849,6003,,0,
10718,6,630,630,630,630,0,0,0,0,,,1,8605,0,,0,
10719,6,935,935,935,935,0,0,0,0,,,1,8606,0,,0,
10720,6,315,315,315,315,0,0,0,0,,,1,8607,0,,0,
10721,10,630,630,630,630,0,0,0,0,,,1,8608,3005,,0,
10722,10,630,630,630,630,0,0,0,0,,,1,8609,3005,,0,
10723,21,350,350,350,350,0,0,0,0,,,2,2575,6003,,0,
10724,21,740,740,740,740,0,0,0,0,,,2,2576,6003,,0,
10725,21,1610,1610,1610,1610,0,0,0,0,,,1,2577,6003,,0,
10726,6,630,630,630,630,0,0,0,0,,,1,8610,0,,0,
10727,6,935,935,935,935,0,0,0,0,,,1,8611,0,,0,
10728,6,315,315,315,315,0,0,0,0,,,1,8612,0,,0,
10729,10,630,630,630,630,0,0,0,0,,,1,8613,3005,,0,
10730,10,630,630,630,630,0,0,0,0,,,1,8614,3005,,0,
10731,21,2020,2020,2020,2020,0,0,0,0,,,1,2384,6003,,0,
10732,21,2020,2020,2020,2020,0,0,0,0,,,1,2881,6003,,0,
10733,21,2020,2020,2020,2020,0,0,0,0,,,1,2972,6003,,0,
10734,21,970,970,970,970,0,0,0,0,,,1,2973,6003,,0,
10735,21,425,425,425,425,0,0,0,0,,,1,2974,6003,,0,
10736,21,350,350,350,350,0,0,0,0,,,2,2636,6003,,0,
10737,21,740,740,740,740,0,0,0,0,,,2,2637,6003,,0,
10738,21,740,740,740,740,0,0,0,0,,,2,2638,6003,,0,
10739,21,1610,1610,1610,1610,0,0,0,0,,,2,2639,6003,,0,
10740,21,350,350,350,350,0,0,0,0,,,5,2992,6003,,0,
10741,21,740,740,740,740,0,0,0,0,,,2,2993,6003,,0,
10742,21,1770,1770,1770,1770,0,0,0,0,,,1,3000,6003,,0,
10743,6,630,630,630,630,0,0,0,0,,,1,8615,0,,0,
10744,6,935,935,935,935,0,0,0,0,,,1,8616,0,,0,
10745,6,315,315,315,315,0,0,0,0,,,1,8617,0,,0,
10746,10,630,630,630,630,0,0,0,0,,,1,8618,3005,,0,
10747,10,630,630,630,630,0,0,0,0,,,1,8619,3005,,0,
10748,21,350,350,350,350,0,0,0,0,,,5,13002,6003,,0,
10749,21,740,740,740,740,0,0,0,0,,,5,13003,6003,,0,
10750,21,1770,1770,1770,1770,0,0,0,0,,,2,13004,6003,,0,
10751,6,630,630,630,630,0,0,0,0,,,1,8620,0,,0,
10752,6,935,935,935,935,0,0,0,0,,,1,8621,0,,0,
10753,6,315,315,315,315,0,0,0,0,,,1,8622,0,,0,
10754,10,630,630,630,630,0,0,0,0,,,1,8623,3005,,0,
10755,10,630,630,630,630,0,0,0,0,,,1,8624,3005,,0,
10756,21,350,350,350,350,0,0,0,0,,,5,13007,6003,,0,
10757,21,740,740,740,740,0,0,0,0,,,5,13008,6003,,0,
10758,21,1770,1770,1770,1770,0,0,0,0,,,2,13009,6003,,0,
10759,21,350,350,350,350,0,0,0,0,,,5,13037,6003,,0,
10760,21,740,740,740,740,0,0,0,0,,,5,13038,6003,,0,
10761,21,1770,1770,1770,1770,0,0,0,0,,,2,13039,6003,,0,
10762,6,630,630,630,630,0,0,0,0,,,1,8625,0,,0,
10763,6,935,935,935,935,0,0,0,0,,,1,8626,0,,0,
10764,6,315,315,315,315,0,0,0,0,,,1,8627,0,,0,
10765,10,630,630,630,630,0,0,0,0,,,1,8628,3005,,0,
10766,10,630,630,630,630,0,0,0,0,,,1,8629,3005,,0,
10767,21,1370,1370,1370,1370,0,0,0,0,,,1,2695,6003,,0,
10768,21,1370,1370,1370,1370,0,0,0,0,,,1,2696,6003,,0,
10769,21,1370,1370,1370,1370,0,0,0,0,,,1,2697,6003,,0,
10770,21,1370,1370,1370,1370,0,0,0,0,,,1,2698,6003,,0,
10771,6,630,630,630,630,0,0,0,0,,,1,8630,0,,0,
10772,6,935,935,935,935,0,0,0,0,,,1,8631,0,,0,
10773,6,315,315,315,315,0,0,0,0,,,1,8632,0,,0,
10774,10,630,630,630,630,0,0,0,0,,,1,8633,3005,,0,
10775,10,630,630,630,630,0,0,0,0,,,1,8634,3005,,0,
10776,21,350,350,350,350,0,0,0,0,,,5,13074,6003,,0,
10777,21,740,740,740,740,0,0,0,0,,,5,13075,6003,,0,
10778,21,1770,1770,1770,1770,0,0,0,0,,,2,13076,6003,,0,
10779,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10780,21,425,425,425,425,0,0,0,0,,,5,13078,6003,,0,
10781,21,2020,2020,2020,2020,0,0,0,0,,,1,13079,6003,,0,
10782,21,970,970,970,970,0,0,0,0,,,1,13080,6003,,0,
10783,21,315,315,315,315,0,0,0,0,,,10,13081,6003,,0,
10784,21,130,130,130,130,0,0,0,0,,,10,13082,6003,,0,
10785,21,130,130,130,130,0,0,0,0,,,10,13083,6003,,0,
10786,21,130,130,130,130,0,0,0,0,,,10,13084,6003,,0,
10787,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10788,21,350,350,350,350,0,0,0,0,,,5,13160,6003,,0,
10789,21,740,740,740,740,0,0,0,0,,,5,13161,6003,,0,
10790,21,1770,1770,1770,1770,0,0,0,0,,,2,13162,6003,,0,
10791,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10792,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10793,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10794,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10795,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10796,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10797,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10798,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10799,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10800,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10801,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10900,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
10901,21,315,315,315,315,0,0,0,0,,,10,1894,6003,,0,
20101,4,2,2,2,2,0,0,0,0,,,0,0,2000,,0,0
20102,4,20,20,20,20,0,0,0,0,,,0,0,2000,,0,0
20103,4,50,50,50,50,0,0,0,0,,,0,0,2000,,0,0
30001,4,75,75,75,150,0,0,0,0,,,0,0,2000,,0,0
30002,4,375,400,375,750,0,0,0,0,,,0,0,2000,,0,0
30003,4,600,650,600,1200,0,0,0,0,,,0,0,2000,,0,0
30004,4,1250,1400,1250,2500,0,0,0,0,,,0,0,2000,,0,0
30005,4,2500,2850,2500,5000,0,0,0,0,,,0,0,2000,,0,0
30006,4,4250,4900,4250,8500,0,0,0,0,,,0,0,2000,,0,0
30007,4,7450,9000,7450,14900,0,0,0,0,,,0,0,2000,,0,0
30008,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
30009,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
30010,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
30011,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
30012,4,0,650,0,650,0,0,0,0,,,0,0,2000,,0,0
30013,4,0,2850,0,2850,0,0,0,0,,,0,0,2000,,0,0
30014,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
30015,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
30016,4,0,650,0,650,0,0,0,0,,,0,0,2000,,0,0
30017,4,0,2850,0,2850,0,0,0,0,,,0,0,2000,,0,0
30020,4,1298,1298,1298,1298,0,0,0,0,,,0,74,2000,,0,0
30021,21,594,594,0,0,0,0,0,0,,,0,78,2000,,0,0
30022,21,1298,1298,0,0,0,0,0,0,,,0,79,2000,,0,0
30023,21,2047,2047,0,0,0,0,0,0,,,0,80,2000,,0,0
30024,21,2047,2047,2047,2047,0,0,0,0,,,1,159,2000,,0,0
30025,21,594,594,594,594,0,0,0,0,,,1,78,2000,,0,0
30026,21,1298,1298,1298,1298,0,0,0,0,,,1,79,2000,,0,0
30027,21,2047,2047,2047,2047,0,0,0,0,,,1,80,2000,,0,0
30028,21,2047,2047,2047,2047,0,0,0,0,,,1,975,2000,,0,0
30029,21,2450,2450,2450,2450,0,0,0,0,,,1,559,2000,,0,0
30030,21,2450,2450,2450,2450,0,0,0,0,,,1,560,2000,,0,0
30031,21,2450,2450,2450,2450,0,0,0,0,,,1,561,2000,,0,0
30032,21,2450,2450,2450,2450,0,0,0,0,,,1,562,2000,,0,0
30033,21,1500,1500,1500,1500,0,0,0,0,,,1,1081,2000,,0,0
30034,21,1500,1500,1500,1500,0,0,0,0,,,1,1082,2000,,0,0
30035,21,1500,1500,1500,1500,0,0,0,0,,,1,1083,2000,,0,0
30036,21,1500,1500,1500,1500,0,0,0,0,,,1,1084,2000,,0,0
30037,22,60,60,60,60,0,0,0,0,,,1,1167,2000,,0,0
30038,21,450,450,450,450,0,0,0,0,,,1,1168,2000,,0,0
30039,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
30040,21,300,300,300,300,0,0,0,0,,,10,1172,2000,,0,0
30041,21,1030,1030,1030,1030,0,0,0,0,,,2,1178,2000,,0,0
30042,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
30043,21,1500,1500,1500,1500,0,0,0,0,,,1,1202,2000,,0,0
30044,21,1500,1500,1500,1500,0,0,0,0,,,1,1203,2000,,0,0
30045,21,950,950,950,950,0,0,0,0,,,2,1204,2000,,0,0
30046,21,1850,1850,1850,1850,0,0,0,0,,,1,1210,2000,,0,0
30047,22,75,75,75,75,0,0,0,0,,,1,1590,2000,,0,0
30048,21,2090,2090,2090,2090,0,0,0,0,,,1,1229,2000,,0,0
30049,21,1830,1830,1830,1830,0,0,0,0,,,2,1240,2000,,0,0
30050,21,480,480,480,480,0,0,0,0,,,1,1241,2000,,0,0
30051,21,2110,2110,2110,2110,0,0,0,0,,,1,1229,2000,,0,0
30052,21,1700,1700,1700,1700,0,0,0,0,,,2,1240,2000,,0,0
30053,21,650,650,650,650,0,0,0,0,,,5,1243,2000,,0,0
30054,21,1060,1060,1060,1060,0,0,0,0,,,2,1253,2000,,0,
30055,21,1060,1060,1060,1060,0,0,0,0,,,2,1254,2000,,0,
30056,21,1700,1700,1700,1700,0,0,0,0,,,1,1292,2000,,0,
30057,21,2110,2110,2110,2110,0,0,0,0,,,1,1322,2000,,0,
30058,21,480,480,480,480,0,0,0,0,,,1,1323,2000,,0,
30059,21,1700,1700,1700,1700,0,0,0,0,,,2,1324,2000,,0,
30060,21,1060,1060,1060,1060,0,0,0,0,,,1,1410,6003,,0,
30061,21,1700,1700,1700,1700,0,0,0,0,,,1,1411,6003,,0,
30062,21,2110,2110,2110,2110,0,0,0,0,,,1,1412,6003,,0,
30063,21,1060,1060,1060,1060,0,0,0,0,,,2,1413,6003,,0,
30064,21,1060,1060,1060,1060,0,0,0,0,,,1,1464,6003,,0,
30065,21,535,535,535,535,0,0,0,0,,,10,1465,6003,,0,
30066,21,535,535,535,535,0,0,0,0,,,5,1466,6003,,0,
30067,21,535,535,535,535,0,0,0,0,,,5,1467,6003,,0,
30068,21,535,535,535,535,0,0,0,0,,,5,1468,6003,,0,
30069,21,2110,2110,2110,2110,0,0,0,0,,,1,1471,6003,,0,
30070,6,650,650,650,650,0,0,0,0,,,1,8501,0,,0,
30071,6,1060,1060,1060,1060,0,0,0,0,,,1,8503,0,,0,
30072,6,405,405,405,405,0,0,0,0,,,1,8505,0,,0,
30073,6,650,650,650,650,0,0,0,0,,,1,8506,0,,0,
30074,6,1060,1060,1060,1060,0,0,0,0,,,1,8507,0,,0,
30075,6,405,405,405,405,0,0,0,0,,,1,8508,0,,0,
30076,21,2110,2110,2110,2110,0,0,0,0,,,1,1322,6003,,0,
30077,21,480,480,480,480,0,0,0,0,,,2,1323,6003,,0,
30078,21,1700,1700,1700,1700,0,0,0,0,,,1,1603,6003,,0,
30079,6,650,650,650,650,0,0,0,0,,,1,8509,0,,0,
30080,6,1060,1060,1060,1060,0,0,0,0,,,1,8510,0,,0,
30081,6,405,405,405,405,0,0,0,0,,,1,8511,0,,0,
30082,21,300,300,300,300,0,0,0,0,,,1,1645,6003,,0,
30083,21,800,800,800,800,0,0,0,0,,,1,1646,6003,,0,
30084,21,535,535,535,535,0,0,0,0,,,5,1640,6003,,0,
30085,21,1060,1060,1060,1060,0,0,0,0,,,2,1641,6003,,0,
30086,21,300,300,300,300,0,0,0,0,,,10,1642,6003,,0,
30087,6,650,650,650,650,0,0,0,0,,,1,8512,0,,0,
30088,6,1060,1060,1060,1060,0,0,0,0,,,1,8513,0,,0,
30089,6,405,405,405,405,0,0,0,0,,,1,8514,0,,0,
30090,6,650,650,650,650,0,0,0,0,,,1,8515,0,,0,
30091,6,1060,1060,1060,1060,0,0,0,0,,,1,8516,0,,0,
30092,6,405,405,405,405,0,0,0,0,,,1,8517,0,,0,
30093,21,405,405,405,405,0,0,0,0,,,5,7392,6003,,0,
30094,21,800,800,800,800,0,0,0,0,,,2,7393,6003,,0,
30095,21,1700,1700,1700,1700,0,0,0,0,,,1,7394,6003,,0,
30096,21,940,940,940,940,0,0,0,0,,,1,7492,6003,,0,
30097,21,940,940,940,940,0,0,0,0,,,1,7493,6003,,0,
30098,21,940,940,940,940,0,0,0,0,,,1,7494,6003,,0,
30099,21,940,940,940,940,0,0,0,0,,,1,7495,6003,,0,
30100,21,940,940,940,940,0,0,0,0,,,1,7496,6003,,0,
30101,21,940,940,940,940,0,0,0,0,,,1,7497,6003,,0,
30102,21,940,940,940,940,0,0,0,0,,,1,7498,6003,,0,
30103,6,650,650,650,650,0,0,0,0,,,1,8518,0,,0,
30104,6,1060,1060,1060,1060,0,0,0,0,,,1,8519,0,,0,
30105,6,405,405,405,405,0,0,0,0,,,1,8520,0,,0,
30106,21,300,300,300,300,0,0,0,0,,,10,1894,6003,,0,
30107,6,650,650,650,650,0,0,0,0,,,1,8521,0,,0,
30108,6,1060,1060,1060,1060,0,0,0,0,,,1,8522,0,,0,
30109,6,405,405,405,405,0,0,0,0,,,1,8523,0,,0,
30110,24,300,300,300,300,0,0,0,0,,,1,30037,0,,0,
30111,25,280,280,280,280,0,0,0,0,,,1,30051,0,,0,
30112,25,405,405,405,405,0,0,0,0,,,1,30052,0,,0,
30113,25,280,280,280,280,0,0,0,0,,,1,30053,0,,0,
30114,25,475,475,475,475,0,0,0,0,,,1,30054,0,,0,
30115,25,475,475,475,475,0,0,0,0,,,1,30055,0,,0,
30116,25,280,280,280,280,0,0,0,0,,,1,30056,0,,0,
30117,25,1060,1060,1060,1060,0,0,0,0,,,1,30057,0,,0,
30118,6,650,650,650,650,0,0,0,0,,,1,8524,0,,0,
30119,6,1060,1060,1060,1060,0,0,0,0,,,1,8525,0,,0,
30120,6,405,405,405,405,0,0,0,0,,,1,8526,0,,0,
30121,21,535,535,535,535,0,0,0,0,,,5,7545,6003,,0,
30122,21,535,535,535,535,0,0,0,0,,,5,7546,6003,,0,
30123,21,300,300,300,300,0,0,0,0,,,10,7547,6003,,0,
30124,21,2110,2110,2110,2110,0,0,0,0,,,1,7579,6003,,0,
30125,21,1060,1060,1060,1060,0,0,0,0,,,1,7580,6003,,0,
30126,21,535,535,535,535,0,0,0,0,,,5,7581,6003,,0,
30127,21,535,535,535,535,0,0,0,0,,,5,7582,6003,,0,
30128,21,1060,1060,1060,1060,0,0,0,0,,,2,7583,6003,,0,
30129,21,480,480,480,480,0,0,0,0,,,3,7584,6003,,0,
30130,21,1700,1700,1700,1700,0,0,0,0,,,1,7570,6003,,0,
30131,21,1700,1700,1700,1700,0,0,0,0,,,1,7571,6003,,0,
30132,21,1700,1700,1700,1700,0,0,0,0,,,1,7572,6003,,0,
30133,21,1700,1700,1700,1700,0,0,0,0,,,1,7573,6003,,0,
30134,21,1700,1700,1700,1700,0,0,0,0,,,1,7574,6003,,0,
30135,21,1700,1700,1700,1700,0,0,0,0,,,1,7575,6003,,0,
30136,6,650,650,650,650,0,0,0,0,,,1,8527,0,,0,
30137,6,1060,1060,1060,1060,0,0,0,0,,,1,8528,0,,0,
30138,6,405,405,405,405,0,0,0,0,,,1,8529,0,,0,
30139,21,300,300,300,300,0,0,0,0,,,10,1894,6003,,0,
30140,6,650,650,650,650,0,0,0,0,,,1,8530,0,,0,
30141,6,1060,1060,1060,1060,0,0,0,0,,,1,8531,0,,0,
30142,6,405,405,405,405,0,0,0,0,,,1,8532,0,,0,
30143,21,300,300,300,300,0,0,0,0,,,10,1894,6003,,0,
30144,6,650,650,650,650,0,0,0,0,,,1,8533,0,,0,
30145,6,1060,1060,1060,1060,0,0,0,0,,,1,8534,0,,0,
30146,6,405,405,405,405,0,0,0,0,,,1,8535,0,,0,
30147,6,650,650,650,650,0,0,0,0,,,1,8536,0,,0,
30148,6,1060,1060,1060,1060,0,0,0,0,,,1,8537,0,,0,
30149,6,405,405,405,405,0,0,0,0,,,1,8538,0,,0,
30150,10,650,650,650,650,0,0,0,0,,,1,8539,3005,,0,
30151,21,300,300,300,300,0,0,0,0,,,10,1894,6003,,0,
30152,6,650,650,650,650,0,0,0,0,,,1,8540,0,,0,
30153,6,1060,1060,1060,1060,0,0,0,0,,,1,8541,0,,0,
30154,6,405,405,405,405,0,0,0,0,,,1,8542,0,,0,
30155,10,650,650,650,650,0,0,0,0,,,1,8543,3005,,0,
30156,21,480,480,480,480,0,0,0,0,,,3,1976,6003,,0,
30157,21,1060,1060,1060,1060,0,0,0,0,,,2,1977,6003,,0,
30158,21,1700,1700,1700,1700,0,0,0,0,,,1,1978,6003,,0,
30159,6,650,650,650,650,0,0,0,0,,,1,8544,0,,0,
30160,6,1060,1060,1060,1060,0,0,0,0,,,1,8545,0,,0,
30161,6,405,405,405,405,0,0,0,0,,,1,8546,0,,0,
30162,10,650,650,650,650,0,0,0,0,,,1,8547,3005,,0,
30163,21,300,300,300,300,0,0,0,0,,,1,1995,6003,,0,
30164,21,800,800,800,800,0,0,0,0,,,1,1996,6003,,0,
30165,21,2110,2110,2110,2110,0,0,0,0,,,1,1990,6003,,0,
30166,21,535,535,535,535,0,0,0,0,,,5,1991,6003,,0,
30167,21,475,475,475,475,0,0,0,0,,,3,1992,6003,,0,
30168,21,300,300,300,300,0,0,0,0,,,10,1894,6003,,0,
30169,6,650,650,650,650,0,0,0,0,,,1,8548,0,,0,
30170,6,1060,1060,1060,1060,0,0,0,0,,,1,8549,0,,0,
30171,6,405,405,405,405,0,0,0,0,,,1,8550,0,,0,
30172,10,650,650,650,650,0,0,0,0,,,1,8551,3005,,0,
30173,6,650,650,650,650,0,0,0,0,,,1,8552,0,,0,
30174,6,1060,1060,1060,1060,0,0,0,0,,,1,8553,0,,0,
30175,6,405,405,405,405,0,0,0,0,,,1,8554,0,,0,
30176,10,650,650,650,650,0,0,0,0,,,1,8555,3005,,0,
30177,21,405,405,405,405,0,0,0,0,,,5,2233,6003,,0,
30178,21,800,800,800,800,0,0,0,0,,,2,2234,6003,,0,
30179,21,1700,1700,1700,1700,0,0,0,0,,,1,2235,6003,,0,
30180,21,2110,2110,2110,2110,0,0,0,0,,,1,2236,6003,,0,
30181,21,1060,1060,1060,1060,0,0,0,0,,,2,2237,6003,,0,
30182,21,535,535,535,535,0,0,0,0,,,3,2238,6003,,0,
30183,21,300,300,300,300,0,0,0,0,,,10,1894,6003,,0,
30184,6,650,650,650,650,0,0,0,0,,,1,8556,0,,0,
30185,6,1060,1060,1060,1060,0,0,0,0,,,1,8557,0,,0,
30186,6,405,405,405,405,0,0,0,0,,,1,8558,0,,0,
30187,10,650,650,650,650,0,0,0,0,,,1,8559,3005,,0,
30188,6,650,650,650,650,0,0,0,0,,,1,8560,0,,0,
30189,6,1060,1060,1060,1060,0,0,0,0,,,1,8561,0,,0,
30190,6,405,405,405,405,0,0,0,0,,,1,8562,0,,0,
30191,10,650,650,650,650,0,0,0,0,,,1,8563,3005,,0,
30192,21,405,405,405,405,0,0,0,0,,,2,2361,6003,,0,
30193,21,800,800,800,800,0,0,0,0,,,2,2362,6003,,0,
30194,21,1700,1700,1700,1700,0,0,0,0,,,1,2363,6003,,0,
30195,6,650,650,650,650,0,0,0,0,,,1,8564,0,,0,
30196,6,1060,1060,1060,1060,0,0,0,0,,,1,8565,0,,0,
30197,6,405,405,405,405,0,0,0,0,,,1,8566,0,,0,
30198,10,650,650,650,650,0,0,0,0,,,1,8567,3005,,0,
30199,21,2110,2110,2110,2110,0,0,0,0,,,1,2383,6003,,0,
30200,21,2110,2110,2110,2110,0,0,0,0,,,1,2384,6003,,0,
30201,21,405,405,405,405,0,0,0,0,,,5,2440,6003,,0,
30202,21,800,800,800,800,0,0,0,0,,,2,2441,6003,,0,
30203,21,1700,1700,1700,1700,0,0,0,0,,,1,2442,6003,,0,
30204,6,650,650,650,650,0,0,0,0,,,1,8568,0,,0,
30205,6,1060,1060,1060,1060,0,0,0,0,,,1,8569,0,,0,
30206,6,405,405,405,405,0,0,0,0,,,1,8570,0,,0,
30207,10,650,650,650,650,0,0,0,0,,,1,8571,3005,,0,
30208,21,400,400,400,400,0,0,0,0,,,5,2501,6003,,0,
30209,21,800,800,800,800,0,0,0,0,,,2,2502,6003,,0,
30210,21,800,800,800,800,0,0,0,0,,,2,2503,6003,,0,
30211,6,650,650,650,650,0,0,0,0,,,1,8572,0,,0,
30212,6,1060,1060,1060,1060,0,0,0,0,,,1,8573,0,,0,
30213,6,405,405,405,405,0,0,0,0,,,1,8574,0,,0,
30214,10,650,650,650,650,0,0,0,0,,,1,8575,3005,,0,
30215,21,400,400,400,400,0,0,0,0,,,2,2575,6003,,0,
30216,21,800,800,800,800,0,0,0,0,,,2,2576,6003,,0,
30217,21,1700,1700,1700,1700,0,0,0,0,,,1,2577,6003,,0,
30218,6,650,650,650,650,0,0,0,0,,,1,8576,0,,0,
30219,6,1060,1060,1060,1060,0,0,0,0,,,1,8577,0,,0,
30220,6,405,405,405,405,0,0,0,0,,,1,8578,0,,0,
30221,10,650,650,650,650,0,0,0,0,,,1,8579,3005,,0,
30222,6,650,650,650,650,0,0,0,0,,,1,8580,0,,0,
30223,6,1060,1060,1060,1060,0,0,0,0,,,1,8581,0,,0,
30224,6,405,405,405,405,0,0,0,0,,,1,8582,0,,0,
30225,10,650,650,650,650,0,0,0,0,,,1,8583,3005,,0,
30226,10,650,650,650,650,0,0,0,0,,,1,8584,3005,,0,
30227,21,400,400,400,400,0,0,0,0,,,2,2636,6003,,0,
30228,21,800,800,800,800,0,0,0,0,,,2,2637,6003,,0,
30229,21,800,800,800,800,0,0,0,0,,,2,2638,6003,,0,
30230,21,1700,1700,1700,1700,0,0,0,0,,,2,2639,6003,,0,
30231,21,1400,1400,1400,1400,0,0,0,0,,,1,2695,6003,,0,
30232,21,1400,1400,1400,1400,0,0,0,0,,,1,2696,6003,,0,
30233,21,1400,1400,1400,1400,0,0,0,0,,,1,2697,6003,,0,
30234,21,1400,1400,1400,1400,0,0,0,0,,,1,2698,6003,,0,
30235,6,650,650,650,650,0,0,0,0,,,1,8585,0,,0,
30236,6,1060,1060,1060,1060,0,0,0,0,,,1,8586,0,,0,
30237,6,405,405,405,405,0,0,0,0,,,1,8587,0,,0,
30238,10,650,650,650,650,0,0,0,0,,,1,8588,3005,,0,
30239,10,650,650,650,650,0,0,0,0,,,1,8589,3005,,0,
30240,6,650,650,650,650,0,0,0,0,,,1,8590,0,,0,
30241,6,1060,1060,1060,1060,0,0,0,0,,,1,8591,0,,0,
30242,6,405,405,405,405,0,0,0,0,,,1,8592,0,,0,
30243,10,650,650,650,650,0,0,0,0,,,1,8593,3005,,0,
30244,10,650,650,650,650,0,0,0,0,,,1,8594,3005,,0,
30245,21,400,400,400,400,0,0,0,0,,,5,2738,6003,,0,
30246,21,800,800,800,800,0,0,0,0,,,2,2739,6003,,0,
30247,21,1700,1700,1700,1700,0,0,0,0,,,1,2740,6003,,0,
30248,21,400,400,400,400,0,0,0,0,,,5,2741,6003,,0,
30249,21,800,800,800,800,0,0,0,0,,,2,2742,6003,,0,
30250,21,1700,1700,1700,1700,0,0,0,0,,,1,2743,6003,,0,
30251,21,1700,1700,1700,1700,0,0,0,0,,,1,2744,6003,,0,
30252,21,1060,1060,1060,1060,0,0,0,0,,,2,2745,6003,,0,
30253,21,535,535,535,535,0,0,0,0,,,3,2746,6003,,0,
30254,21,300,300,300,300,0,0,0,0,,,10,1894,6003,,0,
30255,6,650,650,650,650,0,0,0,0,,,1,8595,0,,0,
30256,6,1060,1060,1060,1060,0,0,0,0,,,1,8596,0,,0,
30257,6,405,405,405,405,0,0,0,0,,,1,8597,0,,0,
30258,10,650,650,650,650,0,0,0,0,,,1,8598,3005,,0,
30259,10,650,650,650,650,0,0,0,0,,,1,8599,3005,,0,
30260,21,400,400,400,400,0,0,0,0,,,5,2840,6003,,0,
30261,21,800,800,800,800,0,0,0,0,,,2,2841,6003,,0,
30262,21,1790,1790,1790,1790,0,0,0,0,,,1,2842,6003,,0,
30263,6,650,650,650,650,0,0,0,0,,,1,8600,0,,0,
30264,6,1060,1060,1060,1060,0,0,0,0,,,1,8601,0,,0,
30265,6,405,405,405,405,0,0,0,0,,,1,8602,0,,0,
30266,10,650,650,650,650,0,0,0,0,,,1,8603,3005,,0,
30267,10,650,650,650,650,0,0,0,0,,,1,8604,3005,,0,
30268,21,405,405,405,405,0,0,0,0,,,5,2440,6003,,0,
30269,21,800,800,800,800,0,0,0,0,,,2,2441,6003,,0,
30270,21,1700,1700,1700,1700,0,0,0,0,,,1,2442,6003,,0,
30271,21,470,470,470,470,0,0,0,0,,,3,2844,6003,,0,
30272,21,1680,1680,1680,1680,0,0,0,0,,,1,2845,6003,,0,
30273,21,400,400,400,400,0,0,0,0,,,5,2501,6003,,0,
30274,21,800,800,800,800,0,0,0,0,,,2,2502,6003,,0,
