id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story,story_playback_sub_id,background_code
968,11080,story_util-10000968,-51-4-11,-51,,story_util-20000968,0,-51-4-11,,,,,,,,,4,2022winter_16vs16_a
969,11081,story_util-10000969,-51-4-13,-51,,story_util-20000969,0,-51-4-13,,,,,,,,,4,2021white_GriffinSPAWAR
970,11082,story_util-10000970,-51-4-14,-51,,story_util-20000970,0,-51-4-14,,,,,,,,,4,2022winter_kyruger
971,11047,story_util-10000971,-51-slg-mission-1,-51,,story_util-20000971,0,-51-slg-mission-1,,,,,,,,,5,2022winter_NPS
972,11054,story_util-10000972,-51-slg-mission-2,-51,,story_util-20000972,0,-51-slg-mission-2,,,,,,,,,5,2022winter_base_2
973,11055,story_util-10000973,-51-slg-mission-3,-51,,story_util-20000973,0,-51-slg-mission-3,,,,,,,,,5,2022winter_base_3
974,11056,story_util-10000974,-51-slg-mission-4,-51,,story_util-20000974,0,-51-slg-mission-4,,,,,,,,,5,2022winter_squad
975,11083,story_util-10000975,,-50,,story_util-20000975,0,-50-1-1,,,,,,,,,1,作战室avg
976,11084,story_util-10000976,,-50,,story_util-20000976,0,-50-1-2,,,,,,,,,1,工厂背景avg
977,11085,story_util-10000977,,-50,,story_util-20000977,0,-50-1-3,,,,,,,,,1,工厂背景avg
978,11086,story_util-10000978,,-50,,story_util-20000978,0,-50-1-4,,,,,,,,,1,工厂背景avg
979,11088,story_util-10000979,,-50,,story_util-20000979,0,-50-2-1,,,,,,,,,1,BG-Corridor
980,11089,story_util-10000980,,-50,,story_util-20000980,0,-50-2-2,,,,,,,,,1,BG-Theatre
981,11090,story_util-10000981,,-50,,story_util-20000981,0,-50-2-3,,,,,,,,,1,作战室avg
982,11091,story_util-10000982,,-50,,story_util-20000982,0,-50-2-4,,,,,,,,,1,BG-Dorm
983,11092,story_util-10000983,,-50,,story_util-20000983,0,-50-2-5,,,,,,,,,1,作战室avg
984,11093,story_util-10000984,,-50,,story_util-20000984,0,-50-2-6,,,,,,,,,1,工厂背景avg
985,11094,story_util-10000985,,-50,,story_util-20000985,0,-50-2-7,,,,,,,,,1,BG-Corridor
986,11095,story_util-10000986,,-50,,story_util-20000986,0,-50-2-8,,,,,,,,,1,作战室avg
987,11096,story_util-10000987,,-50,,story_util-20000987,0,-50-2-9,,,,,,,,,1,作战室avg
988,11097,story_util-10000988,,-50,,story_util-20000988,0,-50-2-10,,,,,,,,,1,BG-Dorm
989,11098,story_util-10000989,-52-0-1,-52,,story_util-20000989,0,-52-0-1,,,,,,,,,1,BG-Beach
990,11112,story_util-10000990,-52-7-1|-52-8-1,-52,,story_util-20000990,0,-52-8-1,,,,,,,,,1,2022_Drawcard
991,11115,story_util-10000991,-52-1-1,-52,,story_util-20000991,0,-52-1-1,,,,,,,,,1,BG-BeachNight
992,11101|11102,story_util-10000992,-52-2-1,-52,,story_util-20000992,0,-52-2-1,,,,,,,,,1,2022_Stall
993,11107,story_util-10000993,-52-3-1,-52,,story_util-20000993,0,-52-3-1,,,,,,,,,1,2022_Stall
994,11103|11104,story_util-10000994,-52-4-1,-52,,story_util-20000994,0,-52-4-1,,,,,,,,,1,2022_Stall
995,11105|11106,story_util-10000995,-52-5-1,-52,,story_util-20000995,0,-52-5-1,,,,,,,,,1,2022_Stall
996,11099|11100,story_util-10000996,-52-6-1,-52,,story_util-20000996,0,-52-6-1,,,,,,,,,1,BG-Beach
997,11166,story_util-10000997,-54-O-1,-54,,story_util-20000997,0,-54-O-1,,,,,,,,,10,2022summer_Map
998,11164,story_util-10000998,-54-0-1,-54,,story_util-20000998,0,-54-0-1,,,,,,,,,0,
999,11165,story_util-10000999,-54-0-2,-54,,story_util-20000999,0,-54-0-2,,,,,,,,,0,
1000,11167,story_util-10001000,-54-A-1,-54,,story_util-20001000,0,-54-A-1,,,,,,,,,1,17xh-ShootingRange
1001,11168,story_util-10001001,-54-A-3,-54,,story_util-20001001,0,-54-A-3,,,,,,,,,1,17xh-ShootingRange
1002,11169,story_util-10001002,-54-A-4,-54,,story_util-20001002,0,-54-A-4,,,,,,,,,1,2022summer_TrainStation
1003,11170,story_util-10001003,-54-A-5,-54,,story_util-20001003,0,-54-A-5,,,,,,,,,1,Desert
1004,11120|11123|11126,story_util-10001004,-54-A-6Point1,-54,,story_util-20001004,0,-54-A-6Point1,,,,,,,,,1,主界面背景
1005,11171,story_util-10001005,-54-A-7,-54,,story_util-20001005,0,-54-A-7,,,,,,,,,1,2022summer_DiningCar
1006,11121|11124|11127,story_util-10001006,,-54,,story_util-20001006,0,,1:-54-EXT-A3-3,,,,,,,,0,
1007,11172,story_util-10001007,-54-A-9,-54,,story_util-20001007,0,-54-A-9,,,,,,,,,1,2022summer_Target_a
1008,11173,story_util-10001008,-54-A-10,-54,,story_util-20001008,0,-54-A-10,,,,,,,,,1,2021white_Safehouse
1009,11174,story_util-10001009,-54-A-11,-54,,story_util-20001009,0,-54-A-11,,,,,,,,,1,2022summer_ColtTrain
1010,11175,story_util-10001010,-54-A-12,-54,,story_util-20001010,0,-54-A-12,,,,,,,,,1,2022summer_LightUpNight_b
1011,11122|11125|11128,story_util-10001011,,-54,,story_util-20001011,0,,1:-54-EXT-A4,,,,,,,,0,
1012,11176,story_util-10001012,-54-A-14,-54,,story_util-20001012,0,-54-A-14,,,,,,,,,1,BG-WildBattle
1013,11177,story_util-10001013,-54-B-1,-54,,story_util-20001013,0,-54-B-1,,,,,,,,,2,2021white_Bar
1014,11129,story_util-10001014,,-54,,story_util-20001014,0,,1:-54-EXT-B1,,,,,,,,0,
1015,11178,story_util-10001015,-54-B-3,-54,,story_util-20001015,0,-54-B-3,,,,,,,,,2,17xh-404Room
1016,11179,story_util-10001016,-54-B-4,-54,,story_util-20001016,0,-54-B-4,,,,,,,,,2,2021white_Safehouse
1017,11180,story_util-10001017,-54-B-5,-54,,story_util-20001017,0,-54-B-5,,,,,,,,,2,2022summer_ColtTrain
1018,11181,story_util-10001018,-54-B-7,-54,,story_util-20001018,0,-54-B-7,,,,,,,,,2,2022summer_robbery_a
1019,11182,story_util-10001019,-54-B-9,-54,,story_util-20001019,0,-54-B-9,,,,,,,,,2,2022summer_Joint
1020,11183,story_util-10001020,-54-B-11,-54,,story_util-20001020,0,-54-B-11,,,,,,,,,2,2019summer_3
1021,11184,story_util-10001021,-54-B-12,-54,,story_util-20001021,0,-54-B-12,,,,,,,,,2,2020HWfiretheater
1022,11185,story_util-10001022,-54-B-14,-54,,story_util-20001022,0,-54-B-14,,,,,,,,,2,2021white_REDNET3D
1023,11186,story_util-10001023,-54-C-1,-54,,story_util-20001023,0,-54-C-1,,,,,,,,,3,2022winter_UnicornTeam
1024,11187,story_util-10001024,-54-C-3,-54,,story_util-20001024,0,-54-C-3,,,,,,,,,3,2022summer_Garden
1025,11188,story_util-10001025,-54-C-4,-54,,story_util-20001025,0,-54-C-4,,,,,,,,,3,2021white_Safehouse
1026,11189,story_util-10001026,-54-C-5,-54,,story_util-20001026,0,-54-C-5,,,,,,,,,3,BG-Slum
1027,11190,story_util-10001027,-54-C-7,-54,,story_util-20001027,0,-54-C-7,,,,,,,,,3,2021summer_Toilet
1028,11144|11149|11154,story_util-10001028,-54-C-8Point1,-54,,story_util-20001028,0,-54-C-8Point1,,,,,,,,,3,2022winter_UnicornTeam
1029,11191,story_util-10001029,-54-C-9,-54,,story_util-20001029,0,-54-C-9,,,,,,,,,3,2022summer_DiningCar
1030,11145|11150|11155,story_util-10001030,-54-C-10Point1,-54,,story_util-20001030,0,-54-C-10Point1,,,,,,,,,3,2022summer_DiningCar
1031,11192,story_util-10001031,-54-C-11,-54,,story_util-20001031,0,-54-C-11,,,,,,,,,3,WHITENET
1032,11193,story_util-10001032,-54-C-12,-54,,story_util-20001032,0,-54-C-12,,,,,,,,,3,2020HWfiretheater
1033,11146|11151|11156,story_util-10001033,,-54,,story_util-20001033,0,,1:-54-EXT-C5,,,,,,,,0,
1034,11194,story_util-10001034,-54-C-14,-54,,story_util-20001034,0,-54-C-14,,,,,,,,,3,2022summer_Farewell_a
1035,11147|11152|11157,story_util-10001035,-54-C-15Point1,-54,,story_util-20001035,0,,3:-54-C-15Point1,,,,,,,,3,2022summer_Map
1036,11195,story_util-10001036,-54-C-16,-54,,story_util-20001036,0,-54-C-16,,,,,,,,,3,2022summer_1stDeath_a
1037,11196,story_util-10001037,-54-O-2,-54,,story_util-20001037,0,-54-O-2,,,,,,,,,10,2022summer_SecondClass
1038,11197,story_util-10001038,-54-O-3,-54,,story_util-20001038,0,-54-O-3,,,,,,,,,10,2022summer_FirstClass
1039,11198,story_util-10001039,-54-O-4,-54,,story_util-20001039,0,-54-O-4,,,,,,,,,10,2022summer_DiningCar
1040,11199,story_util-10001040,-54-O-5,-54,,story_util-20001040,0,-54-O-5,,,,,,,,,10,2022summer_robbery_b
1041,11200,story_util-10001041,-54-O-6,-54,,story_util-20001041,0,-54-O-6,,,,,,,,,10,2022summer_FirstClass
1042,11201,story_util-10001042,-54-O-7,-54,,story_util-20001042,0,-54-O-7,,,,,,,,,10,2022summer_FirstClass
1043,11202,story_util-10001043,-54-O-8,-54,,story_util-20001043,0,-54-O-8,,,,,,,,,10,2022summer_SecondClass
1044,11203,story_util-10001044,-54-O-9,-54,,story_util-20001044,0,-54-O-9,,,,,,,,,10,2022summer_DeadEnd
1045,11204,story_util-10001045,-54-O-10,-54,,story_util-20001045,0,-54-O-10,,,,,,,,,10,2022summer_Doctor_a
1046,11205,story_util-10001046,-54-O-11,-54,,story_util-20001046,0,-54-O-11,,,,,,,,,10,2022summer_DiningCar
1047,11206,story_util-10001047,-54-O-12,-54,,story_util-20001047,0,-54-O-12,,,,,,,,,10,2022summer_VIPSeat
1048,11207,story_util-10001048,-54-O-13,-54,,story_util-20001048,0,-54-O-13,,,,,,,,,10,2022summer_VIPSeat
1049,11208,story_util-10001049,-54-O-14,-54,,story_util-20001049,0,-54-O-14,,,,,,,,,10,2022summer_Garden
1050,11209,story_util-10001050,-54-O-15,-54,,story_util-20001050,0,-54-O-15,,,,,,,,,10,BG-Sewer
1051,11211,story_util-10001051,-54-T-1,-54,,story_util-20001051,0,-54-T-1,,,,,,,,,4,2022summer_TrainStation
1052,11212,story_util-10001052,-54-T-2,-54,,story_util-20001052,0,-54-T-2,,,,,,,,,4,2022summer_FirstClass
1053,11213,story_util-10001053,-54-T-3,-54,,story_util-20001053,0,-54-T-3,,,,,,,,,4,2022summer_Target_b
1054,11214,story_util-10001054,-54-T-4,-54,,story_util-20001054,0,-54-T-4,,,,,,,,,4,2019summer_3
1055,11215,story_util-10001055,-54-W-1,-54,,story_util-20001055,0,-54-W-1,,,,,,,,,5,2022winter_BlackCity
1056,11216,story_util-10001056,-54-W-2,-54,,story_util-20001056,0,-54-W-2,,,,,,,,,5,BG-Slum
1057,11217,story_util-10001057,-54-W-3,-54,,story_util-20001057,0,-54-W-3,,,,,,,,,5,2020summerOffice
1058,11218,story_util-10001058,-54-W-4,-54,,story_util-20001058,0,-54-W-4,,,,,,,,,5,2022winter_Sickbed
1059,11219,story_util-10001059,-54-N-1,-54,,story_util-20001059,0,-54-N-1,,,,,,,,,6,2021white_Bar
1060,11220,story_util-10001060,-54-N-2,-54,,story_util-20001060,0,-54-N-2,,,,,,,,,6,BG-DinnerNoMan
1061,11221,story_util-10001061,-54-N-3,-54,,story_util-20001061,0,-54-N-3,,,,,,,,,6,2021white_Bar
1062,11222,story_util-10001062,-54-K-1,-54,,story_util-20001062,0,-54-K-1,,,,,,,,,7,2022winter_RedAreab
1063,11223,story_util-10001063,-54-K-2,-54,,story_util-20001063,0,-54-K-2,,,,,,,,,7,2020white-2
1064,11224,story_util-10001064,-54-K-3,-54,,story_util-20001064,0,-54-K-3,,,,,,,,,7,2022winter_BlackCity
1065,11225,story_util-10001065,-54-K-4,-54,,story_util-20001065,0,-54-K-4,,,,,,,,,7,2021white_Safehouse
1066,11226,story_util-10001066,-54-D-1,-54,,story_util-20001066,0,-54-D-1,,,,,,,,,8,BG-Theatre
1067,11227,story_util-10001067,-54-D-2,-54,,story_util-20001067,0,-54-D-2,,,,,,,,,8,2021summer_Office
1068,11228,story_util-10001068,-54-D-3,-54,,story_util-20001068,0,-54-D-3,,,,,,,,,8,2020summerOrphanage
1069,11229,story_util-10001069,-54-D-4,-54,,story_util-20001069,0,-54-D-4,,,,,,,,,8,2022summer_Doctor_b
1070,11230,story_util-10001070,-54-P-1,-54,,story_util-20001070,0,-54-P-1,,,,,,,,,9,2022winter_Ruins
1071,11231,story_util-10001071,-54-P-2,-54,,story_util-20001071,0,-54-P-2,,,,,,,,,9,2022winter_WilliamRoom
1072,11232,story_util-10001072,-54-P-3,-54,,story_util-20001072,0,-54-P-3,,,,,,,,,9,BG-Slum
1073,11210,story_util-10001073,-54-A-15,-54,,story_util-20001073,0,-54-A-15,,,,,,,,,1,2021white_GriffinSPAWAR
1074,11320,story_util-10001074,,-55,BGM_Frontline,story_util-20001074,0,,,95391:-55-EXT,,,,,,,0,
1075,11233|11237,story_util-10001075,,-56,,story_util-20001075,0,,,,,,,,,,0,
1076,11234|11238,story_util-10001076,,-56,,story_util-20001076,0,,,,,,,,,,0,
1077,11235|11239,story_util-10001077,,-56,,story_util-20001077,0,,,,,,,,,,0,
1078,11236|11240,story_util-10001078,,-56,,story_util-20001078,0,,,,,,,,,,0,
1079,11243,story_util-10001079,-56-1-A,-56,,story_util-20001079,0,-56-1-A,,,,,,,,,1,2022saros_Workshop
1080,11244,story_util-10001080,-56-1-B,-56,,story_util-20001080,0,-56-1-B,,,,,,,,,1,2022saros_MessyKitchen
1081,11245,story_util-10001081,-56-2-0,-56,,story_util-20001081,0,-56-2-0,,,,,,,,,1,2021summer_Corridor_Broken
1082,11246,story_util-10001082,-56-4-0,-56,,story_util-20001082,0,-56-4-0,,,,,,,,,1,2022saros_BeforeFatedReunion_a
1083,11247,story_util-10001083,-56-5-A,-56,,story_util-20001083,0,-56-5-A,,,,,,,,,1,2021white_GriffinSPAWAR
1084,11248,story_util-10001084,-56-5-B,-56,,story_util-20001084,0,-56-5-B,,,,,,,,,1,2022saros_CyberCityStreet
1085,11249,story_util-10001085,-56-6-0,-56,,story_util-20001085,0,-56-6-0,,,,,,,,,1,2021summer_SecurityBureau
1086,11250,story_util-10001086,-56-8-0,-56,,story_util-20001086,0,-56-8-0,,,,,,,,,1,2022saros_MansionLobby
1087,11251,story_util-10001087,-56-9-A,-56,,story_util-20001087,0,-56-9-A,,,,,,,,,1,17xh-ShootingRange
1088,11252,story_util-10001088,-56-9-B,-56,,story_util-20001088,0,-56-9-B,,,,,,,,,1,2022saros_MessyKitchen
1089,11253,story_util-10001089,-56-10-0,-56,,story_util-20001089,0,-56-10-0,,,,,,,,,1,BG_Base
1090,11254,story_util-10001090,-56-12-0,-56,,story_util-20001090,0,-56-12-0,,,,,,,,,1,2022saros_DawnPhotoV2
1091,11255,story_util-10001091,-56-13-A,-56,,story_util-20001091,0,-56-13-A,,,,,,,,,1,BG_Street
1092,11256,story_util-10001092,-56-13-B,-56,,story_util-20001092,0,-56-13-B,,,,,,,,,1,2022saros_Spotlight
1093,11257,story_util-10001093,-56-14-0,-56,,story_util-20001093,0,-56-14-0,,,,,,,,,1,2022saros_FlightDeck
1094,11258,story_util-10001094,-56-16-0,-56,,story_util-20001094,0,-56-16-0,,,,,,,,,1,2022saros_FatedReunion
1095,11259,story_util-10001095,-56-17-A,-56,,story_util-20001095,0,-56-17-A,,,,,,,,,1,2022saros_DataBase
1096,11260,story_util-10001096,-56-17-B,-56,,story_util-20001096,0,-56-17-B,,,,,,,,,1,2022saros_DawnPhotoV1
1097,11321,story_util-10001097,,-59,,story_util-20001097,0,-59-a-1-start,1:-59-EXT-AR1,,-59-a-1-end,,-59-a-1-end,,,,1,2023NewYear_Office
1098,11322,story_util-10001098,,-59,,story_util-20001098,0,-59-a-2-start,,,-59-a-2-end,,-59-a-2-end,,,,1,2023NewYear_Office
1099,11323,story_util-10001099,,-59,,story_util-20001099,0,-59-a-3-start,,,-59-a-3-end,,-59-a-3-end,,,,1,2023NewYear_Office
1100,11324,story_util-10001100,,-59,,story_util-20001100,0,-59-b-1-start,1:-59-b-1-point1,,-59-b-1-end,,-59-b-1-end,,,,1,21Jashin_testroom
1101,11325,story_util-10001101,,-59,,story_util-20001101,0,-59-b-2-start,,,-59-b-2-end,,-59-b-2-end,,,,1,17xh-ShootingRange
1102,11326,story_util-10001102,,-59,,story_util-20001102,0,-59-b-3-start,1:-59-b-3-point1,,-59-b-3-end,,-59-b-3-end,,,,1,17xh-ShootingRange
1103,11327,story_util-10001103,,-59,,story_util-20001103,0,-59-c-1-start,,,-59-c-1-end,,-59-c-1-end,,,,1,17xh-ShootingRange
1104,11328,story_util-10001104,,-59,,story_util-20001104,0,-59-c-2-start,,,-59-c-2-end,,-59-c-2-end,,,,1,17xh-ShootingRange
1105,11329,story_util-10001105,,-59,,story_util-20001105,0,-59-c-3-start,,,-59-c-3-end,,-59-c-3-end,,,,1,17xh-ShootingRange
1106,11330,story_util-10001106,,-59,,story_util-20001106,0,-59-m-start,1:-59-m-point1,,-59-m-end,,-59-m-end,,,,1,2023NewYear_Office
1107,11261,story_util-10001107,,-57,,story_util-20001107,0,-57-0-1,,,,,,,,,0,
1108,11262,story_util-10001108,,-57,,story_util-20001108,0,,,,,,,,,,0,
1109,11263,story_util-10001109,,-57,,story_util-20001109,0,,,,,,,,,,0,
1110,11264,story_util-10001110,,-57,,story_util-20001110,0,,,,,,,,,,0,
1111,11265,story_util-10001111,,-57,,story_util-20001111,0,,2:-57-EXT-5,,,,,,,,0,
1112,11266,story_util-10001112,,-57,,story_util-20001112,0,,1:-57-EXT-6,,,,,,,,0,
1113,11267,story_util-10001113,,-57,,story_util-20001113,0,,,,,,,,,,0,
1114,11268,story_util-10001114,,-57,,story_util-20001114,0,,,,,,,,,,0,
1115,11269,story_util-10001115,,-57,,story_util-20001115,0,,,,,,,,,,0,
1116,11270,story_util-10001116,,-57,,story_util-20001116,0,-57-1-1,,,,,,,,,0,
1117,11271,story_util-10001117,,-57,,story_util-20001117,0,-57-1-2,,,,,,,,,0,
1118,11272,story_util-10001118,,-57,,story_util-20001118,0,-57-2-1,,,,,,,,,0,
1119,11273,story_util-10001119,,-57,,story_util-20001119,0,-57-2-2,,,,,,,,,0,
1120,11274,story_util-10001120,,-57,,story_util-20001120,0,-57-3-1,,,,,,,,,0,
1121,11275,story_util-10001121,,-57,,story_util-20001121,0,-57-3-2,,,,,,,,,0,
1122,11276,story_util-10001122,,-57,,story_util-20001122,0,-57-4-1,,,,,,,,,0,
1123,11277,story_util-10001123,,-57,,story_util-20001123,0,-57-4-2,,,,,,,,,0,
1124,11278,story_util-10001124,,-57,,story_util-20001124,0,-57-5-1,,,,,,,,,0,
1125,11279,story_util-10001125,,-57,,story_util-20001125,0,-57-5-2,,,,,,,,,0,
1126,11280,story_util-10001126,,-57,,story_util-20001126,0,-57-6-1,,,,,,,,,0,
1127,11281,story_util-10001127,,-57,,story_util-20001127,0,-57-6-2,,,,,,,,,0,
1128,11282,story_util-10001128,,-57,,story_util-20001128,0,-57-7-1,,,,,,,,,0,
1129,11283,story_util-10001129,,-57,,story_util-20001129,0,-57-8-0,,,,,,,,,0,
1130,11284,story_util-10001130,,-57,,story_util-20001130,0,-57-8-1,,,,,,,,,0,
1131,11285,story_util-10001131,,-57,,story_util-20001131,0,-57-8-2,,,,,,,,,0,
1132,11286,story_util-10001132,,-57,,story_util-20001132,0,-57-8-3,,,,,,,,,0,
1133,11287,story_util-10001133,,-57,,story_util-20001133,0,-57-8-4,,,,,,,,,0,
1134,11288,story_util-10001134,,-57,,story_util-20001134,0,-57-8-5,,,,,,,,,0,
1135,11289,story_util-10001135,,-57,,story_util-20001135,0,-57-8-6,,,,,,,,,0,
1136,11290,story_util-10001136,,-57,,story_util-20001136,0,-57-8-7,,,,,,,,,0,
1137,11291,story_util-10001137,,-57,,story_util-20001137,0,-57-8-8,,,,,,,,,0,
1138,11292,story_util-10001138,,-57,,story_util-20001138,0,-57-8-9,,,,,,,,,0,
1139,11293,story_util-10001139,,-57,,story_util-20001139,0,-57-Y3-2,,,,,,,,,0,
1140,11294,story_util-10001140,,-57,,story_util-20001140,0,-57-C3-2,,,,,,,,,0,
1141,11295,story_util-10001141,,-57,,story_util-20001141,0,-57-A3-2,,,,,,,,,0,
1142,11296,story_util-10001142,,-57,,story_util-20001142,0,-57-L3-2,,,,,,,,,0,
1143,11297,story_util-10001143,,-57,,story_util-20001143,0,-57-D3-2,,,,,,,,,0,
1144,11298,story_util-10001144,,-57,,story_util-20001144,0,-57-W3-2,,,,,,,,,0,
1145,11299,story_util-10001145,,-57,,story_util-20001145,0,-57-X3-2,,,,,,,,,0,
1146,11300,story_util-10001146,,-57,,story_util-20001146,0,-57-Y6-2,,,,,,,,,0,
1147,11301,story_util-10001147,,-57,,story_util-20001147,0,-57-C6-2,,,,,,,,,0,
1148,11302,story_util-10001148,,-57,,story_util-20001148,0,-57-L6-2,,,,,,,,,0,
1149,11303,story_util-10001149,,-57,,story_util-20001149,0,-57-X6-2,,,,,,,,,0,
1150,11304,story_util-10001150,,-57,,story_util-20001150,0,-57-D6-2,,,,,,,,,0,
1151,11305,story_util-10001151,,-57,,story_util-20001151,0,-57-A6-2,,,,,,,,,0,
1152,11306,story_util-10001152,,-57,,story_util-20001152,0,-57-W6-2,,,,,,,,,0,
1153,11307,story_util-10001153,,-57,,story_util-20001153,0,-57-Y7-2,,,,,,,,,0,
1154,11308,story_util-10001154,,-57,,story_util-20001154,0,-57-C7-2,,,,,,,,,0,
1155,11309,story_util-10001155,,-57,,story_util-20001155,0,-57-L7-2,,,,,,,,,0,
1156,11310,story_util-10001156,,-57,,story_util-20001156,0,-57-X7-2,,,,,,,,,0,
1157,11311,story_util-10001157,,-57,,story_util-20001157,0,-57-D7-2,,,,,,,,,0,
1158,11312,story_util-10001158,,-57,,story_util-20001158,0,-57-A7-2,,,,,,,,,0,
1159,11313,story_util-10001159,,-57,,story_util-20001159,0,-57-W7-2,,,,,,,,,0,
1160,11333,story_util-10001160,-58-start,-58,,story_util-20001160,0,-58-start,,,,,,,,,0,2023slow_Record
1161,11334,story_util-10001161,-58-1-A1,-58,,story_util-20001161,0,-58-1-A1,,,,,,,,,1,2023slow_LectureTheatre
1162,11336,story_util-10001162,-58-1-A2,-58,,story_util-20001162,0,-58-1-A2,,,,,,,,,1,2023slow_Beslan_city_Day
1163,11335|11377,story_util-10001163,,-58,,story_util-20001163,0,,,,,,,,,,1,无
1164,11338,story_util-10001164,-58-1-A4,-58,,story_util-20001164,0,-58-1-A4,,,,,,,,,1,BG-TemporaryBase
1165,11337|11378,story_util-10001165,,-58,,story_util-20001165,0,,,,,,,,,,1,无
1166,11339,story_util-10001166,-58-1-A6,-58,,story_util-20001166,0,-58-1-A6,,,,,,,,,1,2023slow_Teacher-Student_c
1167,11406,story_util-10001167,-58-1-A7,-58,,story_util-20001167,0,-58-1-A7,,,,,,,,,1,2023slow_Teacher-Student_a
1168,11340,story_util-10001168,-58-1-B1,-58,,story_util-20001168,0,-58-1-B1,,,,,,,,,1,2022winter_Town
1169,11341|11379,story_util-10001169,,-58,,story_util-20001169,0,,,,,,,,,,1,无
1170,11342,story_util-10001170,-58-1-B3,-58,,story_util-20001170,0,-58-1-B3,,,,,,,,,1,2023slow_DestroyPortrait_b
1171,11343|11380,story_util-10001171,,-58,,story_util-20001171,0,,,,,,,,,,1,无
1172,11344,story_util-10001172,-58-1-B5,-58,,story_util-20001172,0,-58-1-B5,,,,,,,,,1,2022winter_NPS
1173,11345,story_util-10001173,-58-1-B6,-58,,story_util-20001173,0,-58-1-B6,,,,,,,,,1,2023slow_Laplace
1174,11346,story_util-10001174,-58-1-C1,-58,,story_util-20001174,0,-58-1-C1,,,,,,,,,1,2023slow_TowerCorridor
1175,11348,story_util-10001175,-58-1-C2,-58,,story_util-20001175,0,-58-1-C2,,,,,,,,,1,BG_Base
1176,11350,story_util-10001176,-58-1-C3,-58,,story_util-20001176,0,-58-1-C3,,,,,,,,,1,BG-InterrogationRoom
1177,11351,story_util-10001177,-58-1-C4,-58,,story_util-20001177,0,-58-1-C4,,,,,,,,,1,BG-Dorm
1178,11347|11381,story_util-10001178,,-58,,story_util-20001178,0,,,,,,,,,,1,无
1179,11407,story_util-10001179,-58-1-C6,-58,,story_util-20001179,0,-58-1-C6,,,,,,,,,1,2023slow_LastWords_c
1180,11349|11382,story_util-10001180,,-58,,story_util-20001180,0,,,,,,,,,,1,无
1181,11408,story_util-10001181,-58-1-C8,-58,,story_util-20001181,0,-58-1-C8,,,,,,,,,1,2023slow_LastWords_a
1182,11352,story_util-10001182,-58-1-D1,-58,,story_util-20001182,0,-58-1-D1,,,,,,,,,1,2023slow_RecordStore
1183,11354,story_util-10001183,-58-1-D2,-58,,story_util-20001183,0,-58-1-D2,,,,,,,,,1,2020white-2
1184,11355|11384,story_util-10001184,-58-1-D3-point1,-58,,story_util-20001184,0,,,,,,,,,,1,BG-Wall
1185,11356,story_util-10001185,-58-1-D4,-58,,story_util-20001185,0,-58-1-D4,,,,,,,,,1,2022winter_BedRoom
1186,11357,story_util-10001186,-58-1-D5,-58,,story_util-20001186,0,-58-1-D5,,,,,,,,,1,2022winter_Q
1187,11353|11383,story_util-10001187,-58-1-D6-point1|-58-1-D6-point2|-58-1-D6-point3|-58-1-D6-point4,-58,,story_util-20001187,0,,,,,,,,,,1,BG-Wall
1188,11434,story_util-10001188,-58-1-D7,-58,,story_util-20001188,0,-58-1-D7,,,,,,,,,1,2023slow_Operation_c
1189,11358,story_util-10001189,-58-2-R1,-58,,story_util-20001189,0,-58-2-R1,,,,,,,,,2,2022saros_SeaSurface_b
1190,11360,story_util-10001190,-58-2-T1,-58,,story_util-20001190,0,-58-2-T1,,,,,,,,,2,2021summer_SecurityBureau
1191,11361,story_util-10001191,-58-2-T2,-58,,story_util-20001191,0,-58-2-T2,,,,,,,,,2,2023slow_Operation_a
1192,11359|11385,story_util-10001192,,-58,,story_util-20001192,0,,,,,,,,,,2,无
1193,11409,story_util-10001193,-58-2-R3,-58,,story_util-20001193,0,-58-2-R3,,,,,,,,,2,2022winter_NitrogenTeam
1194,11410,story_util-10001194,-58-2-T3,-58,,story_util-20001194,0,-58-2-T3,,,,,,,,,2,2022winter_ConfinementRoom
1195,11411,story_util-10001195,-58-2-T4,-58,,story_util-20001195,0,-58-2-T4,,,,,,,,,2,2023slow_TowerCorridor
1196,11412,story_util-10001196,-58-2-R4,-58,,story_util-20001196,0,-58-2-R4,,,,,,,,,2,2023slow_BecomeHuman_d
1197,11362,story_util-10001197,-58-3-F1,-58,,story_util-20001197,0,-58-3-F1,,,,,,,,,3,17xh-Networld
1198,11363,story_util-10001198,-58-3-F2,-58,,story_util-20001198,0,-58-3-F2,,,,,,,,,3,2022winter_base_1
1199,11364|11386|11392,story_util-10001199,,-58,,story_util-20001199,0,,,,,,,,,,0,
1200,11365,story_util-10001200,-58-3-F4,-58,,story_util-20001200,0,-58-3-F4,,,,,,,,,3,2022winter_base
1201,11367,story_util-10001201,-58-3-F5,-58,,story_util-20001201,0,-58-3-F5,,,,,,,,,3,2022winter_grey
1202,11366|11387|11393,story_util-10001202,,-58,,story_util-20001202,0,,,,,,,,,,0,
1203,11369,story_util-10001203,-58-3-F7,-58,,story_util-20001203,0,-58-3-F7,,,,,,,,,3,2022saros_DataBase
1204,11371,story_util-10001204,-58-3-F8,-58,,story_util-20001204,0,-58-3-F8,,,,,,,,,3,2022winter_tower_inside_E
