id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code,is_still_alive
680315,special_spot_config-10680315,special_spot_config-20680315,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680315,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
680316,special_spot_config-10680316,special_spot_config-20680316,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680316,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
680511,special_spot_config-10680511,special_spot_config-20680511,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680511,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
680512,special_spot_config-10680512,special_spot_config-20680512,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680512,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
680513,special_spot_config-10680513,special_spot_config-20680513,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680513,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
680514,special_spot_config-10680514,special_spot_config-20680514,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680514,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
680515,special_spot_config-10680515,special_spot_config-20680515,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680515,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
680531,special_spot_config-10680531,special_spot_config-20680531,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680531,0;0,0-0;0-0,0,0|1000004|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,3,,0
680701,special_spot_config-10680701,special_spot_config-20680701,,1,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,680301,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690001,special_spot_config-10690001,special_spot_config-20690001,,1,1,99,0,0,690001,1|7|8|10|301,0,-1,0|1|2|3,1,0,0,690001,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690052,special_spot_config-10690052,special_spot_config-20690052,,1,1,1,0,0,0,1|7|8|10|301,0,-1,0|1|2|3,1,0,0,690052,0;0,0-0;0-0,0,690052|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690100,special_spot_config-10690100,special_spot_config-20690100,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690100,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690101,special_spot_config-10690101,special_spot_config-20690101,Scarecrow,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690101,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690301,special_spot_config-10690301,special_spot_config-20690301,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690301,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690311,special_spot_config-10690311,special_spot_config-20690311,Console,1,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690311,0;0,0-0;0-0,0,0|0|0,0|0|690301,-1,0,0,0,0,0,0,0,1,0,0,,0
690511,special_spot_config-10690511,special_spot_config-20690511,Griffin,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690511,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690514,special_spot_config-10690514,special_spot_config-20690514,,1,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690514,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690602,special_spot_config-10690602,special_spot_config-20690602,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690602,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,3,,0
690701,special_spot_config-10690701,special_spot_config-20690701,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690701,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690703,special_spot_config-10690703,special_spot_config-20690703,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690703,0;0,0-0;0-0,0,690703|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690704,special_spot_config-10690704,special_spot_config-20690704,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690704,0;0,0-0;0-0,0,690704|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690705,special_spot_config-10690705,special_spot_config-20690705,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690705,0;0,0-0;0-0,0,690705|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690711,special_spot_config-10690711,special_spot_config-20690711,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690711,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,1
690791,special_spot_config-10690791,special_spot_config-20690791,,2,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690791,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690792,special_spot_config-10690792,special_spot_config-20690792,Griffin,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690791,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690802,special_spot_config-10690802,special_spot_config-20690802,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690802,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690803,special_spot_config-10690803,special_spot_config-20690803,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690803,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690812,special_spot_config-10690812,special_spot_config-20690812,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690812,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690813,special_spot_config-10690813,special_spot_config-20690813,,1,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690813,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
690822,special_spot_config-10690822,special_spot_config-20690822,,1,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,690822,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,1,0,0,,0
700121,special_spot_config-10700121,special_spot_config-20700121,700121,700121,3,1,0,70012,0,1|3|5|7|8|201|301|10|305|304,0,1|3|5|7|8|201|301|10|305|304,0|1|2|3,1,0,0,700121,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
700141,special_spot_config-10700141,special_spot_config-20700141,700141,700141,3,1,0,70014,0,1|3|5|7|8|201|301|10|305|304,0,1|3|5|7|8|201|301|10|305|304,0|1|2|3,1,0,0,700141,3;0,0-1;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
900001,special_spot_config-10900001,special_spot_config-20900001,900001,900001,1,99,0,0,0,0,0,0,0|1|2|3,0,0,0,900001,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,900001,0,0,0,0|1,0,1,,0
900002,special_spot_config-10900002,special_spot_config-20900002,900002,900002,1,99,0,0,0,0,0,0,0|1|2|3,0,0,0,900002,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,900002,0,0,0,0|1,0,2,,0
900003,special_spot_config-10900003,special_spot_config-20900003,900003,900003,1,99,0,0,0,-1,0,1|3|7|8|201|10,0|1|2|3,1,0,0,900003,0;0,0-0;0-0,0,0|900003|0,0|0|0,0,0,0,0,900003,0,0,0,0|1,0,0,,0
900007,special_spot_config-10900007,special_spot_config-20900007,900007,900007,1,99,0,0,0,-1,0,7,0|1|2|3,1,0,0,900007,0;0,0-0;0-0,0,0|900007|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
900009,special_spot_config-10900009,special_spot_config-20900009,900002,900002,1,99,0,0,0,0,0,0,0|1|2|3,0,0,0,900002,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,900002,0,0,0,0|1,0,2,,0
998001,special_spot_config-10998001,special_spot_config-20998001,,1,1,2,0,0,0,-1,0,-1,0|1|2|3,1,0,0,998001,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,7,,0
998002,special_spot_config-10998002,special_spot_config-20998002,,1,1,99,998003,0,0,-1,1,0,0|1|2|3,1,0,0,998002,0;3,0-0;0-1,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,3,,0
998003,special_spot_config-10998003,special_spot_config-20998003,,2,3,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,998002,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
1000001,special_spot_config-11000001,special_spot_config-21000001,1000001,1000001,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000001,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,900002,0,0,0,0|1,0,3,,0
1000002,special_spot_config-11000002,special_spot_config-21000002,1000002,1000002,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000002,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,1000011,0,0,0,0,0,0|1,0,0,,0
1000003,special_spot_config-11000003,special_spot_config-21000003,1000003,1000002,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000002,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,1000012,0,0,0,0,0,0|1,0,0,,0
1000004,special_spot_config-11000004,special_spot_config-21000004,1000004,1000004,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000004,0;0,0-0;0-0,0,0|1000004|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000005,special_spot_config-11000005,special_spot_config-21000005,1000005,1000005,1,0,0,0,0,-1,0,1|3|7|8|201|10,0|1|2|3,1,0,0,1000005,1;0,1-1;0-0,0,0|1000005|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000006,special_spot_config-11000006,special_spot_config-21000006,1000006,1000006,1,0,0,0,0,-1,0,1|3|7|8|201|10,0|1|2|3,1,0,0,1000006,1;0,1-1;0-0,0,0|1000006|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000007,special_spot_config-11000007,special_spot_config-21000007,1000007,1000007,1,2,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000007,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000008,special_spot_config-11000008,special_spot_config-21000008,1000008,1000008,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000008,0;0,0-0;0-0,0,0|1000004|0,0|0|0,0,0,1000015,0,0,0,0,0,0|1,0,0,,0
1000009,special_spot_config-11000009,special_spot_config-21000009,1000009,1000009,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000009,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000010,special_spot_config-11000010,special_spot_config-21000010,1000010,1000010,1,0,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000010,1;0,1-1;0-0,0,0|1000010|0,0|0|0,0,0,1000015,0,0,0,0,0,0|1,0,0,,0
1000011,special_spot_config-11000011,special_spot_config-21000011,1000011,1000011,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000011,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000012,special_spot_config-11000012,special_spot_config-21000012,1000012,1000012,1,2,1000013,0,0,-1,0,-1,0|1|2|3,1,0,0,1000012,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,2,0,0,0,0|1,0,0,,0
1000013,special_spot_config-11000013,special_spot_config-21000013,1000013,1000013,1|3,1|1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000012,0;0,0-0;0-0,0,0|0|1000014,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000014,special_spot_config-11000014,special_spot_config-21000014,1000013,1000014,1|3,1|1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000014,1;0,1-1;0-0,0,0|1000010|1000001,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000015,special_spot_config-11000015,special_spot_config-21000015,1000015,1000015,1,2,1000016,0,0,-1,0,-1,0|1|2|3,1,0,0,1000015,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000016,special_spot_config-11000016,special_spot_config-21000016,1000016,1000016,1|3,1|1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000015,0;0,0-0;0-0,0,0|0|1000017,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000017,special_spot_config-11000017,special_spot_config-21000017,1000016,1000017,1|3,1|1,0,0,0,-1,0,1|3|7|8|201|10,0|1|2|3,1,0,0,1000017,1;0,1-1;0-0,0,0|1000006|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000018,special_spot_config-11000018,special_spot_config-21000018,1000018,1000018,1,2,1000019,0,0,-1,0,-1,0|1|2|3,1,0,0,1000018,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000019,special_spot_config-11000019,special_spot_config-21000019,1000019,1000019,1|3,1|1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000018,0;0,0-0;0-0,0,0|0|1000020,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000020,special_spot_config-11000020,special_spot_config-21000020,1000019,1000020,1|3,1|1,0,0,0,4|5|6,0,4|5|6,0|1|2|3,1,0,0,1000020,1;0,1-1;0-0,0,0|1000004|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000021,special_spot_config-11000021,special_spot_config-21000021,1000021,1000021,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000021,0;0,0-0;0-0,0,0|0|1000024,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000022,special_spot_config-11000022,special_spot_config-21000022,1000022,1000022,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000021,0;0,0-0;0-0,0,0|0|1000025,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000023,special_spot_config-11000023,special_spot_config-21000023,1000023,1000023,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000021,0;0,0-0;0-0,0,0|0|1000026,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000024,special_spot_config-11000024,special_spot_config-21000024,1000024,1000024,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000024,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000025,special_spot_config-11000025,special_spot_config-21000025,1000025,1000025,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000025,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000026,special_spot_config-11000026,special_spot_config-21000026,1000026,1000026,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000026,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000028,special_spot_config-11000028,special_spot_config-21000028,1000028,1000028,1,99,0,0,0,-1,0,1|3|7|8|201|10,0|1|2|3,1,0,0,1000028,0;0,0-0;0-0,0,0|1000028|1000048,0|0|0,0,0,0,0,900003,0,0,0,0|1,0,0,,0
1000029,special_spot_config-11000029,special_spot_config-21000029,1000029,1000029,1,2,1000030,0,0,-1,0,-1,0|1|2|3,1,0,0,1000029,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000030,special_spot_config-11000030,special_spot_config-21000030,1000030,1000030,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000029,0;0,0-0;0-0,0,0|0|1000031,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000031,special_spot_config-11000031,special_spot_config-21000031,1000030,1000031,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000031,1;0,1-1;0-0,0,0|0|1000028,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000032,special_spot_config-11000032,special_spot_config-21000032,1000032,1000032,1,3,1000033,0,0,-1,0,-1,0|1|2|3,1,0,0,1000032,0;0,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000033,special_spot_config-11000033,special_spot_config-21000033,1000033,1000033,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000032,0;1,0-0;0-0,0,0|0|1000034,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000034,special_spot_config-11000034,special_spot_config-21000034,1000033,1000034,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000034,1;0,1-1;0-0,0,0|0|1000028,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000035,special_spot_config-11000035,special_spot_config-21000035,1000035,1000035,1,4,1000036,0,0,-1,0,-1,0|1|2|3,1,0,0,1000035,0;0,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000036,special_spot_config-11000036,special_spot_config-21000036,1000036,1000036,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000035,0;1,0-0;0-0,0,0|0|1000037,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000037,special_spot_config-11000037,special_spot_config-21000037,1000036,1000037,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000037,1;0,1-1;0-0,0,0|0|1000028,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000038,special_spot_config-11000038,special_spot_config-21000038,1000038,1000038,1,7,1000039,0,0,-1,0,-1,0|1|2|3,1,0,0,1000038,0;0,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000039,special_spot_config-11000039,special_spot_config-21000039,1000039,1000039,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000038,0;1,0-0;0-0,0,0|0|1000040,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000040,special_spot_config-11000040,special_spot_config-21000040,1000039,1000040,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000040,1;0,1-1;0-0,0,0|0|1000028,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000041,special_spot_config-11000041,special_spot_config-21000041,1000041,1000041,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000041,1;0,1-1;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000042,special_spot_config-11000042,special_spot_config-21000042,1000042,1000042,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000042,1;0,1-1;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000043,special_spot_config-11000043,special_spot_config-21000043,1000043,1000043,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000043,1;0,1-1;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000044,special_spot_config-11000044,special_spot_config-21000044,1000044,1000044,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000044,1;0,1-1;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000045,special_spot_config-11000045,special_spot_config-21000045,1000045,1000045,1,3,1000046,0,0,-1,0,-1,0|1|2|3,1,0,0,1000028,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000046,special_spot_config-11000046,special_spot_config-21000046,1000046,1000046,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000028,0;0,0-0;0-0,0,0|0|1000047,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000047,special_spot_config-11000047,special_spot_config-21000047,1000046,1000047,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000047,1;0,1-1;0-0,0,0|0|1000028,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000048,special_spot_config-11000048,special_spot_config-21000048,1000048,1000048,1|3,99|99,0,1000048,0,1|3|301|10|305|304|302|303|7|8|201,0,1|3|301|10|305|304|302|303|7|8|201,0|1|2|3,1,0,0,1000048,3|3;0,0-1|0-1;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000049,special_spot_config-11000049,special_spot_config-21000049,1000049,1000049,1,3,1000050,0,0,-1,0,-1,0|1|2|3,1,0,0,1000048,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000050,special_spot_config-11000050,special_spot_config-21000050,1000050,1000050,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000048,0;0,0-0;0-0,0,0|0|1000051,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000051,special_spot_config-11000051,special_spot_config-21000051,1000050,1000051,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000051,1;0,1-1;0-0,0,0|0|1000048,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000052,special_spot_config-11000052,special_spot_config-21000052,1000052,1000052,1,2,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000052,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000053,special_spot_config-11000053,special_spot_config-21000053,1000053,1000053,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000053,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,1000013,0,0,0,0,0,0|1,0,0,,0
1000054,special_spot_config-11000054,special_spot_config-21000054,1000054,1000053,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000053,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,1000014,0,0,0,0,0,0|1,0,0,,0
1000055,special_spot_config-11000055,special_spot_config-21000055,1000055,1000055,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000001,0;0,0-0;0-0,0,0|1000010|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000056,special_spot_config-11000056,special_spot_config-21000056,1000056,1000056,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000056,0;0,0-0;0-0,0,0|1000004|0,0|0|0,0,0,1000015,0,0,0,0,0,0|1,0,0,,0
1000058,special_spot_config-11000058,special_spot_config-21000058,,1000058,1|3,99|99,0,0,1000009,-1,0,-1,0|1|2|3,1,0,0,1000058,3|3;0,0-1|0-1;0-0,0,1000009|0|0,0|0|0,0,0,0,0,1000019,0,0,0,0|1,0,0,,0
1000059,special_spot_config-11000059,special_spot_config-21000059,,1000059,1|3,99|99,0,0,1000010,-1,0,-1,0|1|2|3,1,0,0,1000058,3|3;0,0-1|0-1;0-0,0,1000010|0|0,0|0|0,0,0,0,0,1000019,0,0,0,0|1,0,0,,0
1000060,special_spot_config-11000060,special_spot_config-21000060,,1000060,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000060,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000061,special_spot_config-11000061,special_spot_config-21000061,,1000061,1,0,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000061,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,1000020,0,0,0,0,0,0|1,0,0,,0
1000062,special_spot_config-11000062,special_spot_config-21000062,,1000062,1,99,1000009,0,0,-1,0,-1,0|1|2|3,1,0,0,1000062,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000063,special_spot_config-11000063,special_spot_config-21000063,,1000063,1,99,1000060,0,0,-1,0,-1,0|1|2|3,1,0,0,1000063,0;1,0-0;0-1,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000064,special_spot_config-11000064,special_spot_config-21000064,,1000064,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000064,0;0,0-0;0-0,0,0|1000064|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000065,special_spot_config-11000065,special_spot_config-21000065,,1000065,1,1,0,0,0,-1,0,6,0|1|2|3,1,0,0,1000065,0;0,0-0;0-0,0,0|1000004|0,0|0|0,0,0,1000015,0,0,0,0,0,0|1,0,0,,0
1000066,special_spot_config-11000066,special_spot_config-21000066,,1000066,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000001,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,900002,0,0,0,0|1,0,3,,0
1000067,special_spot_config-11000067,special_spot_config-21000067,,1000067,1,1,0,0,0,-1,0,-1,0|1|2|3,1,1,0,1000067,0;0,0-0;0-0,0,0|0|1000068,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000068,special_spot_config-11000068,special_spot_config-21000068,,1000068,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000068,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000069,special_spot_config-11000069,special_spot_config-21000069,,1000069,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000069,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000072,special_spot_config-11000072,special_spot_config-21000072,,1000072,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000072,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,,0
1000100,special_spot_config-11000100,special_spot_config-21000100,1000100,1000100,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000100,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000111,special_spot_config-11000111,special_spot_config-21000111,1000111,1000111,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000111,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
1000200,special_spot_config-11000200,special_spot_config-21000200,1000200,1000200,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,1000200,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
