id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
2706,furniture-10002706,27,201,"18,4","3,5,1,1,1,0",600,100002,furniture-20002706,syp2017_deco_04,1,0,"0.14,0,0",2,104,"*0.492,5.8,0.000",0,0,0,0
2707,furniture-10002707,27,201,"25,2","1,1,1,1,1,0",600,100002,furniture-20002707,syp2017_deco_05,1,0,"0,2,0",2,104,"*-1.309,8.808,0.000",0,"5,20,5",0,0
2708,furniture-10002708,27,201,"9,4","5,1,1,1,1,0",650,100002,furniture-20002708,syp2017_deco_06,1,0,"0,-0.12,0",2,104,"*0,3.023,0.000",0,0,0,0
2709,furniture-10002709,27,101,0,"1,1,1,1,1,0",550,100002,furniture-20002709,syp2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
2710,furniture-10002710,27,201,"10,11","5,3,1,1,1,0",600,100002,furniture-20002710,syp2017_table_01,1,0,"0,-0.05,0",2,0,0,0,0,0,0
2711,furniture-10002711,27,201,"3,11","6,3,1,1,1,0",650,100002,furniture-20002711,syp2017_table_02,1,0,"0,-0.05,0",2,104,"*0.101,4.1,0.000",0,0,0,0
2712,furniture-10002712,27,301,0,"1,1,1,1,1,0",550,100002,furniture-20002712,syp2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
2713,furniture-10002713,27,302,"5,3","6,11,1,1,1,0",700,100002,furniture-20002713,syp2017_walldeco,1,0,"0,0,0",3,0,0,0,0,0,0
2801,furniture-10002801,28,202,"22,5","6,2,1,1,1,0",1250,100003,furniture-20002801,yht2017_bed,1,0,"0,-1,0",2,"3,1,2","0.2,0.16,0|0.5,0.16,0|0.8,0.16,0",0,"5,5,5",0,0
2802,furniture-10002802,28,102,"11,6","10,6,1,1,1,0",1150,100003,furniture-20002802,yht2017_carpet,1,0,"0,0,0",1,0,0,0,"10,3,3",0,0
2803,furniture-10002803,28,201,"10,2","2,2,1,1,1,0",1050,100003,furniture-20002803,yht2017_deco_01,1,0,"0,0,0",2,104,"*0.101,4.116,0.000",0,0,0,0
2804,furniture-10002804,28,302,"12,2","8,20,1,1,1,0",1300,100003,furniture-20002804,yht2017_deco_02,1,0,"0,0,0",3,104,"*0.1,2,0.000",0,0,0,0
2805,furniture-10002805,28,201,"28,2","0,0,1,1,1,0",1250,100003,furniture-20002805,yht2017_deco_03,1,0,"0,1.1,0",2,104,"*0,11.5,0.000",0,"5,20,5",0,0
2806,furniture-10002806,28,201,"29,2","3,2,1,1,1,0",1150,100003,furniture-20002806,yht2017_deco_04,1,0,"0,0,0",2,104,"*0.050,1.962,0.000",0,0,0,0
2807,furniture-10002807,28,101,0,"1,1,1,1,1,0",1100,100003,furniture-20002807,yht2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
2808,furniture-10002808,28,201,"16,7","0,0,1,1,1,0",1200,100003,furniture-20002808,yht2017_light,1,0,"0,2.5,0",2,0,0,0,"5,20,5",0,0
2809,furniture-10002809,28,201,"2,2","8,12,0,0,0,0",1300,100003,furniture-20002809,yht2017_sofa,1,0,"0,0,0",2,"3,3,104","0.43,0.18,0|0.6,0.10,0|0.7,0.82,0",0,0,0,0
2810,furniture-10002810,28,301,0,"1,1,1,1,1,0",1100,100003,furniture-20002810,yht2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
2811,furniture-10002811,28,302,"22,12","4,7,1,1,1,0",1150,100003,furniture-20002811,yht2017_walldeco_01,1,0,"0,0,0",3,104,"*0.518,3.341,0.000",0,0,0,0
2901,furniture-10002901,29,101,0,"1,1,1,1,1,0",500,100002,furniture-20002901,etj2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
2902,furniture-10002902,29,102,"20,8","12,6,1,1,1,0",550,100002,furniture-20002902,etj2017_carpet,1,0,"0,0,0",1,0,0,0,"10,3,3",0,0
2903,furniture-10002903,29,201,"24,2","4,2,1,1,1,0",600,100002,furniture-20002903,etj2017_deco_01,1,0,"0,0,0",2,104,"*0.101,5.9,0.000",0,0,0,0
2904,furniture-10002904,29,201,"8,10","5,2,1,1,1,0",600,100002,furniture-20002904,etj2017_deco_02,1,0,"0.25,-0.1,0",2,104,"*1,4.4,0.000",0,0,0,0
2905,furniture-10002905,29,201,"3,11","4,2,1,1,1,0",600,100002,furniture-20002905,etj2017_deco_03,1,0,"-0.3,0,0",2,104,"*1.4,4.3,0.000",0,0,0,0
2906,furniture-10002906,29,201,"24,12","4,2,1,1,1,0",600,100002,furniture-20002906,etj2017_table,1,0,"0,0,0",2,0,0,0,0,0,0
2907,furniture-10002907,29,202,"28,9","4,3,1,1,1,0",650,100002,furniture-20002907,etj2017_chair_01,1,0,"0,0,0",2,"2,104","0.48,0.18,0|*0,5.073,0.000",0,0,0,0
2908,furniture-10002908,29,202,"20,10","4,3,1,1,1,0",650,100002,furniture-20002908,etj2017_chair_02,1,0,"0,0,0",2,"3,104","0.42,0.28,0|*1.49,3.45,0.000",0,0,0,0
2909,furniture-10002909,29,202,"17,2","6,3,1,1,1,0",700,100002,furniture-20002909,etj2017_sofa,1,0,"0,0,0",2,"3,2","0.3,0.2,0|0.7,0.2,0",0,0,0,0
2910,furniture-10002910,29,203,"7,2","8,3,1,1,1,0",750,100002,furniture-20002910,"etj2017_bed,etj2017_deco_04","1,1","0,10","0,-0.15,0|1.429,1.387,0","2,2","7,12,8,104","0.45,0.12,0|0.88,0.37,0|0.45,0.5,0|*-2.4,11.2,0.000",0,0,0,0
2911,furniture-10002911,29,301,0,"1,1,1,1,1,0",500,100002,furniture-20002911,etj2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
2912,furniture-10002912,29,302,"23,4","6,7,1,1,1,0",600,100002,furniture-20002912,etj2017_walldeco,1,0,"0,0,0",3,0,0,0,0,0,0
2913,furniture-10002913,29,302,"2,3","9,15,1,1,1,0",700,100002,furniture-20002913,etj2017_window,1,0,"0,0,0",3,104,"*0.207,7.385,0.000",0,0,0,0
3001,furniture-10003001,30,101,0,"1,1,1,1,1,0",1100,100003,furniture-20003001,tgw2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
3002,furniture-10003002,30,102,"11,5","13,4,1,1,1,0",1200,100003,furniture-20003002,tgw2017_carpet,1,0,"0,0,0",1,0,0,0,"10,3,3",0,0
3003,furniture-10003003,30,201,"22,2","4,2,1,1,1,0",1050,100003,furniture-20003003,tgw2017_deco_01,1,0,"0,0,0",2,0,0,0,0,0,0
3004,furniture-10003004,30,201,"2,12","2,2,1,1,1,0",1150,100003,furniture-20003004,tgw2017_deco_02,1,0,"0,0,0",2,104,"*0.101,4.95,0",0,0,0,0
3005,furniture-10003005,30,201,"29,11","3,2,1,1,1,0",1150,100003,furniture-20003005,tgw2017_deco_03,1,0,"0,0,0",2,104,"*0.101,4.882,0.000",0,0,0,0
3006,furniture-10003006,30,201,"28,9","4,2,1,1,1,0",1200,100003,furniture-20003006,"tgw2017_deco_04A,tgw2017_deco_04B","1,1","0,0","-0.055,1.062,0.243|0,0,0","2,2",0,0,0,0,0,0
3007,furniture-10003007,30,201,"5,11","6,3,1,1,1,0",1200,100003,furniture-20003007,tgw2017_table,1,0,"0,0,0",2,"2,3,104","0.64,0.18,0|0.9,0.18,0|*-1.108,6.4,0.000",0,0,0,0
3008,furniture-10003008,30,202,"9,6","6,3,1,1,1,0",1250,100003,furniture-20003008,tgw2017_deco_06,1,11,"0,0,0",2,"12,12,104","0.2,0.2,0|0.5,0.2,0|*2.4,1.9,0.000",0,0,0,0
3009,furniture-10003009,30,202,"22,10","6,3,1,1,1,0",1200,100003,furniture-20003009,tgw2017_chair,1,0,"0,0,0",2,"3,2,104","0.2,0.1,0|0.58,0.1,0|*1.309,5.9,0.000",0,0,0,0
3010,furniture-10003010,30,203,"15,4","8,3,1,1,1,0",1300,100003,furniture-20003010,"tgw2017_deco_05A,tgw2017_deco_05B","1,1","10,0","0,0,0|0,0,0","2,2","13,12,104","0.38,0.13,0|0.62,0.1,0|*-2,4.6,0.000",0,0,0,0
3011,furniture-10003011,30,301,0,"1,1,1,1,1,0",1100,100003,furniture-20003011,tgw2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
3012,furniture-10003012,30,302,"6,10","4,5,1,1,1,0",1100,100003,furniture-20003012,tgw2017_walldeco,1,0,"-0.083,0.152,0",3,104,"*0,2.6,0.000",0,0,0,0
3101,furniture-10003101,31,202,0,"8,3,0,0,0,0",1300,100003,furniture-20003101,"SP_GGBB_1A,SP_GGBB_1B","1,1","0,10","0,0,0|0,0,0","2,2","1001,1002,104","0.195,0.175,0|0.8,0.175,0|*0.201,7.514,0.000",0,0,0,0
3102,furniture-10003102,31,201,0,"2,2,0,0,0,0",950,100003,furniture-20003102,FalDeco,1,0,"0,0,0",2,104,"*1.108,4.499,0.000",0,0,0,0
3103,furniture-10003103,301,201,0,"9,6,1,1,1,0",850,100003,furniture-20003103,"ggsd2017_deco_01_A,ggsd2017_deco_01_B,ggsd2017_deco_01_C","1,1,1","0,6,20","-0.09,-0.06,0|-0.09,-0.06,0|-0.09,-0.06,0","2,2,2","24,19,104","0.44,0.05,0|0.72,0.13,0|*-0.74,2.903,0.000",0,0,0,0
3104,furniture-10003104,31,201,0,"6,6,1,1,1,0",1000,100003,furniture-20003104,taptap,1,0,"0,0,1.29",2,"83104,83104,83104,104","0.1,0.14,0|0.44,0,0|0.72,0.2,0|*0.101,4.781,3.520",0,0,0,0
3105,furniture-10003105,31,201,0,"6,4,1,1,1,0",1000,100003,furniture-20003105,"djmax_deco_01,djmax2017_deco_01_B,djmax2017_deco_01_C,DJMAX_furniture","1,1,1,2","10,10,0,20","0,0,0|0.12,2.01,0.465|-0.652,0,0.6|-0.013,0.04,0","2,2,1,2","83105,104","0.25,0.1,0|*0.313,7.03,-0.199",0,0,0,0
3106,furniture-10003106,31,201,0,"3,2,1,1,1,0",1000,100003,furniture-20003106,djmax2017_deco_02,1,0,"0,-0.05,0",2,104,"*0.050,2.592,0.000",0,0,0,0
3107,furniture-10003107,31,302,0,"4,7,1,1,1,0",750,100003,furniture-20003107,djmax2018_medal,1,5,"0,0,0",3,0,0,0,0,0,0
3108,furniture-10003108,301,201,0,"4,3,0,0,0,0",950,100003,furniture-20003108,WA2000Deco,1,15,"0,0,0",2,"104,83108","*1.224,6.147,0.000|*-1.992,0.342,0.000",0,0,0,0
3109,furniture-10003109,301,201,0,"4,3,0,0,0,0",950,100003,furniture-20003109,M1903Deco,1,15,"0,-0.1,0",2,"104,83109","*1.537,2.59,0.000|*-2.448,0.342,0.000",0,0,0,0
3110,furniture-10003110,31,201,0,"10,1,0,0,0,0",1000,100003,furniture-20003110,va11Deco,1,15,"0,-0.1,0",2,"104,27,36","*1.050,5.976,0.000|*-0.642,0.541,0.000|*-3.063,0.541,0.000",0,0,0,0
3111,furniture-10003111,31,201,0,"1,1,0,0,0,0",950,100003,furniture-20003111,HK416Deco,1,0,"-0.094,-0.031,0",2,"104,83111","*-0.029,4.183,0.000|*-1.429,0.000,0.000",0,0,0,0
3112,furniture-10003112,31,201,0,"3,2,0,0,0,0",1000,100003,furniture-20003112,GoldenTrophy_deco,1,0,"0,0,0",2,104,"*1.537,2.59,0.000|*-2.448,0.342,0.000",0,0,0,0
3113,furniture-10003113,31,201,0,"3,2,0,0,0,0",1000,100003,furniture-20003113,SilverTrophy_deco,1,0,"0,0,0",2,104,"*1.050,5.976,0.000|*-0.642,0.541,0.000|*-3.063,0.541,0.000",0,0,0,0
3114,furniture-10003114,31,201,0,"3,2,0,0,0,0",1000,100003,furniture-20003114,BronzeTrophy_deco,1,0,"0,0,0",2,104,"*-0.029,4.183,0.000|*-1.429,0.000,0.000",0,0,0,0
3115,furniture-10003115,31,102,0,"4,3,1,1,1,0",1000,100003,furniture-20003115,loading_carpet,1,0,"0,0,0",1,83115,"*0.000,0.057,0.000",0,0,0,0
3116,furniture-10003116,31,201,0,"4,3,1,1,1,0",1000,100003,furniture-20003116,tb2019_box,1,0,"-0.177,-0.25,0",2,104,"*-0.525,3.244,0",0,0,0,0
3117,furniture-10003117,301,203,0,"6,3,1,1,1,0",1000,100003,furniture-20003117,"yz_wa2000_A,yz_wa2000_B","1,1","0,15","0.104,-0.209,0|0.104,-0.209,0","2,2","13,104","*1.050,0.598,0|*-0.525,3.329,0",0,0,0,0
3201,furniture-10003201,32,101,0,"1,1,1,1,1,0",450,100002,furniture-20003201,gys2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
3202,furniture-10003202,32,102,"24,10","4,3,1,1,1,0",450,100002,furniture-20003202,gys2017_carpet,1,0,"0,0,0.624",1,0,0,0,"10,3,3",0,0
3203,furniture-10003203,32,201,"15,2","4,2,1,1,1,0",500,100002,furniture-20003203,gys2017_deco_01,1,0,"0,0,0",2,104,"*1.708,3.131,0.000",0,0,0,0
3204,furniture-10003204,32,201,"22,2","3,2,1,1,1,0",550,100002,furniture-20003204,gys2017_deco_02,1,0,"0,0,0",2,104,"*0.427,2.6,0.000",0,0,0,0
3205,furniture-10003205,32,201,"25,11","2,2,1,1,1,0",400,100002,furniture-20003205,gys2017_deco_03,1,0,"0,0,0",2,0,0,0,0,0,0
3206,furniture-10003206,32,201,"29,2","3,2,1,1,1,0",500,100002,furniture-20003206,gys2017_deco_04,1,0,"-0.2,0,0",2,104,"*0.145,4.3,0.000",0,0,0,0
3207,furniture-10003207,32,201,"18,12","3,2,1,1,1,0",450,100002,furniture-20003207,gys2017_deco_05,1,0,"0,0,0",2,0,0,0,0,0,0
3208,furniture-10003208,32,201,"2,2","5,2,1,1,1,0",550,100002,furniture-20003208,gys2017_deco_06,1,0,"0,0,0",2,104,"*1.708,4.307,0.000",0,0,0,0
3209,furniture-10003209,32,201,"4,8","12,2,1,1,1,0",650,100002,furniture-20003209,"gys2017_deco_07_AA,gys2017_deco_07_AB,gys2017_deco_07_AC,gys2017_deco_07_BA,gys2017_deco_07_BB,gys2017_deco_07_BC","1,1,1,1,1,1","20,20,20,0,0,0","-2.3,0,0|0,0,0|2.3,0,0|-2.3,0,0|0,0,0|2.3,0,0","2,2,2,2,2,2","17,17,17,104","0.5,0.1,0|-0.2,0.1,0|1.2,0.1,0|*-6.333,4.499,0.000",0,"16,8,2",0,0
3210,furniture-10003210,32,202,"22,11","2,3,1,1,1,0",450,100002,furniture-20003210,gys2017_chair_01,1,0,"0,0,0",2,3,"0.52,0.21,0",0,0,0,0
3211,furniture-10003211,32,202,"28,9","2,3,1,1,1,0",450,100002,furniture-20003211,gys2017_chair_02,1,0,"0,0,0",2,2,"0.44,0.2,0",0,0,0,0
3212,furniture-10003212,32,203,"10,11","5,2,1,1,1,0",500,100002,furniture-20003212,gys2017_bed,1,0,"0,0,0",2,4,"0.5,0.22,0",0,0,0,0
3213,furniture-10003213,32,301,0,"1,1,1,1,1,0",450,100002,furniture-20003213,gys2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
3214,furniture-10003214,32,302,"16,2","1,1,0,0,0,0",500,100002,furniture-20003214,gys2017_walldeco_01,1,20,"0,-0.71,0",3,104,"*-0.104,-1.625,0.000",0,0,0,0
3215,furniture-10003215,32,302,"3,8","10,3,1,1,1,0",550,100002,furniture-20003215,gys2017_walldeco_02,1,0,"0,-0.42,0",3,104,"*0.207,5.280,0.000",0,0,0,0
3216,furniture-10003216,32,302,"19,9","12,13,1,1,1,0",600,100002,furniture-20003216,gys2017_window,1,0,"0,0.82,0",3,104,"*0.207,7.979,0.000",0,0,0,0
3301,furniture-10003301,33,101,0,"1,1,1,1,1,0",850,100003,furniture-20003301,sz2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
3302,furniture-10003302,33,102,"15,10","6,4,1,1,1,0",900,100003,furniture-20003302,sz2017_carpet,1,0,"0,0,0",1,0,0,0,"10,3,3",0,0
3303,furniture-10003303,33,201,"18,9","4,2,1,1,1,0",950,100003,furniture-20003303,sz2017_deco_01,1,0,"0,0,0",2,104,"*0.101,4.116,0.000",0,0,0,0
3304,furniture-10003304,33,201,"2,11","5,2,1,1,1,0",950,100003,furniture-20003304,sz2017_deco_02,1,0,"0,0,0",2,0,0,0,0,0,0
3305,furniture-10003305,33,201,"17,11","3,2,1,1,1,0",900,100003,furniture-20003305,sz2017_deco_03,1,0,"0,0,0",2,0,0,0,0,0,0
3306,furniture-10003306,33,201,"0,0","30,2,0,0,0,4",1050,100003,furniture-20003306,"sz2017_sea_01,sz2017_sea_02,sz2017_sea_03,sz2017_sea_01,sz2017_sea_02,sz2017_sea_03,sz2017_sea_01,sz2017_sea_02,sz2017_sea_03,swimpoint","1,1,1,1,1,1,1,1,1,2","1,20,0,1,20,0,1,20,0,15","-3.486,-0.3,-0.196|-3.486,-0.3,-0.196|-3.486,-0.42,-0.196|1.122,-0.3,-0.196|1.122,-0.3,-0.196|1.122,-0.42,-0.196|5.73,-0.3,-0.196|5.73,-0.3,-0.196|5.73,-0.42,-0.196|0,0,0","1,1,1,1,1,1,1,1,1,2",83306,"-0.6,0.017,0",0,"30,2,2",0,0
3307,furniture-10003307,33,202,"20,11","6,3,1,1,1,0",900,100003,furniture-20003307,sz2017_chair_01,1,0,"0,0,0",2,2,"0.5,0.4,0",0,0,0,0
3308,furniture-10003308,33,202,"13,11","4,3,1,1,1,0",900,100003,furniture-20003308,sz2017_chair_02,1,0,"0,0,0",2,3,"0.65,0.39,0",0,0,0,0
3309,furniture-10003309,33,202,"28,8","4,3,1,1,1,0",900,100003,furniture-20003309,sz2017_chair_03,1,0,"0,0,0",2,2,"0.4,0.35,0",0,0,0,0
3310,furniture-10003310,33,203,"20,5","12,3,1,1,1,0",1050,100003,furniture-20003310,sz2017_bed_01,1,0,"0,0,0",2,"13,15,16,15,104","0.55,0.38,0|0.9,0.57,0|0.3,0.72,0|0.35,0.2,0|*-4.326,10.274,0.000",0,0,0,0
3311,furniture-10003311,33,203,"7,9","4,1,1,1,2,0",950,100003,furniture-20003311,sz2017_bed_02,1,10,"0.08,0,-0.1",2,"6,104","0.75,0.16,0|*-0.682,2.967,-0.273",0,0,0,0
3312,furniture-10003312,33,301,0,"1,1,1,1,1,0",850,100003,furniture-20003312,sz2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
3313,furniture-10003313,33,302,"8,9","6,8,1,1,1,0",1000,100003,furniture-20003313,sz2017_walldeco_01,1,0,"0,0.2,0",3,0,0,0,0,0,0
3314,furniture-10003314,33,302,"25,7","6,11,1,1,1,0",950,100003,furniture-20003314,sz2017_walldeco_02,1,0,"0,0,0",3,0,0,0,0,0,0
3315,furniture-10003315,33,302,"18,2","6,11,1,1,1,0",900,100003,furniture-20003315,sz2017_walldeco_03,1,0,"0,0,0",3,0,0,0,0,0,0
3401,furniture-10003401,34,101,0,"1,1,1,1,1,0",450,100002,furniture-20003401,kr2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
3402,furniture-10003402,34,102,"5,7","4,3,1,1,1,0",550,100002,furniture-20003402,kr2017_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
3403,furniture-10003403,34,201,"29,9","2,2,1,1,1,0",500,100002,furniture-20003403,kr2017_deco_01,1,0,"0,0,0",2,104,"*0.050,3.131,0.000",0,0,0,0
3404,furniture-10003404,34,201,"3,12","3,2,1,1,1,0",500,100002,furniture-20003404,kr2017_deco_02,1,0,"0.1,0,0",2,0,0,0,0,0,0
3405,furniture-10003405,34,201,"20,3","11,2,1,1,1,0",650,100002,furniture-20003405,kr2017_deco_03,1,0,"0,0,0",2,104,"*0.201,6.261,0.000",0,0,0,0
3406,furniture-10003406,34,201,"8,7","2,2,1,1,1,0",500,100002,furniture-20003406,kr2017_deco_04,1,0,"0,0,0",2,0,0,0,0,0,0
3407,furniture-10003407,34,201,"9,2","2,2,1,1,1,0",550,100002,furniture-20003407,kr2017_deco_05,1,0,"0,0,0",2,104,"*0.101,4.838,0.000",0,0,0,0
3408,furniture-10003408,34,201,"16,4","2,2,1,1,1,0",550,100002,furniture-20003408,kr2017_deco_06,1,0,"-0.08,0,0",2,104,"*0.632,2.728,0.000",0,0,0,0
3409,furniture-10003409,34,201,"18,11","5,2,1,1,1,0",600,100002,furniture-20003409,kr2017_deco_07,1,0,"0,0,0",2,0,0,0,0,0,0
3410,furniture-10003410,34,201,"12,3","3,2,1,1,1,0",550,100002,furniture-20003410,kr2017_deco_08,1,0,"0,0,0",2,104,"*0.101,3.7,0.000",0,0,0,0
3411,furniture-10003411,34,202,"4,4","5,3,1,1,1,0",550,100002,furniture-20003411,kr2017_chair_01,1,0,"0,0,0",2,4,"0.5,0.5,0",0,0,0,0
3412,furniture-10003412,34,202,"24,9","2,3,1,1,1,0",450,100002,furniture-20003412,kr2017_chair_02,1,0,"0,0,0",2,1,"0.5,0.2,0",0,0,0,0
3413,furniture-10003413,34,301,0,"1,1,1,1,1,0",450,100002,furniture-20003413,kr2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
3414,furniture-10003414,34,302,"2,3","1,1,0,0,0,0",550,100002,furniture-20003414,kr2017_walldeco_01,1,60,"0,-1,0.2",3,104,"*0.104,0.438,1.003",0,"2,5,2",0,0
3415,furniture-10003415,34,302,"2,19","30,3,1,1,1,0",650,100002,furniture-20003415,"kr2017_walldeco_02_A,kr2017_walldeco_02_B,kr2017_walldeco_02_C","1,1,1","0,0,0","-3.1,1.8,0|1.5,1.8,0|4.58,1.8,0","3,3,3",0,0,0,0,0,0
3501,furniture-10003501,35,101,0,"1,1,1,1,1,0",900,100003,furniture-20003501,wq2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
3502,furniture-10003502,35,201,"16,13","3,1,1,1,1,0",900,100003,furniture-20003502,wq2017_deco_01,1,50,"0,0,0",2,104,"*-0.427,2.988,0.000",0,0,0,0
3503,furniture-10003503,35,201,"2,2","6,2,1,1,1,0",1050,100003,furniture-20003503,wq2017_deco_02,1,0,"0,0,0",2,104,"*0.101,4.307,0.000",0,0,0,0
3504,furniture-10003504,35,201,"4,9","5,2,1,1,1,0",950,100003,furniture-20003504,wq2017_deco_03,1,0,"-0.25,0,-0.25",2,104,"*-1.001,4.882,-0.682",0,0,0,0
3505,furniture-10003505,35,201,"9,9","5,2,0,0,0,0",950,100003,furniture-20003505,wq2017_deco_04,1,0,"0.05,0,0",2,104,"*0.241,4.690,0.000",0,0,0,0
3506,furniture-10003506,35,201,"27,13","5,1,0,0,0,0",950,100003,furniture-20003506,wq2017_deco_05,1,12,"0,-0.1,0",2,104,"*0.655,3.814,0.000",0,0,0,0
3507,furniture-10003507,35,201,"22,2","5,1,0,0,0,0",1000,100003,furniture-20003507,wq2017_deco_06,1,12,"0,0,0",2,104,"*0.626,3.586,0.000",0,0,0,0
3508,furniture-10003508,35,201,"18,4","14,9,0,0,0,0",1150,100003,furniture-20003508,"wq2017_wq_01,wq2017_wq_02,wq2017_wq_03,wq2017_wq_04,Hotspring_1,rippling","1,1,1,1,2,2","10,0,20,15,5,17","-0.1,-0.15,0|-0.1,-0.15,0|-0.1,-0.15,0|-0.1,-0.15,0.136|0.178,0.157,0|0.12,0.688,0.261","2,2,2,2,2,2","21,104","*0.644,0.711,0.398|*1.936,6.674,0.000",0,0,0,0
3509,furniture-10003509,35,202,"4,11","4,1,1,1,2,0",1000,100003,furniture-20003509,wq2017_bed,1,12,"0,0,0",2,"26,26","0.32,0.125,0|0.75,0.125,0",0,0,0,0
3510,furniture-10003510,35,201,"10,2","10,2,1,1,2,0",1100,100003,furniture-20003510,wq2017_chair,1,0,"-0.1,0,0",2,"4,104","0.5,0.08,0|*-0.342,9.381,0.000",0,0,0,0
3511,furniture-10003511,35,301,0,"1,1,1,1,1,0",900,100003,furniture-20003511,wq2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
3512,furniture-10003512,35,302,"22,2","6,8,1,1,1,0",1100,100003,furniture-20003512,wq2017_walldeco_01,1,0,"0,0,0",3,0,0,0,0,0,0
3513,furniture-10003513,35,302,"26,17","6,5,1,1,1,0",1050,100003,furniture-20003513,wq2017_walldeco_02,1,0,"0,0.4,0",3,0,0,0,0,0,0
3514,furniture-10003514,35,201,"20,3","5,1,0,0,0,0",1000,100003,furniture-20003514,"wq2017_deco_07_A,wq2017_deco_07_B","1,1","20,0","0,-0.15,0|0,-0.15,0","2,2",20,"0.49,0.26,0",0,0,0,0
3601,furniture-10003601,36,101,0,"1,1,1,1,1,0",300,100001,furniture-20003601,sh2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
3602,furniture-10003602,36,102,"10,10","6,4,1,1,1,0",320,100001,furniture-20003602,sh2017_carpet,1,0,"-0.02,0,0.31",1,0,0,0,0,0,0
3603,furniture-10003603,36,201,"2,2","11,3,1,1,1,0",400,100001,furniture-20003603,"sh2017_deco_01_A,sh2017_deco_01_C,sh2017_deco_01_B","1,1,1","0,20,20","0,0,0|-1.15,-0.2,0|1.15,-0.2,0","2,2,2","17,104","0.5,0.13,0|*-4.383,4.013,0.000",0,0,0,0
3604,furniture-10003604,36,201,"18,7","6,2,1,1,1,0",180,100001,furniture-20003604,sh2017_deco_02,1,0,"0,0,0",2,1,"0.59,0.29,0",0,0,0,0
3605,furniture-10003605,36,202,"14,2","6,2,1,1,1,0",180,100001,furniture-20003605,sh2017_deco_03,1,0,"0,0,0",2,"1,1","0.35,0.15,0|0.65,0.15,0",0,0,0,0
3606,furniture-10003606,36,201,"26,10","5,2,1,1,1,0",150,100001,furniture-20003606,sh2017_deco_04,1,0,"0,-0.1,0",2,"13,104","0.5,0.25,0|*1.85,1.565,0.000",0,0,0,0
3607,furniture-10003607,36,201,"27,2","5,2,1,1,1,0",150,100001,furniture-20003607,sh2017_deco_05,1,0,"0,0,0",2,104,"*0.569,4.116,0.000",0,0,0,0
3608,furniture-10003608,36,201,"4,12","5,2,1,1,1,0",150,100001,furniture-20003608,sh2017_deco_06,1,0,"0,0,-0.35",2,104,"*-0.256,3.273,-0.955",0,0,0,0
3609,furniture-10003609,36,201,"14,11","3,2,1,1,1,0",100,100001,furniture-20003609,sh2017_table,1,0,"0,0,0",2,104,"*-0.569,2.441,0.000",0,0,0,0
3610,furniture-10003610,36,202,"2,7","2,3,1,1,1,0",100,100001,furniture-20003610,sh2017_chair_01,1,0,"0,0,0",2,1,"0.5,0.7,0",0,0,0,0
3611,furniture-10003611,36,202,"12,11","2,3,1,1,1,0",100,100001,furniture-20003611,sh2017_chair_03,1,0,"0,0,0",2,3,"0.51,0.29,0",0,0,0,0
3612,furniture-10003612,36,202,"17,10","2,3,1,1,1,0",100,100001,furniture-20003612,sh2017_chair_02,1,0,"0,0,0",2,2,"0.48,0.29,0",0,0,0,0
3613,furniture-10003613,36,301,0,"2,2,1,1,1,0",300,100001,furniture-20003613,sh2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
3614,furniture-10003614,36,302,"15,15","1,1,0,0,0,0",100,100001,furniture-20003614,sh2017_walldeco_01,1,5,"0,0,0",3,0,0,0,0,0,0
3615,furniture-10003615,36,302,"16,10","5,3,1,1,1,0",225,100001,furniture-20003615,sh2017_walldeco_02,1,5,"0,0,0",3,104,"*-1.554,0.941,0.000",0,0,0,0
3616,furniture-10003616,36,302,"24,13","4,9,1,1,1,0",400,100001,furniture-20003616,sh2017_walldeco_03,1,5,"-0.03,0.06,0",3,0,0,0,0,0,0
3617,furniture-10003617,36,302,"18,14","5,3,1,1,1,0",225,100001,furniture-20003617,sh2017_walldeco_04,1,5,"0,0,0",3,0,0,0,0,0,0
3701,furniture-10003701,37,101,"0,0","1,1,1,1,1,0",800,100003,furniture-20003701,tsg2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
