id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform,vehicle_component
1496,prize-10001496,0,0,0,0,0,0,0,0,0,,100147-1|100148-10|9013-10|9014-10,,,,,0,prize-20001496,0,,0,,,,
1497,prize-10001497,0,0,0,0,0,0,0,0,0,,100147-2|100148-15|9013-20|9014-20,,,,,0,prize-20001497,0,,0,,,,
1498,prize-10001498,0,0,0,0,0,0,0,0,0,,100147-1|100148-10|9013-50|9014-50,,,,,0,prize-20001498,0,,0,,,,
1499,prize-10001499,0,0,0,0,0,0,0,0,0,,100147-1|100148-10|9013-60|9014-60,,,,,0,prize-20001499,0,,0,,,,
1500,prize-10001500,0,0,0,0,0,0,0,0,0,,100147-2|100148-15|9013-70|9014-70,,,,,0,prize-20001500,0,,0,,,,
1501,prize-10001501,0,0,0,0,0,0,0,0,0,,100147-2|100148-15|9013-80|9014-80,,,,,0,prize-20001501,0,,0,,,,
1502,prize-10001502,0,0,0,0,0,0,0,0,0,,100147-2|100148-15|9013-100|9014-100,,,,,0,prize-20001502,0,,0,,,,
1503,prize-10001503,0,0,0,0,0,0,0,0,0,,100147-1,,,,,0,prize-20001503,0,,0,,,,
1504,prize-10001504,0,0,0,0,0,0,0,0,0,,100147-2,,,,,0,prize-20001504,0,,0,,,,
1505,prize-10001505,0,0,0,0,0,0,0,0,0,,100147-1|9013-40,,,,,0,prize-20001505,0,,0,,,,
1506,prize-10001506,0,0,0,0,0,0,0,0,0,,100147-1|9014-40,,,,,0,prize-20001506,0,,0,,,,
1507,prize-10001507,0,0,0,0,0,0,0,0,0,,100147-2|9013-80,,,,,0,prize-20001507,0,,0,,,,
1508,prize-10001508,0,0,0,0,0,0,0,0,0,,100147-2|9014-80,,,,,0,prize-20001508,0,,0,,,,
1509,prize-10001509,0,0,0,0,0,0,0,0,0,,100148-10,,,,,0,prize-20001509,0,,0,,,,
1510,prize-10001510,0,0,0,0,0,0,0,0,0,,100148-15,,,,,0,prize-20001510,0,,0,,,,
1511,prize-10001511,0,0,0,0,0,0,0,0,0,,100148-10|9013-25|9014-25,,,,,0,prize-20001511,0,,0,,,,
1512,prize-10001512,0,0,0,0,0,0,0,0,0,,100148-15|9013-50|9014-50,,,,,0,prize-20001512,0,,0,,,,
1513,prize-10001513,0,0,0,0,0,0,0,0,0,,100148-10|9013-10|9014-10,,,,,0,prize-20001513,0,,0,,,,
1514,prize-10001514,0,0,0,0,0,0,0,0,0,,100148-15|9013-20|9014-20,,,,,0,prize-20001514,0,,0,,,,
1515,prize-10001515,0,0,0,0,0,0,0,0,0,,100148-10|9013-50|9014-50,,,,,0,prize-20001515,0,,0,,,,
1516,prize-10001516,0,0,0,0,0,0,0,0,0,,100148-10|9013-60|9014-60,,,,,0,prize-20001516,0,,0,,,,
1517,prize-10001517,0,0,0,0,0,0,0,0,0,,100148-15|9013-70|9014-70,,,,,0,prize-20001517,0,,0,,,,
1518,prize-10001518,0,0,0,0,0,0,0,0,0,,100148-15|9013-80|9014-80,,,,,0,prize-20001518,0,,0,,,,
1519,prize-10001519,0,0,0,0,0,0,0,0,0,,100148-15|9013-100|9014-100,,,,,0,prize-20001519,0,,0,,,,
1520,prize-10001520,0,0,0,0,0,0,0,0,0,,9013-40,,,,,0,prize-20001520,0,,0,,,,
1521,prize-10001521,0,0,0,0,0,0,0,0,0,,9014-40,,,,,0,prize-20001521,0,,0,,,,
1522,prize-10001522,0,0,0,0,0,0,0,0,0,,9013-80,,,,,0,prize-20001522,0,,0,,,,
1523,prize-10001523,0,0,0,0,0,0,0,0,0,,9014-80,,,,,0,prize-20001523,0,,0,,,,
1524,prize-10001524,0,0,0,0,0,0,0,0,0,,605-20|13-1|506-1000,,,,,0,prize-20001524,0,Bumdle_4yearpackage,0,,,,
1525,prize-10001525,0,20000,20000,20000,20000,0,0,0,0,,1-40|3-40,,,,,0,prize-20001525,0,Bumdle_4yearpackage,0,,,,
1526,prize-10001526,0,0,0,0,0,100,0,0,0,,45-2000|9-100,,,,2-2000|3-1000,0,prize-20001526,0,Bumdle_4yearpackage,0,,,,
1527,prize-10001527,0,0,0,0,0,0,0,0,0,,515-3000|516-3000|514-600,,400001-1000,,,0,prize-20001527,0,Bumdle_4yearpackage,0,,,,
1528,prize-10001528,0,0,0,0,0,0,0,0,0,,44-500,,200001-500,,,0,prize-20001528,0,Bumdle_4yearpackage,0,26-0-100-5|26-0-100-5,,,
1529,prize-10001529,0,0,0,0,0,0,520,0,0,,7-1|41-100|44-1000|100044-1,,,,,0,prize-20001529,0,Bumdle_jp4year,0,26-0-100-5,,,
1530,prize-10001530,0,0,0,0,0,12,0,0,0,,,,,,,0,prize-20001530,0,,0,,,,
1531,prize-10001531,0,0,0,0,0,0,0,0,0,,44-60,,,,1-600|2-300|3-150,0,prize-20001531,0,,0,,,,
1532,prize-10001532,0,0,0,0,0,0,0,0,0,,,,,293,,0,prize-20001532,0,,0,,,,
1533,prize-10001533,0,0,0,0,0,0,0,0,0,,,,,,,209,prize-20001533,0,NPC_Kalina_209,0,,,,
1534,prize-10001534,0,0,0,0,0,0,90,0,0,,,,,294,,0,prize-20001534,0,,0,,,,
1535,prize-10001535,0,0,0,0,0,0,0,0,0,,41-500|605-10,,100003-5,,3-1000,0,prize-20001535,0,,0,,,,
1536,prize-10001536,0,0,0,0,0,0,0,0,0,,,20062,,,,0,prize-20001536,0,,0,,,,
1537,prize-10001537,0,0,0,0,0,0,0,0,,,,,,,1-30,0,prize-20001537,0,,0,,,,
1538,prize-10001538,0,0,0,0,0,0,0,0,,,,,,,2-30,0,prize-20001538,0,,0,,,,
1539,prize-10001539,0,0,0,0,0,0,0,0,,,,,,,3-30,0,prize-20001539,0,,0,,,,
1540,prize-10001540,0,0,0,0,0,0,0,0,0,,121001-1,,,,,0,prize-20001540,0,,0,,,,
1541,prize-10001541,0,0,0,0,0,0,90,0,0,,,,,295,,0,prize-20001541,0,,0,,,,
1542,prize-10001542,0,0,0,0,0,0,0,0,0,,506-100,,,,2-300|3-200,0,prize-20001542,0,,0,,,,
1543,prize-10001543,0,0,0,0,0,0,0,0,366,,,,,,,0,prize-20001543,0,,0,,,,
1544,prize-10001544,0,0,0,0,0,0,0,0,367,,,,,,,0,prize-20001544,0,,0,,,,
1545,prize-10001545,0,0,0,0,0,0,0,0,374,,,,,,,0,prize-20001545,0,,0,,,,
1546,prize-10001546,0,0,0,0,0,0,0,0,373,,,,,,,0,prize-20001546,0,,0,,,,
1547,prize-10001547,0,0,0,0,0,0,0,0,371,,,,,,,0,prize-20001547,0,,0,,,,
1548,prize-10001548,0,0,0,0,0,0,0,0,,,100152-6|100153-1,,,,,0,prize-20001548,0,,0,,,,
1549,prize-10001549,0,0,0,0,0,0,0,0,,,100152-6|100154-1,,,,,0,prize-20001549,0,,0,,,,
1550,prize-10001550,0,0,0,0,0,0,0,0,,,100152-8|100153-1,,,,,0,prize-20001550,0,,0,,,,
1551,prize-10001551,0,0,0,0,0,0,0,0,,,100152-8|100153-2,,,,,0,prize-20001551,0,,0,,,,
1552,prize-10001552,0,0,0,0,0,0,0,0,,,100152-10|100153-1,,,,,0,prize-20001552,0,,0,,,,
1553,prize-10001553,0,0,0,0,0,0,0,0,,,100152-10|100154-1,,,,,0,prize-20001553,0,,0,,,,
1554,prize-10001554,0,0,0,0,0,0,0,0,,,100152-10|100153-2,,,,,0,prize-20001554,0,,0,,,,
1555,prize-10001555,0,0,0,0,0,0,0,0,,,100152-10|100154-2,,,,,0,prize-20001555,0,,0,,,,
1556,prize-10001556,0,0,0,0,0,0,0,0,,,100152-12|100153-2,,,,,0,prize-20001556,0,,0,,,,
1557,prize-10001557,0,0,0,0,0,0,0,0,,,100152-12|100154-2,,,,,0,prize-20001557,0,,0,,,,
1558,prize-10001558,0,0,0,0,0,0,0,0,,,100152-15|100153-2,,,,,0,prize-20001558,0,,0,,,,
1559,prize-10001559,0,0,0,0,0,0,0,0,,,100152-15|100154-2,,,,,0,prize-20001559,0,,0,,,,
1560,prize-10001560,0,0,0,0,0,0,0,0,,,100152-6,,,,,0,prize-20001560,0,,0,,,,
1561,prize-10001561,0,0,0,0,0,0,0,0,,,100152-8,,,,,0,prize-20001561,0,,0,,,,
1562,prize-10001562,0,0,0,0,0,0,0,0,,,100152-10,,,,,0,prize-20001562,0,,0,,,,
1563,prize-10001563,0,0,0,0,0,0,0,0,,,100152-12,,,,,0,prize-20001563,0,,0,,,,
1564,prize-10001564,0,0,0,0,0,0,0,0,,,100152-15,,,,,0,prize-20001564,0,,0,,,,
1565,prize-10001565,0,0,0,0,0,0,0,0,,,100153-1,,,,,0,prize-20001565,0,,0,,,,
1566,prize-10001566,0,0,0,0,0,0,0,0,,,100154-1,,,,,0,prize-20001566,0,,0,,,,
1567,prize-10001567,0,0,0,0,0,0,0,0,,,100153-2,,,,,0,prize-20001567,0,,0,,,,
1568,prize-10001568,0,0,0,0,0,0,0,0,,,100154-2,,,,,0,prize-20001568,0,,0,,,,
1569,prize-10001569,0,0,0,0,0,0,0,0,,,,20072,,,,0,prize-20001569,0,,0,,,,
1570,prize-10001570,0,0,0,0,0,0,0,0,,,,20071,,,,0,prize-20001570,0,,0,,,,
1571,prize-10001571,0,0,0,0,0,0,0,0,,,,20070,,,,0,prize-20001571,0,,0,,,,
1572,prize-10001572,0,0,0,0,0,0,0,0,,,,20069,,,,0,prize-20001572,0,,0,,,,
1573,prize-10001573,0,0,0,0,0,0,0,0,372,,,,,,,0,prize-20001573,0,,0,,,,
1574,prize-10001574,0,0,0,0,0,0,0,0,374,,,,,,,0,prize-20001574,0,,0,,,,
1575,prize-10001575,0,0,0,0,0,0,0,0,373,,,,,,,0,prize-20001575,0,,0,,,,
1576,prize-10001576,0,0,0,0,0,0,0,0,371,,,,,,,0,prize-20001576,0,,0,,,,
1577,prize-10001577,0,0,0,0,0,0,0,0,0,,,20073,,,,0,prize-20001577,0,,0,,,,
1578,prize-10001578,0,0,0,0,0,0,0,0,0,,,20074,,,,0,prize-20001578,0,,0,,,,
1579,prize-10001579,0,0,0,0,0,0,0,0,102,,100157-1,,,,,0,prize-20001579,0,,0,,,,
1580,prize-10001580,0,0,0,0,0,0,0,0,343,,100157-1,,,,,0,prize-20001580,0,,0,,,,
1581,prize-10001581,0,0,0,0,0,0,0,0,316,,100158-1,,,,,0,prize-20001581,0,,0,,,,
1582,prize-10001582,0,0,0,0,0,0,0,0,296,,100158-1,,,,,0,prize-20001582,0,,0,,,,
1583,prize-10001583,0,0,0,0,0,0,0,0,315,,100158-1,,,,,0,prize-20001583,0,,0,,,,
1584,prize-10001584,0,0,0,0,0,0,0,0,318,,100158-1,,,,,0,prize-20001584,0,,0,,,,
1585,prize-10001585,0,0,0,0,0,0,0,0,,,100157-1,,,,,0,prize-20001585,0,,0,,,,
1586,prize-10001586,0,0,0,0,0,0,0,0,,,100158-1,,,,,0,prize-20001586,0,,0,,,,
1587,prize-10001587,0,0,0,0,0,0,0,0,343,,,,,,,0,prize-20001587,0,,0,,,,
1588,prize-10001588,0,0,0,0,0,0,90,0,0,,,,,304,,0,prize-20001588,0,,0,,,,
1589,prize-10001589,0,0,0,0,0,0,0,0,0,,,20076,,,,0,prize-20001589,0,,0,,,,
1590,prize-10001590,0,0,0,0,0,0,150,0,0,,,,100003-2,,,0,prize-20001590,0,Bumdle_black,0,,,,
1591,prize-10001591,0,0,0,0,0,0,0,0,0,,100160-20|100161-1,,,,,0,prize-20001591,0,,0,,,,
1592,prize-10001592,0,0,0,0,0,0,0,0,0,,100160-20|100162-1,,,,,0,prize-20001592,0,,0,,,,
1593,prize-10001593,0,0,0,0,0,0,0,0,0,,100160-20,,,,,0,prize-20001593,0,,0,,,,
1594,prize-10001594,0,0,0,0,0,0,0,0,0,,100160-30|100161-2,,,,,0,prize-20001594,0,,0,,,,
1595,prize-10001595,0,0,0,0,0,0,0,0,0,,100160-30|100162-2,,,,,0,prize-20001595,0,,0,,,,
1596,prize-10001596,0,0,0,0,0,0,0,0,0,,100160-30,,,,,0,prize-20001596,0,,0,,,,
1597,prize-10001597,0,0,0,0,0,0,0,0,0,,100161-1,,,,,0,prize-20001597,0,,0,,,,
1598,prize-10001598,0,0,0,0,0,0,0,0,0,,100162-1,,,,,0,prize-20001598,0,,0,,,,
1599,prize-10001599,0,0,0,0,0,0,0,0,0,,100161-2,,,,,0,prize-20001599,0,,0,,,,
1600,prize-10001600,0,0,0,0,0,0,0,0,0,,100162-2,,,,,0,prize-20001600,0,,0,,,,
1601,prize-10001601,0,0,0,0,0,0,0,0,0,,41-500|605-15|516-1000|45-500,,100003-5,,,0,prize-20001601,0,Bumdle_Division,0,,,,
1602,prize-10001602,0,0,0,0,0,0,90,0,0,,,,,315,,0,prize-20001602,0,,0,,,,
1603,prize-10001603,0,0,0,0,0,0,0,0,0,,605-20|514-500|506-1000,,100003-5|400001-500,,,0,prize-20001603,0,Bumdle_double112021,0,,,,
1604,prize-10001604,0,0,0,0,0,0,0,0,0,,41-500|7-2,,100003-5,,3-1000,0,prize-20001604,0,Bumdle_package,0,,,,
1605,prize-10001605,0,0,0,0,0,0,0,6100,0,,7-1,,,,,0,prize-20001605,0,Bumdle_cashblue,0,,,,
1606,prize-10001606,0,0,0,0,0,0,0,0,0,,,,575-1,,,0,prize-20001606,0,,0,,,,
1607,prize-10001607,0,0,0,0,0,0,0,0,0,,,20079,,,,0,prize-20001607,0,,0,,,,
1608,prize-10001608,0,0,0,0,0,0,0,0,0,,41-500|45-1000,,100003-5,,3-1000,0,prize-20001608,0,Bumdle_Division,0,,,,
1609,prize-10001609,0,0,0,0,0,0,0,0,0,,44-500,,200001-500,,,0,prize-20001609,0,Bumdle_black,0,26-0-100-5|26-0-100-5,,,
1610,prize-10001610,0,0,0,0,0,0,90,0,0,,,,,316,,0,prize-20001610,0,,0,,,,
1611,prize-10001611,0,0,0,0,0,0,0,0,0,,100163-10|100164-1,,,,,0,prize-20001611,0,,0,,,,
1612,prize-10001612,0,0,0,0,0,0,0,0,0,,100163-10|100165-1,,,,,0,prize-20001612,0,,0,,,,
1613,prize-10001613,0,0,0,0,0,0,0,0,0,,100163-10|100164-2,,,,,0,prize-20001613,0,,0,,,,
1614,prize-10001614,0,0,0,0,0,0,0,0,0,,100163-10|100165-2,,,,,0,prize-20001614,0,,0,,,,
1615,prize-10001615,0,0,0,0,0,0,0,0,0,,100163-10,,,,,0,prize-20001615,0,,0,,,,
1616,prize-10001616,0,0,0,0,0,0,0,0,0,,100163-15|100164-1,,,,,0,prize-20001616,0,,0,,,,
1617,prize-10001617,0,0,0,0,0,0,0,0,0,,100163-15|100165-1,,,,,0,prize-20001617,0,,0,,,,
1618,prize-10001618,0,0,0,0,0,0,0,0,0,,100163-15|100164-2,,,,,0,prize-20001618,0,,0,,,,
1619,prize-10001619,0,0,0,0,0,0,0,0,0,,100163-15|100165-2,,,,,0,prize-20001619,0,,0,,,,
1620,prize-10001620,0,0,0,0,0,0,0,0,0,,100163-15,,,,,0,prize-20001620,0,,0,,,,
1621,prize-10001621,0,0,0,0,0,0,0,0,0,,100164-1,,,,,0,prize-20001621,0,,0,,,,
1622,prize-10001622,0,0,0,0,0,0,0,0,0,,100165-1,,,,,0,prize-20001622,0,,0,,,,
1623,prize-10001623,0,0,0,0,0,0,0,0,0,,100164-2,,,,,0,prize-20001623,0,,0,,,,
1624,prize-10001624,0,0,0,0,0,0,0,0,0,,100165-2,,,,,0,prize-20001624,0,,0,,,,
1625,prize-10001625,0,0,0,0,0,0,0,0,361,,,,,,,0,prize-20001625,0,,0,,,,
1626,prize-10001626,0,0,0,0,0,0,0,0,1|7|99|100|98|168|202|212|248|269|310|332|346|354|358|26|101|103|23|136|150|102|177|137|225|203|280|286|295|304|328|336|355|363|364|36|39|42|117|43|146|180|184|200|226|235|247|252|270|273|305|317|360|60|64|66|69|72|118|171|187|207|216|227|237|262|288|297|330|335|343|344|349|75|78|85|88|121|240|149|185|199|254|264|275|319|362|153|155|156|162|165|189|283|302|325|326|352|353|368,,,,,,,0,prize-20001626,0,Bumdle_double12_2022_5,0,,,,
1627,prize-10001627,0,0,0,0,0,0,0,0,1|7|99|100|98|168|202|212|248|269|310|332|346|354|358,,,,,,,0,prize-20001627,0,,0,,,,
1628,prize-10001628,0,0,0,0,0,0,0,0,26|101|103|23|136|150|102|177|137|225|203|280|286|295|304|328|336|355|363|364,,,,,,,0,prize-20001628,0,,0,,,,
1629,prize-10001629,0,0,0,0,0,0,0,0,36|39|42|117|43|146|180|184|200|226|235|247|252|270|273|305|317|360,,,,,,,0,prize-20001629,0,,0,,,,
1630,prize-10001630,0,0,0,0,0,0,0,0,60|64|66|69|72|118|171|187|207|216|227|237|262|288|297|303|335|343|344|349,,,,,,,0,prize-20001630,0,,0,,,,
1631,prize-10001631,0,0,0,0,0,0,0,0,75|78|85|88|121|240|149|185|199|254|264|275|319|362,,,,,,,0,prize-20001631,0,,0,,,,
1632,prize-10001632,0,0,0,0,0,0,0,0,153|155|156|162|165|189|283|302|325|326|352|353|368,,,,,,,0,prize-20001632,0,,0,,,,
1633,prize-10001633,0,0,0,0,0,0,0,0,96|97|114|126|142|166|183|4|233|242|250|260|272|285|294|303|331|357|16|20|115|104|127|135|28|59|213|224|234|228|245|251|259|311|315|333|341|347|359|46|48|50|53|128|148|179|192|197|198|204|211|222|231|257|261|266|296|312|316|329|334|337|348|62|65|106|119|122|129|130|172|175|181|194|196|206|205|215|73|236|243|214|274|287|289|293|290|306|313|318|338|340|342|356|361|365|109|112|125|173|208|238|253|263|276|292|307|339|345|157|151|160|163|164|229|188|281|282|323|324|350|351|366|367,,,,,,,0,prize-20001633,0,Bumdle_double12_2022_1,0,,,,
1634,prize-10001634,0,0,0,0,0,0,0,0,96|97|114|126|142|166|183|4|233|242|250|260|272|285|294|303|331|357,,,,,,,0,prize-20001634,0,,0,,,,
1635,prize-10001635,0,0,0,0,0,0,0,0,16|20|115|104|127|135|28|59|213|224|234|228|245|251|259|311|315|333|341|347|359,,,,,,,0,prize-20001635,0,,0,,,,
1636,prize-10001636,0,0,0,0,0,0,0,0,46|48|50|53|128|148|179|192|197|198|204|211|222|231|257|261|266|296|312|316|329|334|337|348,,,,,,,0,prize-20001636,0,,0,,,,
1637,prize-10001637,0,0,0,0,0,0,0,0,62|65|106|119|122|129|130|172|175|181|194|196|206|205|215|73|236|243|214|274|287|289|293|290|306|313|318|338|340|342|356|361|365,,,,,,,0,prize-20001637,0,,0,,,,
1638,prize-10001638,0,0,0,0,0,0,0,0,109|112|125|173|208|238|253|263|276|292|307|339|345,,,,,,,0,prize-20001638,0,,0,,,,
1639,prize-10001639,0,0,0,0,0,0,0,0,157|151|160|163|164|229|188|281|282|323|324|350|351|366|367,,,,,,,0,prize-20001639,0,,0,,,,
1640,prize-10001640,0,0,0,0,0,100,0,0,0,,45-2000|9-100,,,,2-2000|3-1000,0,prize-20001640,0,Bumdle_double12_2022_4,0,,,,
1641,prize-10001641,0,0,0,0,0,0,0,0,0,,7-4,,,,,0,prize-20001641,0,Bumdle_double12_2022_2,0,,,,
1642,prize-10001642,0,20000,20000,20000,20000,0,0,0,0,,1-20|3-20,,,,,0,prize-20001642,0,Bumdle_double12_2022_3,0,,,,
1643,prize-10001643,0,0,0,0,0,0,330,0,0,,,,,,,0,prize-20001643,0,,0,,,,
1644,prize-10001644,0,0,0,0,0,0,920,0,0,,,,,,,0,prize-20001644,0,,0,,,,
1645,prize-10001645,0,0,0,0,0,0,0,0,0,,1500023-1,,,,,0,prize-20001645,0,Bumdle_double12_2022_5,0,,,,
1646,prize-10001646,0,0,0,0,0,0,0,0,0,,1500030-1,,,,,0,prize-20001646,0,Bumdle_double12_2022_1,0,,,,
1647,prize-10001647,0,0,0,0,0,0,0,0,0,,,,,318,,0,prize-20001647,0,,0,,,,
1648,prize-10001648,0,0,0,0,0,0,0,0,0,,,,,317,,0,prize-20001648,0,,0,,,,
1649,prize-10001649,0,0,0,0,0,100,0,0,0,,45-2000|9-100,,,,2-2000|3-1000,0,prize-20001649,0,Bumdle_cash1,0,,,,
1650,prize-10001650,0,0,0,0,0,0,0,0,0,,7-4,,,,,0,prize-20001650,0,Bumdle_choco,0,,,,
1651,prize-10001651,0,20000,20000,20000,20000,0,0,0,0,,1-20|3-20,,,,,0,prize-20001651,0,Bumdle_cashgold,0,,,,
1652,prize-10001652,0,0,0,0,0,0,0,0,0,,1500024-1|1500025-1|1500026-1|1500027-1|1500028-1|1500029-1,,,,,0,prize-20001652,0,Bumdle_cashblue,0,,,,
1653,prize-10001653,0,0,0,0,0,0,0,0,0,,1500031-1|1500032-1|1500033-1|1500034-1|1500035-1|1500036-1,,,,,0,prize-20001653,0,Bumdle_cashblack,0,,,,
1654,prize-10001654,0,0,0,0,0,0,440,0,0,,,,,,,0,prize-20001654,0,,0,,,,
1655,prize-10001655,0,0,0,0,0,0,1105,0,0,,,,,,,0,prize-20001655,0,,0,,,,
1656,prize-10001656,0,0,0,0,0,0,0,0,1|7|99|100|98|168|202|212|248|269|310|346,,,,,,,0,prize-20001656,0,,0,,,,
1657,prize-10001657,0,0,0,0,0,0,0,0,26|101|103|23|136|150|102|177|137|225|203|280|286|295|304|328|336,,,,,,,0,prize-20001657,0,,0,,,,
1658,prize-10001658,0,0,0,0,0,0,0,0,36|39|42|117|43|146|180|184|200|226|235|247|252|270|273|305|317,,,,,,,0,prize-20001658,0,,0,,,,
1659,prize-10001659,0,0,0,0,0,0,0,0,60|64|66|69|72|118|171|187|207|216|227|237|262|288|297|330|349,,,,,,,0,prize-20001659,0,,0,,,,
1660,prize-10001660,0,0,0,0,0,0,0,0,75|78|85|88|121|240|149|185|199|254|264|275|319,,,,,,,0,prize-20001660,0,,0,,,,
1661,prize-10001661,0,0,0,0,0,0,0,0,153|155|156|162|165|189|283|302|325|326|352|353,,,,,,,0,prize-20001661,0,,0,,,,
1662,prize-10001662,0,0,0,0,0,0,0,0,96|97|114|126|142|166|183|4|233|242|250|260|272|285|294|303,,,,,,,0,prize-20001662,0,,0,,,,
1663,prize-10001663,0,0,0,0,0,0,0,0,16|20|115|104|127|135|28|59|213|224|234|228|245|251|259|311|315|347,,,,,,,0,prize-20001663,0,,0,,,,
1664,prize-10001664,0,0,0,0,0,0,0,0,46|48|50|53|128|148|179|192|197|198|204|211|222|231|257|261|266|296|312|316|329|337|348,,,,,,,0,prize-20001664,0,,0,,,,
1665,prize-10001665,0,0,0,0,0,0,0,0,62|65|106|119|122|129|130|172|175|181|194|196|206|205|215|73|236|243|214|274|287|289|293|290|306|313|318|338|340,,,,,,,0,prize-20001665,0,,0,,,,
1666,prize-10001666,0,0,0,0,0,0,0,0,109|112|125|173|208|238|253|263|276|292|307|339,,,,,,,0,prize-20001666,0,,0,,,,
1667,prize-10001667,0,0,0,0,0,0,0,0,157|151|160|163|164|229|188|281|282|323|324|350|351,,,,,,,0,prize-20001667,0,,0,,,,
1668,prize-10001668,0,0,0,0,0,0,0,0,0,,1500023-1,,,,,0,prize-20001668,0,Bumdle_cashblue,0,,,,
1669,prize-10001669,0,0,0,0,0,0,0,0,0,,1500030-1,,,,,0,prize-20001669,0,Bumdle_cashblack,0,,,,
1670,prize-10001670,0,0,0,0,0,0,0,0,,,100166-15,,,,,0,prize-20001670,0,,0,,,,
1671,prize-10001671,0,0,0,0,0,0,0,0,,,100166-20,,,,,0,prize-20001671,0,,0,,,,
1672,prize-10001672,0,0,0,0,0,0,0,0,,,100166-15|100167-1,,,,,0,prize-20001672,0,,0,,,,
1673,prize-10001673,0,0,0,0,0,0,0,0,,,100166-20|100168-1,,,,,0,prize-20001673,0,,0,,,,
1674,prize-10001674,0,0,0,0,0,0,0,0,,,100167-1,,,,,0,prize-20001674,0,,0,,,,
1675,prize-10001675,0,0,0,0,0,0,0,0,,,100168-1,,,,,0,prize-20001675,0,,0,,,,
1676,prize-10001676,0,0,0,0,0,0,0,0,,,100167-2,,,,,0,prize-20001676,0,,0,,,,
1677,prize-10001677,0,0,0,0,0,0,0,0,,,100168-2,,,,,0,prize-20001677,0,,0,,,,
1678,prize-10001678,0,0,0,0,0,0,0,0,1|7|99|100|98|168|202|212|248|269|310|332|346|354|26|101|103|23|136|150|102|177|137|225|203|280|286|295|304|328|336|355|363|364|36|39|42|117|43|146|180|184|200|226|235|247|252|270|273|305|317|60|64|66|69|72|118|171|187|207|216|227|237|262|288|297|330|335|349|75|78|85|88|121|240|149|185|199|254|264|275|319|153|155|156|162|165|189|283|302|325|326|352|353,,,,,,,0,prize-20001678,0,Bumdle_double12_2022_5,0,,,,
1679,prize-10001679,0,0,0,0,0,0,0,0,1|7|99|100|98|168|202|212|248|269|310|332|346|354,,,,,,,0,prize-20001679,0,,0,,,,
1680,prize-10001680,0,0,0,0,0,0,0,0,26|101|103|23|136|150|102|177|137|225|203|280|286|295|304|328|336|355|363|364,,,,,,,0,prize-20001680,0,,0,,,,
1681,prize-10001681,0,0,0,0,0,0,0,0,36|39|42|117|43|146|180|184|200|226|235|247|252|270|273|305|317,,,,,,,0,prize-20001681,0,,0,,,,
1682,prize-10001682,0,0,0,0,0,0,0,0,60|64|66|69|72|118|171|187|207|216|227|237|262|288|297|303|335|349,,,,,,,0,prize-20001682,0,,0,,,,
1683,prize-10001683,0,0,0,0,0,0,0,0,75|78|85|88|121|240|149|185|199|254|264|275|319,,,,,,,0,prize-20001683,0,,0,,,,
1684,prize-10001684,0,0,0,0,0,0,0,0,153|155|156|162|165|189|283|302|325|326|352|353,,,,,,,0,prize-20001684,0,,0,,,,
1685,prize-10001685,0,0,0,0,0,0,0,0,96|97|114|126|142|166|183|4|233|242|250|260|272|285|294|303|331|16|20|115|104|127|135|28|59|213|224|234|228|245|251|259|311|315|333|347|46|48|50|53|128|148|179|192|197|198|204|211|222|231|257|261|266|296|312|316|329|334|337|348|62|65|106|119|122|129|130|172|175|181|194|196|206|205|215|73|236|243|214|274|287|289|293|290|306|313|318|338|340|356|365|109|112|125|173|208|238|253|263|276|292|307|339|157|151|160|163|164|229|188|281|282|323|324|350|351,,,,,,,0,prize-20001685,0,Bumdle_double12_2022_1,0,,,,
1686,prize-10001686,0,0,0,0,0,0,0,0,96|97|114|126|142|166|183|4|233|242|250|260|272|285|294|303|331,,,,,,,0,prize-20001686,0,,0,,,,
1687,prize-10001687,0,0,0,0,0,0,0,0,16|20|115|104|127|135|28|59|213|224|234|228|245|251|259|311|315|333|347,,,,,,,0,prize-20001687,0,,0,,,,
1688,prize-10001688,0,0,0,0,0,0,0,0,46|48|50|53|128|148|179|192|197|198|204|211|222|231|257|261|266|296|312|316|329|334|337|348,,,,,,,0,prize-20001688,0,,0,,,,
1689,prize-10001689,0,0,0,0,0,0,0,0,62|65|106|119|122|129|130|172|175|181|194|196|206|205|215|73|236|243|214|274|287|289|293|290|306|313|318|338|340|356|365,,,,,,,0,prize-20001689,0,,0,,,,
1690,prize-10001690,0,0,0,0,0,0,0,0,109|112|125|173|208|238|253|263|276|292|307|339,,,,,,,0,prize-20001690,0,,0,,,,
1691,prize-10001691,0,0,0,0,0,0,0,0,157|151|160|163|164|229|188|281|282|323|324|350|351,,,,,,,0,prize-20001691,0,,0,,,,
1692,prize-10001692,0,0,0,0,0,0,0,0,0,,1500023-1,,,,,0,prize-20001692,0,Bumdle_2022_1,0,,,,
1693,prize-10001693,0,0,0,0,0,0,0,0,0,,1500030-1,,,,,0,prize-20001693,0,Bumdle_2022_2,0,,,,
1694,prize-10001694,0,0,0,0,0,100,0,0,0,,45-2000|9-100,,,,2-2000|3-1000,0,prize-20001694,0,Bumdle_Christmas,0,,,,
