id,type,name,enemy_info,code,maxlife,pow,hit,dodge,range,speed,number,angle,armor_piercing,armor,shield,rate,boss_hp,def,def_break,debuff_resistance,level,character,special_attack,normal_attack,passive_skill,effect_ratio,unable_buff_type,able_buff_id,voice,deployment_scale,recommend_description,hit_point,offset,lifebar_offset,enemy_illustration_id,location_offset,crit,crit_dmg,tenacity,danger
15010,3,enemy_character_type-20015010,猎鸥,Jaeger,397,42,140,15,6,35,1,180,0,0,0,20,0,99999,0,0,100,enemy_character_type-10015010,0,300301,"200304,770044",1.0,,,,1.0,enemy_character_type-30015010,,,,9,,0,0,0,10
15011,4,enemy_character_type-20015011,捕食者,Manticore,10000,102,55,0,5,30,1,180,0,42,0,42,0,99999,0,0,100,enemy_character_type-10015011,0,300301,"200303,200304,770044",1.06,,,,1.0,enemy_character_type-30015011,,,,16,,0,0,0,50
15012,2,enemy_character_type-20015012,军方狗,Beast,3200,36,140,18,3,100,1,180,30,0,0,45,0,99999,0,0,30100,enemy_character_type-10015012,0,403901,"200304,403902,403903,770043",0.7000000000000001,,,,1.0,enemy_character_type-30015012,,,,72,,0,0,0,30
15013,3,enemy_character_type-20015013,军方弓,Archer,1050,26,50,50,10,30,1,180,30,0,0,36,0,99999,0,0,30100,enemy_character_type-10015013,0,404401,"200303,200304,404402,404403,770043",1.0,,,,1.0,enemy_character_type-30015013,,,,71,,0,0,0,50
15014,3,enemy_character_type-20015014,白高达1,Doppelsoldner,9800,12,36,10,6,20,1,180,0,150,0,30,0,2250,0,0,100,enemy_character_type-10015014,0,404001,"200303,404024,200304,770042",0.79,221,"133,135,136,137,3918",,0.8,enemy_character_type-30015014,,,,48,,0,0,0,50
15015,3,enemy_character_type-20015015,白高达2,Doppelsoldner,9800,12,36,10,6,20,1,180,0,150,0,30,0,2250,0,0,100,enemy_character_type-10015015,0,404001,"200303,404024,200304,770042",0.79,221,"133,135,136,137,3918",,0.8,enemy_character_type-30015015,,,,48,,0,0,0,50
15016,3,enemy_character_type-20015016,射击士,Strelet,1050,12,20,15,6,35,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10015016,0,300313,"200304,770042",0.75,,,,1.0,enemy_character_type-30015016,,,,46,,0,0,0,10
15017,3,enemy_character_type-20015017,白跳跳,Rodelero,3500,27,40,15,7,35,1,180,0,40,0,15,0,600,0,0,100,enemy_character_type-10015017,0,404002,"200303,200304,770042",0.97,221,"133,135,136,137,3918",,1.0,enemy_character_type-30015017,,,,47,,0,0,0,30
15018,4,enemy_character_type-20015018,巨像,Thunder,36000,60,140,50,9,30,1,180,0,90,0,40,0,5000,0,0,30100,enemy_character_type-10015018,0,403503,"200303,403501,403502,403504,755000,740089,770042",1.6,221,"133,135,136,137,3918",,1.0,enemy_character_type-30015018,,,,64,,0,0,0,40
15019,3,enemy_character_type-20015019,胡蜂,Vespid,397,42,23,15,6,35,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10015019,0,300313,"200304,770044",1.0,,,,1.0,enemy_character_type-30015019,,,,7,,0,0,0,10
15020,3,enemy_character_type-20015020,护卫者,Guard,2269,11,23,0,3,30,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10015020,0,300316,"200304,770044",0.6000000000000001,,,,1.0,enemy_character_type-30015020,,,,10,,0,0,0,10
16001,5,enemy_character_type-20016001,圣盾,Aegis_SWAP,2305,12,28,0,3,30,1,180,35,145,0,28,0,99999,0,0,30100,enemy_character_type-10016001,0,310202,"200304,310201,770044",1.49,,,,1.0,enemy_character_type-30016001,,,,60,,0,0,0,10
16002,4,enemy_character_type-20016002,钢狮,Nemeum,680,42,16,0,5,30,1,180,0,90,0,24,0,99999,0,0,30100,enemy_character_type-10016002,0,310202,"200304,310201,770044",1.23,,,,1.0,enemy_character_type-30016002,,,,14,,0,0,0,20
16003,3,enemy_character_type-20016003,切割者,Ripper,1140,12,46,50,5,40,1,180,0,0,0,36,0,99999,0,0,30100,enemy_character_type-10016003,0,300317,"200304,770044",1.0,,,,1.0,enemy_character_type-30016003,,,,4,,0,0,0,10
16004,3,enemy_character_type-20016004,猎鸥,Jaeger,397,42,140,15,6,35,1,180,0,0,0,20,0,99999,0,0,100,enemy_character_type-10016004,0,300301,"200304,770044",1.0,,,,1.0,enemy_character_type-30016004,,,,9,,0,0,0,10
16005,3,enemy_character_type-20016005,龙骑,Dragoon_SWAP,1500,26,140,18,20,60,1,180,0,0,0,28,0,99999,0,0,30100,enemy_character_type-10016005,0,300318,"200304,310301,310302,770044",1.0,,,,1.0,enemy_character_type-30016005,,,,58,,0,0,0,10
16006,4,enemy_character_type-20016006,强无敌,Hydra,9000,280,55,0,4,20,1,180,0,199,0,42,0,99999,0,0,100,enemy_character_type-10016006,0,402601,"200303,200304,402602,770043",0.55,,,,1.0,enemy_character_type-30016006,,,,39,,0,0,0,60
16007,2,enemy_character_type-20016007,侦察机,Scouts,960,12,28,80,5,50,1,180,0,0,0,24,0,99999,0,0,30100,enemy_character_type-10016007,0,300312,"200304,770044",0.8,,,,1.0,enemy_character_type-30016007,,,,3,,0,0,0,10
20000,2,enemy_character_type-20020000,2017夏活兔洞头像,SangvisFerri2017S,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,100,enemy_character_type-10020000,0,300301,,1.0,,,,1.0,enemy_character_type-30020000,,,,0,,0,0,0,0
20001,2,enemy_character_type-20020001,电饭煲原型,Prowler,225,3,18,3,4,30,1,180,0,0,0,30,0,99999,0,0,10100,enemy_character_type-10020001,0,300317,"200304,770044",0.5,,,,1.0,enemy_character_type-30020001,,,,2,,0,0,0,10
20002,2,enemy_character_type-20020002,侦察机原型,Scouts,270,6,18,15,5,50,1,180,0,0,0,45,0,99999,0,0,10100,enemy_character_type-10020002,0,300312,"200304,770044",1.0,,,,1.0,enemy_character_type-30020002,,,,3,,0,0,0,10
20003,2,enemy_character_type-20020003,侦察犬原型,Dinergate,54,9,25,5,3,45,1,180,0,0,0,45,0,99999,0,0,10100,enemy_character_type-10020003,0,300316,"200304,770044",0.5,,,,1.0,enemy_character_type-30020003,,,,6,,0,0,0,10
20004,3,enemy_character_type-20020004,铁血人形原型,Ripper,720,6,20,13,5,30,1,180,0,0,0,40,0,99999,0,0,10100,enemy_character_type-10020004,0,300317,"200304,770044",0.75,,,,1.0,enemy_character_type-30020004,,,,4,,0,0,0,10
20005,3,enemy_character_type-20020005,胡蜂,Vespid,900,9,20,10,6,35,1,180,0,0,0,40,0,99999,0,0,10100,enemy_character_type-10020005,0,300313,"200304,770044",0.75,,,,1.0,enemy_character_type-30020005,,,,7,,0,0,0,10
20006,3,enemy_character_type-20020006,铁血狙击原型,Jaeger,450,18,40,5,7,35,1,180,0,0,0,25,0,99999,0,0,10100,enemy_character_type-10020006,0,300301,"200304,770044",0.9,,,,1.0,enemy_character_type-30020006,,,,9,,0,0,0,10
20007,3,enemy_character_type-20020007,铁血持盾原型,Guard,1800,7,34,3,3,30,1,180,0,0,0,40,0,99999,0,0,10100,enemy_character_type-10020007,0,300316,"200304,770044",0.6000000000000001,,,,1.0,enemy_character_type-30020007,,,,10,,0,0,0,10
20008,3,enemy_character_type-20020008,铁血骑兵原型,Dragoon,1080,11,36,15,6,50,1,180,0,0,0,45,0,99999,0,0,10100,enemy_character_type-10020008,0,300318,"200304,770044",0.8,,,,1.0,enemy_character_type-30020008,,,,12,,0,0,0,10
20009,2,enemy_character_type-20020009,迫击炮原型,Jaguar,720,27,350,8,20,35,1,180,0,0,0,350,0,99999,0,0,10100,enemy_character_type-10020009,0,300305,"200304,119019,770044",0.05,,,,1.0,enemy_character_type-30020009,,,,13,"0.9,-1.2,3.32",0,0,0,50
80001,3,enemy_character_type-20080001,盾牌娘,BH2_Shield,2569,11,23,0,2,15,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10080001,0,300316,200304,0.6000000000000001,,,,1.0,enemy_character_type-30080001,,,,0,,0,0,0,0
80002,3,enemy_character_type-20080002,普通娘,BH2_Normal,924,21,23,15,2,15,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10080002,0,300317,200304,1.0,,,,1.0,enemy_character_type-30080002,,,,0,,0,0,0,0
80003,3,enemy_character_type-20080003,射手娘,BH2_Archer,397,42,140,15,6,25,1,180,0,0,0,20,0,99999,0,0,100,enemy_character_type-10080003,0,300328,200304,1.0,,,,1.0,enemy_character_type-30080003,,,,0,,0,0,0,0
80004,3,enemy_character_type-20080004,自爆娘,BH2_Burst,1500,1000,10000,0,1,40,1,180,0,0,0,150,0,99999,0,0,100,enemy_character_type-10080004,0,300325,401801,0.25,,,,1.0,enemy_character_type-30080004,,,,0,,0,0,0,0
80005,3,enemy_character_type-20080005,自爆娘plus,BH2_Burst,75000,1000,10000,0,1,40,1,180,0,0,0,150,0,99999,0,0,100,enemy_character_type-10080005,0,300325,401801,0.35000000000000003,,,,1.0,enemy_character_type-30080005,,,,0,,0,0,0,0
88888,3,enemy_character_type-20088888,独眼巨人(步枪型）-秒杀标记,Cyclops,1000,0,0,0,99,0,1,0,0,0,0,0,1000,99999,0,0,100,enemy_character_type-10088888,0,300301,"402603,770043",1.0,,,,1.0,enemy_character_type-30088888,,,,37,,0,0,0,20
88889,3,enemy_character_type-20088889,铁血骑兵-M4演出,Cyclops,1000,0,0,0,99,0,1,0,0,0,0,0,1000,99999,0,0,100,enemy_character_type-10088889,0,300301,"402603,403209,770043",1.0,,,,1.0,enemy_character_type-30088889,,,,37,,0,0,0,20
88890,3,enemy_character_type-20088890,铁血骑兵-M16演出,Cyclops,1000,0,0,0,10,30,1,180,0,0,0,0,1000,99999,0,0,100,enemy_character_type-10088890,0,300301,"700101,402605,200304,403210,770043",1.0,,,,1.0,enemy_character_type-30088890,,,,37,,0,0,0,20
90001,2,enemy_character_type-20090001,训练用靶机,Drone,50,0,1,0,4,0,1,180,0,0,0,1,0,99999,0,0,1,enemy_character_type-10090001,0,300301,755000,1.0,,,,1.0,enemy_character_type-30090001,,,,1,,0,0,0,0
90002,1,enemy_character_type-20090002,一图boss,Scarecrow,500,12,4,2,6,45,1,180,0,0,0,45,500,99999,0,0,2,enemy_character_type-10090002,0,300303,"400101,770044",1.5,,,"1,2",1.0,enemy_character_type-30090002,,,,5,,0,0,0,1000
90003,1,enemy_character_type-20090003,紧急一图boss,Scarecrow,2400,22,5,2,6,45,1,180,0,0,0,55,2400,99999,0,0,3,enemy_character_type-10090003,0,300303,"400101,770044",1.5,,,"1,2",1.0,enemy_character_type-30090003,,,,5,,0,0,0,1000
90004,1,enemy_character_type-20090004,二图boss,Excutioner,4200,35,10,2,3,50,1,180,0,0,0,55,4200,99999,0,0,4,enemy_character_type-10090004,4,300301,"400201,770044",1.5,,,"1,2",1.0,enemy_character_type-30090004,,,,8,,0,0,0,1000
90005,1,enemy_character_type-20090005,紧急二图boss,Excutioner,6000,45,12,4,3,50,1,180,0,0,0,55,6000,99999,0,0,5,enemy_character_type-10090005,4,300301,"400201,770044",1.5,,,"1,2",1.0,enemy_character_type-30090005,,,,8,,0,0,0,1000
90006,1,enemy_character_type-20090006,三图boss,Hunter,8000,65,12,4,6,50,1,180,0,0,0,65,8000,99999,0,0,6,enemy_character_type-10090006,0,300302,"400301,770044",1.5,,,"1,2",1.0,enemy_character_type-30090006,,,,11,,0,0,0,1000
90007,1,enemy_character_type-20090007,紧急三图boss,Hunter,10000,85,18,8,6,55,1,180,0,0,0,65,10000,99999,0,0,7,enemy_character_type-10090007,0,300302,"400301,770044",1.5,,,"1,2",1.0,enemy_character_type-30090007,,,,11,,0,0,0,1000
90008,1,enemy_character_type-20090008,四图boss,Intruder,12000,95,18,8,5,45,1,180,0,0,0,60,12000,99999,0,0,8,enemy_character_type-10090008,7,300314,"400401,770044",1.5,,,"1,2",1.0,enemy_character_type-30090008,,,,17,,0,0,0,1000
90009,1,enemy_character_type-20090009,紧急4-1BOSS,Scarecrow,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,9,enemy_character_type-10090009,0,300303,770044,1.5,,,"1,2",1.0,enemy_character_type-30090009,,,,5,,0,0,0,1000
700001,1,enemy_character_type-20700001,破坏者,Destroyer,35000,300,60,35,5,45,1,180,0,30,0,40,35000,99999,0,0,100,enemy_character_type-10700001,0,300304,"501029,702000,770044",1.05,,,"1,2,3",1.0,enemy_character_type-30700001,,,,18,,0,0,0,1000
700002,1,enemy_character_type-20700002,计量官,BossGager,40000,200,80,30,20,30,1,180,0,0,0,40,40000,99999,0,0,100,enemy_character_type-10700002,0,300308,"490005,501029,702000,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30700002,,,,26,,0,0,0,1000
700003,1,enemy_character_type-20700003,行裁者(Elite),ExcutionerElite,40000,240,90,60,3,60,1,180,100,20,0,55,40000,99999,0,0,100,enemy_character_type-10700003,4,300301,"490003,501029,702000,770044",1.11,,,"1,2,3",1.0,enemy_character_type-30700003,,,,20,,0,0,0,1000
700004,1,enemy_character_type-20700004,猎手(Elite),HunterElite,40000,180,40,50,6,60,1,180,0,30,0,65,40000,99999,0,0,100,enemy_character_type-10700004,5,300302,"490004,501029,702000,770044",1.05,,,"1,2,3",1.0,enemy_character_type-30700004,,,,19,,0,0,0,1000
700005,1,enemy_character_type-20700005,法官,Justice,52000,30,100,10,20,45,1,180,0,25,0,150,52000,99999,0,0,100,enemy_character_type-10700005,0,300327,"490001,490002,402303,501029,702000,770044",1.15,,,"1,2,3",1.0,enemy_character_type-30700005,,,,35,,0,0,0,1000
700006,1,enemy_character_type-20700006,鹗视虎,Gebbennu,52000,30,100,50,20,45,1,180,40,100,0,60,52000,99999,0,0,100,enemy_character_type-10700006,0,900209,"900208,900210,900212,702000,770042",1.37,,,"1,2,3",1.0,enemy_character_type-30700006,,,,100001,,0,0,0,1000
700007,1,enemy_character_type-20700007,AA-02 负罪者,Ares,62000,200,40,50,20,30,1,180,20,120,0,80,62000,99999,0,0,100,enemy_character_type-10700007,0,406325,"406301,406323,501029,406322,702000,770043",0.78,221,,"1,2",1.0,enemy_character_type-30700007,,,,80,,0,0,0,1000
700008,1,enemy_character_type-20700008,建筑师,BossArchitect,40000,135,120,25,20,40,1,180,0,35,0,50,40000,99999,0,0,100,enemy_character_type-10700008,0,300307,"490006,501029,702000,770044",1.06,,,"1,2,3",1.0,enemy_character_type-30700008,,,,27,,0,0,0,1000
700009,1,enemy_character_type-20700009,炼金术士,Alchemist,40000,180,70,40,6,45,1,180,0,0,0,60,40000,99999,0,0,100,enemy_character_type-10700009,6,300306,"490007,501029,702000,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30700009,,,,23,,0,0,0,1000
700010,1,enemy_character_type-20700010,代理人,Agent,40000,45,80,30,14,30,1,180,0,0,0,40,40000,99999,0,0,100,enemy_character_type-10700010,0,402905,"490008,501029,702000,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30700010,,,,45,,0,0,0,1000
700011,1,enemy_character_type-20700011,伊莱莎,Eliza_boss,40000,68,90,40,20,30,1,180,20,0,0,40,40000,99999,0,0,100,enemy_character_type-10700011,0,406225,"490009,501029,702000,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30700011,,,,81,,0,0,0,1000
700012,1,enemy_character_type-20700012,缇,Teal,40000,65,80,90,4,100,1,180,50,0,0,40,40000,8000,0,0,100,enemy_character_type-10700012,0,755065,"490010,501029,702000,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30700012,,,,138,,0,0,0,1000
700013,1,enemy_character_type-20700013,娜希斯,Narciss,40000,42,80,10,5,30,1,180,0,0,0,40,40000,3500,0,0,100,enemy_character_type-10700013,0,900107,"490011,501029,702000,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30700013,,,,109,,0,0,0,1000
800001,2,enemy_character_type-20800001,衔尾蛇-100昼战区,Weaver,180000,60,75,120,5,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10800001,0,411204,"411201,411202,411203,411205,411206,411207,755000,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30800001,,,,21,,0,0,0,1000
800002,2,enemy_character_type-20800002,法官100昼战区,Justice,160000,55,100,5,20,45,1,180,0,25,0,150,0,99999,0,0,100,enemy_character_type-10800002,0,300327,"402301,402302,402303,200303,755000,770044",1.15,,,"1,2,3",1.0,enemy_character_type-30800002,,,,35,,0,0,0,1000
800003,2,enemy_character_type-20800003,M16A1-100昼战区,M16A1Griffin,120000,56,50,25,16,30,1,180,20,40,0,40,0,99999,0,0,100,enemy_character_type-10800003,0,900556,"900557,900558,900559,900560,900561,900562,900563,755000,770044",0.43,,,"1,2,3",1.0,enemy_character_type-30800003,,,,44,,0,0,0,1000
800004,2,enemy_character_type-20800004,安娜-100昼战区,Nyto_Gold,250000,65,250,40,10,50,1,180,20,30,0,60,0,7000,0,0,100,enemy_character_type-10800004,0,406101,"406103,406104,406114,710730,755000,770042",0.17,221,,"1,2",1.0,enemy_character_type-30800004,,,,62,,0,0,0,1000
800005,2,enemy_character_type-20800005,计量官-100昼战区,BossGager,120000,80,80,20,20,30,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10800005,0,411002,"411003,411004,411005,411006,411007,411008,411009,411010,411011,755000,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30800005,,,,26,,0,0,0,1000
800006,2,enemy_character_type-20800006,格雷夫人-100昼战区,Mrsgray,120000,56,80,45,9,30,1,180,0,0,0,40,0,8000,0,0,100,enemy_character_type-10800006,0,900107,"902332,902333,902334,902335,902336,902337,902338,755000,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30800006,,,,110,,0,0,0,1000
800007,2,enemy_character_type-20800007,末日魔犬-100昼战区,BossCerberus,40000,25,50,10,20,45,1,180,0,30,0,150,0,99999,0,0,100,enemy_character_type-10800007,0,300326,"402003,402102,402004,200303,402103,755000,770044",1.05,,,,1.0,enemy_character_type-30800007,,,,33,,0,0,0,1000
800008,2,enemy_character_type-20800008,RPK16-100昼战区,RPK16_Nyto,100000,30,80,120,9,30,1,180,50,0,0,250,0,9000,0,0,100,enemy_character_type-10800008,0,300313,"407504,755000,770042",0.4,,,"1,2,3",1.0,enemy_character_type-30800008,,,,156,,0,0,0,1000
800009,2,enemy_character_type-20800009,伊芙-100昼战区,Nyto_mecha,450000,52,50,60,6,50,1,180,50,0,0,40,0,6000,0,0,100,enemy_character_type-10800009,0,755238,"755239,755240,755241,119029,740089,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30800009,,,,173,,0,0,0,1000
800010,2,enemy_character_type-20800010,柳芭老妈-100昼战区,Oldlady_boss,300000,150,150,10,9,30,1,180,0,0,0,300,0,99999,0,0,100,enemy_character_type-10800010,0,755231,"755232,755233,755234,755235,755236,119029",0.4,,,"1,2,3",1.0,enemy_character_type-30800010,,,,174,,0,0,0,1000
900010,1,enemy_character_type-20900010,紧急4-2BOSS,Excutioner,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,10,enemy_character_type-10900010,0,300301,"119029,770044",1.5,,,"1,2",1.0,enemy_character_type-30900010,,,,8,,0,0,0,1000
900011,1,enemy_character_type-20900011,紧急4-3BOSS,Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,11,enemy_character_type-10900011,0,300301,"119029,770044",1.5,,,"1,2",1.0,enemy_character_type-30900011,,,,11,,0,0,0,1000
900012,1,enemy_character_type-20900012,紧急4-4BOSS,Intruder,14000,105,22,9,5,45,1,180,0,0,0,60,14000,99999,0,0,12,enemy_character_type-10900012,7,300314,"400401,119029,770044",1.5,,,"1,2",1.0,enemy_character_type-30900012,,,,17,,0,0,0,1000
900013,1,enemy_character_type-20900013,离线教程BOSS,Scarecrow,6000,45,20,15,6,60,1,180,0,0,0,45,6000,99999,0,0,13,enemy_character_type-10900013,0,300303,"119029,770044",1.5,,,"1,2",1.0,enemy_character_type-30900013,,,,5,,0,0,0,1000
900014,1,enemy_character_type-20900014,测试用机器,Drone,100000,0,20,15,5,1,1,180,0,0,0,45,100000,99999,0,0,14,enemy_character_type-10900014,0,300301,755000,1.0,,,,1.0,enemy_character_type-30900014,,,,1,,0,0,0,0
900015,1,enemy_character_type-20900015,第零章BOSS,Scarecrow,40000,155,30,16,5,50,1,180,0,0,0,60,40000,99999,0,0,15,enemy_character_type-10900015,0,300303,"400101,119029,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30900015,,,,5,,0,0,0,1000
900016,2,enemy_character_type-20900016,测试用靶机,Drone,100000,0,0,0,0,0,1,180,0,0,0,0,0,99999,0,0,16,enemy_character_type-10900016,0,300301,755000,1.0,,,,1.0,enemy_character_type-30900016,,,,1,,0,0,0,0
900017,1,enemy_character_type-20900017,第五章BOSS,Destroyer,15000,236,24,12,5,45,1,180,0,0,0,40,15000,99999,0,0,17,enemy_character_type-10900017,0,300304,"119029,770044",1.5,,,"1,2",1.0,enemy_character_type-30900017,,,,18,,0,0,0,1000
900018,1,enemy_character_type-20900018,紧急5图boss,Destroyer,17500,294,30,15,5,45,1,180,0,0,0,40,17500,99999,0,0,18,enemy_character_type-10900018,0,300304,"119029,770044",1.5,,,"1,2",1.0,enemy_character_type-30900018,,,,18,,0,0,0,1000
900020,1,enemy_character_type-20900020,夜战新BOSS,Weaver,15000,120,20,12,20,45,1,180,0,23,0,55,15000,99999,0,0,100,enemy_character_type-10900020,5,300323,"401101,400701,401104,200303,119029,770044",1.55,,,"1,2,3",1.0,enemy_character_type-30900020,,,,21,,0,0,0,1000
900021,1,enemy_character_type-20900021,二图boss夜,HunterElite,6800,67,30,3,6,50,1,180,0,30,0,55,6800,99999,0,0,100,enemy_character_type-10900021,5,300302,"400301,200303,119029,770044",1.56,,,"1,2",1.0,enemy_character_type-30900021,,,,19,,0,0,0,1000
900022,1,enemy_character_type-20900022,三图boss夜,ExcutionerElite,9000,88,18,10,3,55,1,180,0,24,0,45,9000,99999,0,0,100,enemy_character_type-10900022,4,300301,"400201,200303,119029,770044",1.55,,,"1,2",1.0,enemy_character_type-30900022,,,,20,,0,0,0,1000
900023,1,enemy_character_type-20900023,夜战BOSS测试,Weaver,100000,1,20,20,20,40,1,180,0,0,0,45,200000,99999,0,0,1,enemy_character_type-10900023,0,300323,"119029,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30900023,,,,21,,0,0,0,1000
900024,1,enemy_character_type-20900024,夜战测试用,Weaver,5000,1,20,20,20,40,1,180,0,0,0,45,200000,99999,0,0,1,enemy_character_type-10900024,0,300323,"119029,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30900024,,,,21,,0,0,0,1000
900025,4,enemy_character_type-20900025,捕食者,Manticore,8000,81,45,0,5,30,1,180,0,34,0,42,0,99999,0,0,100,enemy_character_type-10900025,0,300301,"200303,200304,119019,740089,770044",1.04,,,,1.0,enemy_character_type-30900025,,,,16,,0,0,0,50
900026,4,enemy_character_type-20900026,捕食者,Manticore,10000,102,55,0,5,30,1,180,0,42,0,42,0,99999,0,0,100,enemy_character_type-10900026,0,300301,"200303,200304,119019,740089,770044",1.06,,,,1.0,enemy_character_type-30900026,,,,16,,0,0,0,50
900027,4,enemy_character_type-20900027,捕食者,Manticore,6000,30,30,14,5,30,1,180,0,22,0,45,0,99999,0,0,100,enemy_character_type-10900027,0,300301,"200303,200304,119019,740089,770044",1.03,,,,1.0,enemy_character_type-30900027,,,,16,,0,0,0,50
900028,4,enemy_character_type-20900028,装饰用捕食者（后）,Manticore,2550,12,30,12,10,30,1,180,0,22,0,45,0,99999,0,0,100,enemy_character_type-10900028,0,300301,"200303,200304,119019,740089,770044",1.03,,,,1.0,enemy_character_type-30900028,,,,16,,0,0,0,50
