id,name,type,rank,favor,fit_gun,skin,poster,code,normal_description,bonus_description,description,is_hidden,exp,profile_pic,item_access,detail_introduction,sort,type_sort
10707,gift_item-10010707,2,6,50000,93,10707,310707,gift_bundle_Chess2024_IDW,gift_item-20010707,gift_item-30010707,gift_item-50010707,0,0,0,,gift_item-40010707,2000,6
11201,gift_item-10011201,2,6,50000,366,11201,311201,gift_bundle_NewYear2025_SPAS15,gift_item-20011201,gift_item-30011201,gift_item-50011201,0,0,0,,gift_item-40011201,2000,6
11202,gift_item-10011202,2,6,50000,4,11202,311202,gift_bundle_NewYear2025_Python,gift_item-20011202,gift_item-30011202,gift_item-50011202,0,0,0,,gift_item-40011202,2000,6
11203,gift_item-10011203,2,6,50000,334,11203,311203,gift_bundle_NewYear2025_Savage99,gift_item-20011203,gift_item-30011203,gift_item-50011203,0,0,0,,gift_item-40011203,2000,6
11204,gift_item-10011204,2,6,50000,153,11204,311204,gift_bundle_NewYear2025_Ithaca37,gift_item-20011204,gift_item-30011204,gift_item-50011204,0,0,0,,gift_item-40011204,2000,6
11205,gift_item-10011205,2,6,50000,354,11205,311205,gift_bundle_NewYear2025_ZIP22,gift_item-20011205,gift_item-30011205,gift_item-50011205,0,0,0,,gift_item-40011205,2000,6
11206,gift_item-10011206,2,6,50000,14,11206,311206,gift_bundle_NewYear2025_357,gift_item-20011206,gift_item-30011206,gift_item-50011206,0,0,0,,gift_item-40011206,2000,6
30001,gift_item-10030001,2,6,50000,57,30001,330001,gift_bundle_BattlePass_AR15,gift_item-20030001,gift_item-30030001,gift_item-50030001,0,0,0,,gift_item-40030001,2000,6
30002,gift_item-10030002,2,6,50000,179,30002,330002,gift_bundle_BattlePass_DSR50,gift_item-20030002,gift_item-30030002,gift_item-50030002,0,0,0,,gift_item-40030002,2000,6
30003,gift_item-10030003,2,6,50000,253,30003,330003,gift_bundle_BattlePass_Lewis,gift_item-20030003,gift_item-30030003,gift_item-50030003,0,0,0,,gift_item-40030003,2000,6
30004,gift_item-10030004,2,6,50000,375,30004,330004,gift_bundle_BattlePass_ColtWalker,gift_item-20030004,gift_item-30030004,gift_item-50030004,0,0,0,,gift_item-40030004,2000,6
30005,gift_item-10030005,2,6,50000,378,30005,330005,gift_bundle_BattlePass_scarL,gift_item-20030005,gift_item-30030005,gift_item-50030005,0,0,0,,gift_item-40030005,2000,6
30006,gift_item-10030006,2,6,50000,285,30006,330006,gift_bundle_BattlePass_C93,gift_item-20030006,gift_item-30030006,gift_item-50030006,0,0,0,,gift_item-40030006,2000,6
30007,gift_item-10030007,2,6,50000,367,30007,330007,gift_bundle_BattlePass_MK3A1,gift_item-20030007,gift_item-30030007,gift_item-50030007,0,0,0,,gift_item-40030007,2000,6
30008,gift_item-10030008,2,6,50000,361,30008,330008,gift_bundle_BattlePass_QBZ191,gift_item-20030008,gift_item-30030008,gift_item-50030008,0,0,0,,gift_item-40030008,2000,6
30009,gift_item-10030009,2,6,50000,160,30009,330009,gift_bundle_BattlePass_Saiga12,gift_item-20030009,gift_item-30030009,gift_item-50030009,0,0,0,,gift_item-40030009,2000,6
30010,gift_item-10030010,2,6,50000,5,30010,330010,gift_bundle_BattlePass_M1895,gift_item-20030010,gift_item-30030010,gift_item-50030010,0,0,0,,gift_item-40030010,2000,6
30011,gift_item-10030011,2,6,50000,366,30011,330011,gift_bundle_BattlePass_SPAS15,gift_item-20030011,gift_item-30030011,gift_item-50030011,0,0,0,,gift_item-40030011,2000,6
30012,gift_item-10030012,2,6,50000,369,30012,330012,gift_bundle_BattlePass_M327,gift_item-20030012,gift_item-30030012,gift_item-50030012,0,0,0,,gift_item-40030012,2000,6
30013,gift_item-10030013,2,6,50000,390,30013,330013,gift_bundle_BattlePass_HK433,gift_item-20030013,gift_item-30030013,gift_item-50030013,0,0,0,,gift_item-40030013,2000,6
30014,gift_item-10030014,2,6,50000,97,30014,330014,gift_bundle_BattlePass_M950A,gift_item-20030014,gift_item-30030014,gift_item-50030014,0,0,0,,gift_item-40030014,2000,6
30015,gift_item-10030015,2,6,50000,129,30015,330015,gift_bundle_BattlePass_95type,gift_item-20030015,gift_item-30030015,gift_item-50030015,0,0,0,,gift_item-40030015,2000,6
30017,gift_item-10030017,2,6,50000,54,30017,330017,gift_bundle_BattlePass_M16A1,gift_item-20030017,gift_item-30030017,gift_item-50030017,0,0,0,,gift_item-40030017,2000,6
30018,gift_item-10030018,2,6,50000,348,30018,330018,gift_bundle_BattlePass_HS50,gift_item-20030018,gift_item-30030018,gift_item-50030018,0,0,0,,gift_item-40030018,2000,6
30019,gift_item-10030019,2,6,50000,128,30019,330019,gift_bundle_BattlePass_M99,gift_item-20030019,gift_item-30030019,gift_item-50030019,0,0,0,,gift_item-40030019,2000,6
30020,gift_item-10030020,2,6,50000,152,30020,330020,gift_bundle_BattlePass_M1897,gift_item-20030020,gift_item-30030020,gift_item-50030020,0,0,0,,gift_item-40030020,2000,6
30021,gift_item-10030021,2,6,50000,400,30021,330021,gift_bundle_BattlePass_M1851N,gift_item-20030021,gift_item-30030021,gift_item-50030021,0,0,0,,gift_item-40030021,2000,6
30022,gift_item-10030022,2,6,50000,81,30022,330022,gift_bundle_BattlePass_LWMMG,gift_item-20030022,gift_item-30030022,gift_item-50030022,0,0,0,,gift_item-40030022,2000,6
30023,gift_item-10030023,2,6,50000,402,30023,330023,gift_bundle_BattlePass_MartiniHenry,gift_item-20030023,gift_item-30030023,gift_item-50030023,0,0,0,,gift_item-40030023,2000,6
30024,gift_item-10030024,2,6,50000,188,30024,330024,gift_bundle_BattlePass_SAT8,gift_item-20030024,gift_item-30030024,gift_item-50030024,0,0,0,,gift_item-40030024,2000,6
50001,gift_item-10050001,2,6,50000,95,50001,350001,gift_bundle_Anniversary2024_88type,gift_item-20050001,gift_item-30050001,gift_item-50050001,0,0,0,,gift_item-40050001,2000,6
100001,gift_item-10100001,1,2,1000,0,0,0,gift_item_lollipop_N,gift_item-20100001,gift_item-30100001,gift_item-50100001,0,0,0,21,gift_item-40100001,1001,5
100002,gift_item-10100002,1,3,3000,0,0,0,gift_item_icecream_R,gift_item-20100002,gift_item-30100002,gift_item-50100002,0,0,0,21,gift_item-40100002,1002,5
100003,gift_item-10100003,1,4,10000,0,0,0,gift_item_cake_SR,gift_item-20100003,gift_item-30100003,gift_item-50100003,0,0,0,21|19|11|2,gift_item-40100003,1003,5
100004,gift_item-10100004,1,5,30000,0,0,0,gift_item_destiny,gift_item-20100004,gift_item-30100004,gift_item-50100004,0,0,0,2,gift_item-40100004,-1005,5
100005,gift_item-10100005,1,5,30000,0,0,0,gift_item_mulantea,gift_item-20100005,gift_item-30100005,gift_item-50100005,0,0,0,2,gift_item-40100005,-1007,5
100006,gift_item-10100006,1,5,30000,0,0,0,gift_item_afternoonTea,gift_item-20100006,gift_item-30100006,gift_item-50100006,0,0,0,2,gift_item-40100006,-1009,5
100007,gift_item-10100007,1,5,30000,0,0,0,gift_item_whiskey,gift_item-20100007,gift_item-30100007,gift_item-50100007,0,0,0,2,gift_item-40100007,-1011,5
100008,gift_item-10100008,1,5,30000,0,0,0,gift_item_edenApple,gift_item-20100008,gift_item-30100008,gift_item-50100008,0,0,0,2,gift_item-40100008,-1014,5
100009,gift_item-10100009,1,2,1000,0,0,0,gift_item_Mimicmelonseeds,gift_item-20100009,gift_item-30100009,gift_item-50100009,0,0,0,33,gift_item-40100009,-1015,5
100010,gift_item-10100010,1,2,1000,0,0,0,gift_item_pumpkinhead,gift_item-20100010,gift_item-30100010,gift_item-50100010,0,0,0,33,gift_item-40100010,-1015,5
100011,gift_item-10100011,1,2,1000,0,0,0,gift_item_beard,gift_item-20100011,gift_item-30100011,gift_item-50100011,0,0,0,33,gift_item-40100011,-1015,5
100012,gift_item-10100012,1,2,1000,0,0,0,gift_item_bell,gift_item-20100012,gift_item-30100012,gift_item-50100012,0,0,0,33,gift_item-40100012,-1015,5
100013,gift_item-10100013,1,2,1000,0,0,0,gift_item_antlerheaddress,gift_item-20100013,gift_item-30100013,gift_item-50100013,0,0,0,33,gift_item-40100013,-1015,5
100014,gift_item-10100014,1,2,1000,0,0,0,gift_item_sharkvolleyball,gift_item-20100014,gift_item-30100014,gift_item-50100014,0,0,0,33,gift_item-40100014,-1015,5
100015,gift_item-10100015,1,2,1000,0,0,0,gift_item_brokenrubber,gift_item-20100015,gift_item-30100015,gift_item-50100015,0,0,0,33,gift_item-40100015,-1015,5
100016,gift_item-10100016,1,2,1000,0,0,0,gift_item_darkchocolate,gift_item-20100016,gift_item-30100016,gift_item-50100016,0,0,0,33,gift_item-40100016,-1015,5
100017,gift_item-10100017,1,2,1000,0,0,0,gift_item_Whitechocolate,gift_item-20100017,gift_item-30100017,gift_item-50100017,0,0,0,33,gift_item-40100017,-1015,5
100018,gift_item-10100018,1,2,1000,0,0,0,gift_item_chocolatechips,gift_item-20100018,gift_item-30100018,gift_item-50100018,0,0,0,33,gift_item-40100018,-1015,5
100019,gift_item-10100019,1,2,1000,0,0,0,gift_item_dessert,gift_item-20100019,gift_item-30100019,gift_item-50100019,0,0,0,33,gift_item-40100019,-1015,5
100020,gift_item-10100020,1,2,1000,0,0,0,gift_item_watermelonballoon,gift_item-20100020,gift_item-30100020,gift_item-50100020,0,0,0,33,gift_item-40100020,-1015,5
100021,gift_item-10100021,1,5,30000,0,0,0,gift_item_glowstick,gift_item-20100021,gift_item-30100021,gift_item-50100021,0,0,0,2,gift_item-40100021,-1015,5
100022,gift_item-10100022,1,5,30000,0,0,0,gift_item_GhostPudding,gift_item-20100022,gift_item-30100022,gift_item-50100022,0,0,0,2,gift_item-40100022,-1017,5
200001,gift_item-10200001,3,6,0,0,0,0,battle_report,gift_item-20200001,gift_item-30200001,gift_item-50200001,0,3000,0,24|16|6|2,gift_item-40200001,1004,2
200002,gift_item-10200002,3,5,0,0,0,0,gift_item_brightsong,gift_item-20200002,gift_item-30200002,gift_item-50200002,0,10000,0,2,gift_item-40200002,-1006,2
200003,gift_item-10200003,3,5,0,0,0,0,gift_item_cheapbeer,gift_item-20200003,gift_item-30200003,gift_item-50200003,0,10000,0,2,gift_item-40200003,-1008,2
200004,gift_item-10200004,3,5,0,0,0,0,gift_item_targetPaper,gift_item-20200004,gift_item-30200004,gift_item-50200004,0,10000,0,2,gift_item-40200004,-1010,2
200005,gift_item-10200005,3,5,0,0,0,0,gift_item_preparations,gift_item-20200005,gift_item-30200005,gift_item-50200005,0,10000,0,2,gift_item-40200005,-1012,2
200006,gift_item-10200006,3,5,0,0,0,0,gift_item_tearsofSatan,gift_item-20200006,gift_item-30200006,gift_item-50200006,0,10000,0,2,gift_item-40200006,-1013,2
200007,gift_item-10200007,3,6,0,0,0,0,gift_item_crabcannon,gift_item-20200007,gift_item-30200007,gift_item-50200007,0,3000,0,33,gift_item-40200007,-1015,2
200008,gift_item-10200008,3,6,0,0,0,0,gift_item_starfish,gift_item-20200008,gift_item-30200008,gift_item-50200008,0,3000,0,33,gift_item-40200008,-1015,2
200009,gift_item-10200009,3,6,0,0,0,0,gift_item_ghost,gift_item-20200009,gift_item-30200009,gift_item-50200009,0,3000,0,33,gift_item-40200009,-1015,2
200010,gift_item-10200010,3,6,0,0,0,0,gift_item_broom,gift_item-20200010,gift_item-30200010,gift_item-50200010,0,3000,0,33,gift_item-40200010,-1015,2
200011,gift_item-10200011,3,6,0,0,0,0,gift_item_blackknighthelmet,gift_item-20200011,gift_item-30200011,gift_item-50200011,0,3000,0,33,gift_item-40200011,-1015,2
200012,gift_item-10200012,3,6,0,0,0,0,gift_item_desire,gift_item-20200012,gift_item-30200012,gift_item-50200012,0,3000,0,33,gift_item-40200012,-1015,2
200013,gift_item-10200013,3,6,0,0,0,0,gift_item_bluebouquet,gift_item-20200013,gift_item-30200013,gift_item-50200013,0,3000,0,33,gift_item-40200013,-1015,2
200014,gift_item-10200014,3,6,0,0,0,0,gift_item_bonesheart,gift_item-20200014,gift_item-30200014,gift_item-50200014,0,3000,0,33,gift_item-40200014,-1015,2
200015,gift_item-10200015,3,6,0,0,0,0,gift_item_whiterag,gift_item-20200015,gift_item-30200015,gift_item-50200015,0,3000,0,33,gift_item-40200015,-1015,2
200016,gift_item-10200016,3,6,0,0,0,0,gift_item_watergun,gift_item-20200016,gift_item-30200016,gift_item-50200016,0,3000,0,33,gift_item-40200016,-1015,2
200017,gift_item-10200017,3,6,0,0,0,0,gift_item_ants,gift_item-20200017,gift_item-30200017,gift_item-50200017,0,3000,0,33,gift_item-40200017,-1015,2
200018,gift_item-10200018,3,6,0,0,0,0,gift_item_lifebuoy,gift_item-20200018,gift_item-30200018,gift_item-50200018,0,3000,0,33,gift_item-40200018,-1015,2
200019,gift_item-10200019,3,6,0,0,0,0,gift_item_watergun2,gift_item-20200019,gift_item-30200019,gift_item-50200019,0,3000,0,33,gift_item-40200019,-1015,2
200020,gift_item-10200020,3,6,0,0,0,0,gift_item_surfboard,gift_item-20200020,gift_item-30200020,gift_item-50200020,0,3000,0,33,gift_item-40200020,-1015,2
200021,gift_item-10200021,3,5,0,0,0,0,gift_item_Sagamic,gift_item-20200021,gift_item-30200021,gift_item-50200021,0,10000,0,2,gift_item-40200021,-1016,2
200022,gift_item-10200022,3,5,0,0,0,0,gift_item_GhostPiece,gift_item-20200022,gift_item-30200022,gift_item-50200022,0,10000,0,2,gift_item-40200022,-1017,2
400001,gift_item-10400001,4,6,0,0,0,0,SangvisExp_RapidGrowthDisk,gift_item-20400001,gift_item-30400001,gift_item-50400001,0,3000,0,19|20|22,gift_item-40400001,1005,2
