mission_id,team_effect,month_team_count,team_count,mp,ammo,mre,part,duration,experience,expect_gun_level,get_gun_num,gun_n_pool,gun_1_pool,limit_guns,get_equip_num,equip_n_pool,equip_1_pool,limit_equips,draw_event_id
10509,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,0,0,,0
10510,3000,1,2,120,120,120,40,1500,100,20,1,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|170|101|78,279|170,0,0,0,,0
10511,6000,1,2,240,240,240,80,2700,200,50,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|209|300|317|69|60,317|209|300,0,0,0,,0
10512,9000,1,2,330,330,330,110,3300,200,75,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|301|320|316|100|42|75,316|301|320,0,0,0,,0
10513,10000,1,2,360,360,360,120,3900,300,80,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|279|170|209|150|72|99,279|170|209,0,0,0,,0
10514,15000,1,2,450,450,450,150,4500,350,100,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|300|301|320|1|118|36,300|301|320,0,0,0,,0
10515,15000,1,2,450,450,450,150,4500,350,100,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|170|101|78,279|170,0,0,0,,0
10516,18000,1,2,480,480,480,160,5100,400,110,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|209|300|317|69|60,317|209|300,0,0,0,,0
10517,21000,1,2,480,480,480,160,5100,400,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|301|320|316|100|42|75,316|301|320,0,0,0,,0
10518,21000,1,2,480,480,480,160,5100,400,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|279|170|209|150|72|99,279|170|209,0,0,0,,0
10519,21000,1,2,30,30,30,10,300,10,120,0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|300|301|320|1|118|36,300|301|320,0,0,0,,0
10520,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|170|209|300|301|320|225|317|102|316|73|59|166|179|151|1|118|36|39|23,316|73|59|166|179|151|225|317|102|279|170|209|300|301|320,0,0,0,,0
10521,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|170|209|300|301|320|225|317|102|316|73|59|166|179|151|1|118|36|39|23,316|73|59|166|179|151|225|317|102|279|170|209|300|301|320,0,0,0,,0
10522,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|170|209|300|301|320|225|317|102|316|73|59|166|179|151|1|118|36|39|23,316|73|59|166|179|151|225|317|102|279|170|209|300|301|320,0,0,0,,0
10523,3000,1,2,120,120,120,40,1500,100,20,1,5|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,5|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|170|101|78,279|170,0,0,0,,0
10524,6000,1,2,240,240,240,80,2700,200,50,2,2|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,2|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|209|300|317|69|60,317|209|300,0,0,0,,0
10525,9000,1,2,330,330,330,110,3300,200,75,3,5|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,5|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|301|320|316|100|42|75,316|301|320,0,0,0,,0
10526,10000,1,2,450,450,450,150,4500,350,100,4,2|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,2|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|279|170|209|150|72|99,279|170|209,0,0,0,,0
10527,15000,1,2,450,450,450,150,4500,350,100,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|300|301|320|1|118|36,300|301|320,0,0,0,,0
10580,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|102|78|60,102,0,0,0,,0
10581,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|296|101|69,296,0,0,0,,0
10582,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|345|100|150,345,0,0,0,,0
10583,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|102|78|60,102,0,0,0,,0
10584,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|296|101|69,296,0,0,0,,0
10585,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|345|100|150,345,0,0,0,,0
10586,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|102|296|345|42|75|75,296|345|102,0,0,0,,0
10587,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|102|296|345|42|75|75,296|345|102,0,0,0,,0
10597,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|136|101|78,136,0,0,0,,0
10598,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|229|60|100|75,229,0,0,0,,0
10599,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|175|150|99|1,175,0,0,0,,0
10600,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|142|26|1|69,142,0,0,0,,0
10601,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|28|66|69|42,28,0,0,0,,0
10602,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|136|101|78,136,0,0,0,,0
10603,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|229|60|100|75,229,0,0,0,,0
10604,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|175|150|99|1,175,0,0,0,,0
10605,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|142|26|1|69,142,0,0,0,,0
10606,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|28|66|69|42,28,0,0,0,,0
10607,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|28|66|69|42,28,0,0,0,,0
10608,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|136|101|78,136,0,0,0,,0
10609,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|229|60|100|75,229,0,0,0,,0
10610,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|175|150|99|1,175,0,0,0,,0
10611,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|142|26|1|69,142,0,0,0,,0
10612,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|28|66|69|42,28,0,0,0,,0
10613,6000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,0,0,0,,0
10633,3500,1,2,360,360,360,120,3900,168,35,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|99|118,309|299,0,0,0,,0
10634,3500,1,2,210,210,210,70,2100,84,35,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|308|321|60|26,308|321,0,0,0,,0
10635,4000,1,2,210,210,210,70,2100,87,40,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|291|327|332|36|1|103,332|291|327,0,0,0,,0
10636,4500,1,2,240,240,240,80,2700,120,45,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|309|299|69|150|66,309|299,0,0,0,,0
10637,5000,1,2,240,240,240,80,2700,128,50,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|308|321|78|100|39,308|321,0,0,0,,0
10638,5000,1,2,240,240,240,80,2700,128,50,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|291|327|75|23|42,291|327,0,0,0,,0
10639,5500,1,2,240,240,240,80,2700,132,55,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|168|72|88,309|299|308,0,0,0,,0
10640,6000,1,2,240,240,240,80,2700,140,60,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|334|101|85|99,334|321|291|327,0,0,0,,0
10641,6000,1,2,240,240,240,80,2700,200,60,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|118|60|26,309|299|308,0,0,0,,0
10642,6000,1,2,240,240,240,80,2700,200,60,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|69|150|66,309|299|308,0,0,0,,0
10643,7000,1,2,330,330,330,110,3300,250,65,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|332|36|1|103,332|321|291|327,0,0,0,,0
10644,8000,1,2,330,330,330,110,3300,250,70,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|78|100|39,321|291|327,0,0,0,,0
10645,10000,1,2,330,330,330,110,3300,250,75,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|75|23|42,309|299|308,0,0,0,,0
10646,10000,1,2,330,330,330,110,3300,250,75,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|168|72|88,321|291|327,0,0,0,,0
10647,11600,1,2,360,360,360,120,3900,300,80,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|101|85|99,309|299|308,0,0,0,,0
10648,11600,1,2,360,360,360,120,3900,300,80,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|334|168|72|88,334|321|291|327,0,0,0,,0
10649,23000,1,2,450,450,450,150,4500,357,105,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|99|118,309|299,0,0,0,,0
10650,23000,1,2,450,450,450,150,4500,357,105,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|308|321|60|26,308|321,0,0,0,,0
10651,24000,1,2,480,480,480,160,5100,416,110,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|291|327|332|36|1|103,332|291|327,0,0,0,,0
10652,24000,1,2,480,480,480,160,5100,416,110,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|309|299|69|150|66,309|299,0,0,0,,0
10653,25000,1,2,480,480,480,160,5100,424,115,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|308|321|78|100|39,308|321,0,0,0,,0
10654,25000,1,2,480,480,480,160,5100,424,115,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|291|327|75|23|42,291|327,0,0,0,,0
10655,26000,1,2,480,480,480,160,5100,432,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|168|72|88,309|299|308,0,0,0,,0
10656,26000,1,2,480,480,480,160,5100,432,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|334|101|85|99,334|321|291|327,0,0,0,,0
10657,27000,1,2,480,480,480,160,5100,400,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|118|60|26,309|299|308,0,0,0,,0
10658,27000,1,2,480,480,480,160,5100,400,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|69|150|66,309|299|308,0,0,0,,0
10659,28000,1,2,480,480,480,160,5100,400,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|332|36|1|103,332|321|291|327,0,0,0,,0
10660,28000,1,2,480,480,480,160,5100,400,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|78|100|39,321|291|327,0,0,0,,0
10661,29000,1,2,480,480,480,160,5100,400,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|75|23|42,309|299|308,0,0,0,,0
10662,29000,1,2,480,480,480,160,5100,400,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|168|72|88,321|291|327,0,0,0,,0
10663,30000,1,2,480,480,480,160,5100,400,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|101|85|99,309|299|308,0,0,0,,0
10664,30000,1,2,480,480,480,160,5100,400,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|334|168|72|88,334|321|291|327,0,0,0,,0
10665,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10666,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10667,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10668,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10669,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10670,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10671,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10672,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10673,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0
10674,22500,1,2,450,450,450,150,4500,350,100,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|309|299|308|321|291|327|297|252|332|296|316|231|334|315|253|101|78|69|42|75,296|316|231|334|253|315|297|252|332|309|299|308|321|291|327,0,0,0,,0
10675,32500,1,2,450,450,450,150,4500,420,100,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|309|299|308|321|291|327|297|252|332|296|316|231|334|315|253|101|78|69|42|75,296|316|231|334|253|315|297|252|332|309|299|308|321|291|327,0,0,0,,0
10676,4500,1,2,330,330,330,110,3300,150,45,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|332|99|118|60,332|309|299|308,0,0,0,,0
10677,24000,1,2,330,330,330,110,3300,260,110,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|309|299|308|332|99|118|60,332|309|299|308,0,0,0,,0
10678,6000,1,2,330,330,330,110,3300,175,60,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|321|291|327|78|100|39,321|291|327,0,0,0,,0
10679,26000,1,2,330,330,330,110,3300,270,120,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|78|100|39,321|291|327,0,0,0,,0
10680,8000,1,2,330,330,330,110,3300,250,70,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|309|299|308|75|150|26,309|299|308,0,0,0,,0
10681,28000,1,2,330,330,330,110,3300,250,120,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|309|299|308|75|150|26,309|299|308,0,0,0,,0
10682,11600,1,2,330,330,330,110,3300,250,80,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|321|291|327|334|36|1|103,334|321|291|327,0,0,0,,0
10683,30000,1,2,330,330,330,110,3300,250,120,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|321|291|327|334|36|1|103,334|321|291|327,0,0,0,,0
10765,14000,1,2,360,360,360,120,3900,264,85,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|88|1,0,0,0,0,,0
10768,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|254|101|78,254,0,0,0,,0
10769,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|311|192|60|100|75,311|192,0,0,0,,0
10770,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|1032|150|99|1,1032,0,0,0,,0
10771,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|1034|118|88|26,1034,0,0,0,,0
10772,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|4|175|66|69|42,4|175,0,0,0,,0
