id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
484141,mission_skill_config-10484141,1,mission_skill_config-20484141,mission_skill_config-30484141,484141,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48411101&&48411201,1,,,,,"484161,484162,484110",482215,,0,,,0,,
484143,mission_skill_config-10484143,1,mission_skill_config-20484143,mission_skill_config-30484143,484143,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48413301,1,484103:1,484133:1,,,,482215,,0,,,0,,
484144,mission_skill_config-10484144,1,mission_skill_config-20484144,mission_skill_config-30484144,484144,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,48413401,1,484104:1,484134:1,,,,482215,,0,,,0,,
484151,mission_skill_config-10484151,1,mission_skill_config-20484151,mission_skill_config-30484151,484151,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48410101||48010201,484111:1,,,,,0,,0,,,0,,
484152,mission_skill_config-10484152,1,mission_skill_config-20484152,mission_skill_config-30484152,484152,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48410101||48010201,484112:1,,,,,0,,0,,,0,,
484161,mission_skill_config-10484161,1,mission_skill_config-20484161,mission_skill_config-30484161,484161,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48410101||48010201,,484111:1,,,,0,,0,,,0,,
484162,mission_skill_config-10484162,1,mission_skill_config-20484162,mission_skill_config-30484162,484162,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48410101||48010201,,484112:1,,,,0,,0,,,0,,
484170,mission_skill_config-10484170,1,mission_skill_config-20484170,mission_skill_config-30484170,484170,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,484112:1,484111:1,,,"484171,484172,484173",484170,,0,,,0,,
484171,mission_skill_config-10484171,1,mission_skill_config-20484171,mission_skill_config-30484171,484171,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48010201,484112:1,484111:1,,,,0,,0,,,0,,
484172,mission_skill_config-10484172,1,mission_skill_config-20484172,mission_skill_config-30484172,484172,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48410301||48411301||48412301||48413301,484103:1,"484113:1,484123:1,484133:1",,,,0,,0,,,0,,
484173,mission_skill_config-10484173,1,mission_skill_config-20484173,mission_skill_config-30484173,484173,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,48410401||48411401||48412401||48413401,484104:1,"484114:1,484124:1,484134:1",,,,0,,0,,,0,,
500000,mission_skill_config-10500000,,mission_skill_config-20500000,mission_skill_config-30500000,500000,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,1000101,0,50009905,1&&50000000,500000:1,,,,"500010,500011,500012,500013,500014,500015,500016,500017,500018,500019,500008",500000,,0,,,0,,
500001,mission_skill_config-10500001,,mission_skill_config-20500001,mission_skill_config-30500001,500001,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50000001&&50004101,500001:1,"500000:1,500041:1,500010:1,500011:1,500012:1,500013:1,500014:1,500015:1,500016:1,500017:1,500018:1,500019:1",,,"500311,500312,500313",500001,,0,,,0,,
500002,mission_skill_config-10500002,,mission_skill_config-20500002,mission_skill_config-30500002,500002,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50000001&&50004201,500002:1,"500000:1,500042:1,500010:1,500011:1,500012:1,500013:1,500014:1,500015:1,500016:1,500017:1,500018:1,500019:1",,,"500311,500312,500313",500002,,0,,,0,,
500003,mission_skill_config-10500003,,mission_skill_config-20500003,mission_skill_config-30500003,500003,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50000001&&50004301,500003:1,"500000:1,500043:1,500010:1,500011:1,500012:1,500013:1,500014:1,500015:1,500016:1,500017:1,500018:1,500019:1",,,"500311,500312,500313",500003,,0,,,0,,
500004,mission_skill_config-10500004,,mission_skill_config-20500004,mission_skill_config-30500004,500004,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50000001&&50004401,500004:1,"500000:1,500044:1,500010:1,500011:1,500012:1,500013:1,500014:1,500015:1,500016:1,500017:1,500018:1,500019:1",,,"500311,500312,500313",500004,,0,,,0,,
500005,mission_skill_config-10500005,,mission_skill_config-20500005,mission_skill_config-30500005,500005,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50000001&&50004501,500005:1,"500000:1,500045:1,500010:1,500011:1,500012:1,500013:1,500014:1,500015:1,500016:1,500017:1,500018:1,500019:1",,,500314,500005,,0,,,0,,
500006,mission_skill_config-10500006,,mission_skill_config-20500006,mission_skill_config-30500006,500006,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50000001&&50004601,500006:1,"500000:1,500046:1,500010:1,500011:1,500012:1,500013:1,500014:1,500015:1,500016:1,500017:1,500018:1,500019:1",,,,500006,,0,,,0,,
500007,mission_skill_config-10500007,,mission_skill_config-20500007,mission_skill_config-30500007,500007,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50000001&&50004100&&50004200&&50004300&&50004400&&50004500&&50004600,500007:1,"500000:1,500010:1,500011:1,500012:1,500013:1,500014:1,500015:1,500016:1,500017:1,500018:1,500019:1",,,,500007,,0,,,0,,
500008,mission_skill_config-10500008,,mission_skill_config-20500008,mission_skill_config-30500008,500008,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50009905,,,,"500020:1,500021:1,500022:1,500023:1,500024:1,500025:1,500026:1,500027:1,500028:1,500029:1,500099:5",,0,,0,,,0,,
500009,mission_skill_config-10500009,,mission_skill_config-20500009,mission_skill_config-30500009,500009,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,500009:1,,,,,0,,0,,,0,,
500010,mission_skill_config-10500010,,mission_skill_config-20500010,mission_skill_config-30500010,500010,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002001,1,500010:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500011,mission_skill_config-10500011,,mission_skill_config-20500011,mission_skill_config-30500011,500011,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002101,1,500011:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500012,mission_skill_config-10500012,,mission_skill_config-20500012,mission_skill_config-30500012,500012,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002201,1,500012:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500013,mission_skill_config-10500013,,mission_skill_config-20500013,mission_skill_config-30500013,500013,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002301,1,500013:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500014,mission_skill_config-10500014,,mission_skill_config-20500014,mission_skill_config-30500014,500014,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002401,1,500014:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500015,mission_skill_config-10500015,,mission_skill_config-20500015,mission_skill_config-30500015,500015,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002501,1,500015:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500016,mission_skill_config-10500016,,mission_skill_config-20500016,mission_skill_config-30500016,500016,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002601,1,500016:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500017,mission_skill_config-10500017,,mission_skill_config-20500017,mission_skill_config-30500017,500017,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002701,1,500017:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500018,mission_skill_config-10500018,,mission_skill_config-20500018,mission_skill_config-30500018,500018,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002801,1,500018:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500019,mission_skill_config-10500019,,mission_skill_config-20500019,mission_skill_config-30500019,500019,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50002901,1,500019:1,,,,"500041,500042,500043,500044,500045,500046",0,,0,,,0,,
500020,mission_skill_config-10500020,,mission_skill_config-20500020,mission_skill_config-30500020,500020,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002000&&50009900,500020:1,,"500020:1,500099:1",,,500020,,0,,,0,,
500021,mission_skill_config-10500021,,mission_skill_config-20500021,mission_skill_config-30500021,500021,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002100&&50009900,500021:1,,"500021:1,500099:1",,,500021,,0,,,0,,
500022,mission_skill_config-10500022,,mission_skill_config-20500022,mission_skill_config-30500022,500022,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002200&&50009900,500022:1,,"500022:1,500099:1",,,500022,,0,,,0,,
500023,mission_skill_config-10500023,,mission_skill_config-20500023,mission_skill_config-30500023,500023,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002300&&50009900,500023:1,,"500023:1,500099:1",,,500023,,0,,,0,,
500024,mission_skill_config-10500024,,mission_skill_config-20500024,mission_skill_config-30500024,500024,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002400&&50009900,500024:1,,"500024:1,500099:1",,,500024,,0,,,0,,
500025,mission_skill_config-10500025,,mission_skill_config-20500025,mission_skill_config-30500025,500025,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002500&&50009900,500025:1,,"500025:1,500099:1",,,500025,,0,,,0,,
500026,mission_skill_config-10500026,,mission_skill_config-20500026,mission_skill_config-30500026,500026,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002600&&50009900,500026:1,,"500026:1,500099:1",,,500026,,0,,,0,,
500027,mission_skill_config-10500027,,mission_skill_config-20500027,mission_skill_config-30500027,500027,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002700&&50009900,500027:1,,"500027:1,500099:1",,,500027,,0,,,0,,
500028,mission_skill_config-10500028,,mission_skill_config-20500028,mission_skill_config-30500028,500028,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002800&&50009900,500028:1,,"500028:1,500099:1",,,500028,,0,,,0,,
500029,mission_skill_config-10500029,,mission_skill_config-20500029,mission_skill_config-30500029,500029,1,0,0,0,-1,-1,301,0,1,0,1,0,0,0,0,0,0,0,50010001,50002900&&50009900,500029:1,,"500029:1,500099:1",,,500029,,0,,,0,,
500030,mission_skill_config-10500030,,mission_skill_config-20500030,mission_skill_config-30500030,500030,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002001,,,,"500020:1,500099:1",500050,500030,,0,,,0,,
500031,mission_skill_config-10500031,,mission_skill_config-20500031,mission_skill_config-30500031,500031,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002101,,,,"500021:1,500099:1",500051,500031,,0,,,0,,
500032,mission_skill_config-10500032,,mission_skill_config-20500032,mission_skill_config-30500032,500032,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002201,,,,"500022:1,500099:1",500052,500032,,0,,,0,,
500033,mission_skill_config-10500033,,mission_skill_config-20500033,mission_skill_config-30500033,500033,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002301,,,,"500023:1,500099:1",500053,500033,,0,,,0,,
500034,mission_skill_config-10500034,,mission_skill_config-20500034,mission_skill_config-30500034,500034,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002401,,,,"500024:1,500099:1",500054,500034,,0,,,0,,
500035,mission_skill_config-10500035,,mission_skill_config-20500035,mission_skill_config-30500035,500035,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002501,,,,"500025:1,500099:1",500055,500035,,0,,,0,,
500036,mission_skill_config-10500036,,mission_skill_config-20500036,mission_skill_config-30500036,500036,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002601,,,,"500026:1,500099:1",500056,500036,,0,,,0,,
500037,mission_skill_config-10500037,,mission_skill_config-20500037,mission_skill_config-30500037,500037,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002701,,,,"500027:1,500099:1",500057,500037,,0,,,0,,
500038,mission_skill_config-10500038,,mission_skill_config-20500038,mission_skill_config-30500038,500038,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002801,,,,"500028:1,500099:1",500058,500038,,0,,,0,,
500039,mission_skill_config-10500039,,mission_skill_config-20500039,mission_skill_config-30500039,500039,1,0,0,0,-1,-1,301,0,1,0,99,0,0,0,0,0,0,0,50010001,50002901,,,,"500029:1,500099:1",500059,500039,,0,,,0,,
500041,mission_skill_config-10500041,,mission_skill_config-20500041,mission_skill_config-30500041,500041,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,50001001&&50001201&&50001301&&50001601&&50001801,500041:1,,,,,0,,0,,,0,,
500042,mission_skill_config-10500042,,mission_skill_config-20500042,mission_skill_config-30500042,500042,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,50001001&&50001201&&50001501&&50001701&&50001901,500042:1,,,,,0,,0,,,0,,
500043,mission_skill_config-10500043,,mission_skill_config-20500043,mission_skill_config-30500043,500043,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,50001001&&50001201&&50001401&&50001701&&50001801,500043:1,,,,,0,,0,,,0,,
500044,mission_skill_config-10500044,,mission_skill_config-20500044,mission_skill_config-30500044,500044,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,50001001&&50001301&&50001601&&50001701&&50001901,500044:1,,,,,0,,0,,,0,,
500045,mission_skill_config-10500045,,mission_skill_config-20500045,mission_skill_config-30500045,500045,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,50001001&&50001101&&50001501&&50001401&&50001601,500045:1,,,,,0,,0,,,0,,
500046,mission_skill_config-10500046,,mission_skill_config-20500046,mission_skill_config-30500046,500046,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,50001001&&50001201&&50001601&&50001701&&50001801,500046:1,,,,,0,,0,,,0,,
500050,mission_skill_config-10500050,,mission_skill_config-20500050,mission_skill_config-30500050,500050,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002002,,500020:1,,,,0,,0,,,0,,
500051,mission_skill_config-10500051,,mission_skill_config-20500051,mission_skill_config-30500051,500051,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002102,,500021:1,,,,0,,0,,,0,,
500052,mission_skill_config-10500052,,mission_skill_config-20500052,mission_skill_config-30500052,500052,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002202,,500022:1,,,,0,,0,,,0,,
500053,mission_skill_config-10500053,,mission_skill_config-20500053,mission_skill_config-30500053,500053,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002302,,500023:1,,,,0,,0,,,0,,
500054,mission_skill_config-10500054,,mission_skill_config-20500054,mission_skill_config-30500054,500054,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002402,,500024:1,,,,0,,0,,,0,,
500055,mission_skill_config-10500055,,mission_skill_config-20500055,mission_skill_config-30500055,500055,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002502,,500025:1,,,,0,,0,,,0,,
500056,mission_skill_config-10500056,,mission_skill_config-20500056,mission_skill_config-30500056,500056,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002602,,500026:1,,,,0,,0,,,0,,
500057,mission_skill_config-10500057,,mission_skill_config-20500057,mission_skill_config-30500057,500057,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002702,,500027:1,,,,0,,0,,,0,,
500058,mission_skill_config-10500058,,mission_skill_config-20500058,mission_skill_config-30500058,500058,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002802,,500028:1,,,,0,,0,,,0,,
500059,mission_skill_config-10500059,,mission_skill_config-20500059,mission_skill_config-30500059,500059,1,0,0,0,-1,-1,-1,0,1,0,99,0,0,0,0,0,0,0,,50002902,,500029:1,,,,0,,0,,,0,,
500091,mission_skill_config-10500091,,mission_skill_config-20500091,mission_skill_config-30500091,500091,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50005001,,,,,,500091,,0,,,0,,
500092,mission_skill_config-10500092,,mission_skill_config-20500092,mission_skill_config-30500092,500092,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50005001,,,,,,500092,,0,,,0,,
500093,mission_skill_config-10500093,,mission_skill_config-20500093,mission_skill_config-30500093,500093,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50005001,,,,,,500093,,0,,,0,,
500094,mission_skill_config-10500094,,mission_skill_config-20500094,mission_skill_config-30500094,500094,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50005001,,,,,,500094,,0,,,0,,
500099,mission_skill_config-10500099,,mission_skill_config-20500099,mission_skill_config-30500099,500099,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,1,500050:1,,,,,500099,,0,,,0,,
500101,mission_skill_config-10500101,,mission_skill_config-20500101,mission_skill_config-30500101,500101,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,500101:1,,,,,0,,0,,,0,,
500301,mission_skill_config-10500301,,mission_skill_config-20500301,mission_skill_config-30500301,500301,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,500301:1,,,,,0,,0,,,0,,
500302,mission_skill_config-10500302,,mission_skill_config-20500302,mission_skill_config-30500302,500302,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,500302:1,,,,,0,,0,,,0,,
500303,mission_skill_config-10500303,,mission_skill_config-20500303,mission_skill_config-30500303,500303,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,500303:1,,,,,0,,0,,,0,,
500304,mission_skill_config-10500304,,mission_skill_config-20500304,mission_skill_config-30500304,500304,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,500304:1,,,,,0,,0,,,0,,
500311,mission_skill_config-10500311,,mission_skill_config-20500311,mission_skill_config-30500311,500311,1,0,0,0,-1,-1,0,0,1,0,99,0,0,0,0,0,0,0,,50030101,,,,,,0,500301,0,,,0,,
500312,mission_skill_config-10500312,,mission_skill_config-20500312,mission_skill_config-30500312,500312,1,0,0,0,-1,-1,0,0,1,0,99,0,0,0,0,0,0,0,,50030201,,,,,,0,500302,0,,,0,,
500313,mission_skill_config-10500313,,mission_skill_config-20500313,mission_skill_config-30500313,500313,1,0,0,0,-1,-1,0,0,1,0,99,0,0,0,0,0,0,0,,50030301,,,,,,0,500303,0,,,0,,
500314,mission_skill_config-10500314,,mission_skill_config-20500314,mission_skill_config-30500314,500314,1,0,0,0,-1,-1,0,0,1,0,99,0,0,0,0,0,0,0,,50030401,,,,,,0,500304,0,,,0,,
500400,mission_skill_config-10500400,,mission_skill_config-20500400,mission_skill_config-30500400,500400,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,500400:1,,,,,0,,0,,,0,,
500401,mission_skill_config-10500401,,mission_skill_config-20500401,mission_skill_config-30500401,500401,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,50049900,1,,,"500401:1,500499:1",,,500401,,0,,,0,,
500402,mission_skill_config-10500402,,mission_skill_config-20500402,mission_skill_config-30500402,500402,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,50049900,1,,,"500402:1,500499:1",,,500402,,0,,,0,,
500403,mission_skill_config-10500403,,mission_skill_config-20500403,mission_skill_config-30500403,500403,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,50049900,1,,,"500403:1,500499:1",,,500403,,0,,,0,,
500404,mission_skill_config-10500404,,mission_skill_config-20500404,mission_skill_config-30500404,500404,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,50049900,1,,,"500404:1,500499:1",,,500404,,0,,,0,,
500405,mission_skill_config-10500405,,mission_skill_config-20500405,mission_skill_config-30500405,500405,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,50049900,1,,,"500405:1,500499:1",,,500405,,0,,,0,,
500406,mission_skill_config-10500406,,mission_skill_config-20500406,mission_skill_config-30500406,500406,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201,1,500406:1,,500406:1,,1000073,500406,,0,,,0,,
500407,mission_skill_config-10500407,,mission_skill_config-20500407,mission_skill_config-30500407,500407,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201,1,500407:1,,500407:1,,1000073,500407,,0,,,0,,
500408,mission_skill_config-10500408,,mission_skill_config-20500408,mission_skill_config-30500408,500408,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,,50049901,,,,"500401:1,500402:1,500403:1,500404:1,500405:1,500499:1",,0,,0,,,0,,
500410,mission_skill_config-10500410,,mission_skill_config-20500410,mission_skill_config-30500410,500410,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040501,1,500410:1,,,,500408,500410,,0,,,0,,
500411,mission_skill_config-10500411,,mission_skill_config-20500411,mission_skill_config-30500411,500411,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040101,1,500411:1,,,,500408,500411,,0,,,0,,
500412,mission_skill_config-10500412,,mission_skill_config-20500412,mission_skill_config-30500412,500412,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040101,1,500412:1,,,,500408,500412,,0,,,0,,
500413,mission_skill_config-10500413,,mission_skill_config-20500413,mission_skill_config-30500413,500413,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040101,1,500413:1,,,,500408,500413,,0,,,0,,
500414,mission_skill_config-10500414,,mission_skill_config-20500414,mission_skill_config-30500414,500414,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040101,1,500414:1,,,,500408,500414,,0,,,0,,
500415,mission_skill_config-10500415,,mission_skill_config-20500415,mission_skill_config-30500415,500415,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040201,1,500415:1,,,,500408,500415,,0,,,0,,
500416,mission_skill_config-10500416,,mission_skill_config-20500416,mission_skill_config-30500416,500416,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040201,1,500416:1,,,,500408,500416,,0,,,0,,
500417,mission_skill_config-10500417,,mission_skill_config-20500417,mission_skill_config-30500417,500417,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040301,1,500417:1,,,,500408,500417,,0,,,0,,
500418,mission_skill_config-10500418,,mission_skill_config-20500418,mission_skill_config-30500418,500418,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040301,1,500418:1,,,,500408,500418,,0,,,0,,
500419,mission_skill_config-10500419,,mission_skill_config-20500419,mission_skill_config-30500419,500419,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040401,1,500419:1,,,,500408,500419,,0,,,0,,
500420,mission_skill_config-10500420,,mission_skill_config-20500420,mission_skill_config-30500420,500420,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040401,1,500420:1,,,,500408,500420,,0,,,0,,
500421,mission_skill_config-10500421,,mission_skill_config-20500421,mission_skill_config-30500421,500421,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040100&&50049901,1,500421:1,,,,500408,500411,,0,,,0,,
500422,mission_skill_config-10500422,,mission_skill_config-20500422,mission_skill_config-30500422,500422,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040100&&50049901,1,500422:1,,,,500408,500412,,0,,,0,,
500423,mission_skill_config-10500423,,mission_skill_config-20500423,mission_skill_config-30500423,500423,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040100&&50049901,1,500423:1,,,,500408,500413,,0,,,0,,
500424,mission_skill_config-10500424,,mission_skill_config-20500424,mission_skill_config-30500424,500424,1,0,0,0,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,50040100&&50049901,1,500424:1,,,,500408,500414,,0,,,0,,
