id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
943,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10000943,0,1,0,
944,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10005,0,,,,,0,,,,,,enemy_team-10000944,0,1,0,
945,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10004,0,,,,,0,,,,,,enemy_team-10000945,0,1,0,
946,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10007,0,,,,,0,,,,,,enemy_team-10000946,0,1,0,
947,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10006,0,,,,,0,,,,,,enemy_team-10000947,0,1,0,
948,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10005,0,,,,,0,,,,,,enemy_team-10000948,0,1,0,
949,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10002,0,,,,,0,,,,,,enemy_team-10000949,0,1,0,
950,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10007,0,,,,,0,,,,,,enemy_team-10000950,0,1,0,
951,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10000951,0,1,0,
952,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10007,0,,,,,0,,,,,,enemy_team-10000952,0,1,0,
953,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10002,0,,,,,0,,,,,,enemy_team-10000953,0,1,0,
954,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10006,0,,,,,0,,,,,,enemy_team-10000954,0,1,0,
955,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10016,0,,,,,0,,,,,,enemy_team-10000955,0,1,0,
956,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10005,0,,,,,0,,,,,,enemy_team-10000956,0,1,0,
957,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10002,0,,,,,0,,,,,,enemy_team-10000957,0,1,0,
958,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10007,0,,,,,0,,,,,,enemy_team-10000958,0,1,0,
959,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,0",,0,10002,0,,,,,0,,,,,,enemy_team-10000959,0,1,0,
960,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,0",,0,10004,0,,,,,0,,,,,,enemy_team-10000960,0,1,0,
961,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,0",,0,10005,0,,,,,0,,,,,,enemy_team-10000961,0,1,0,
962,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,11,14,29,18,58,61,44,37,77,80,132,176,124,146,191,0",,0,10007,0,,,"146,176,124,132,191",,0,,,,,,enemy_team-10000962,0,1,0,
963,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,11,14,29,18,58,61,44,37,77,80,132,176,124,146,191,0",,0,10005,0,,,"146,176,124,132,191",,0,,,,,,enemy_team-10000963,0,1,0,
964,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,11,14,29,18,58,61,44,37,77,80,132,176,124,146,191,0",,0,10017,0,,,"146,176,124,132,191",,0,,,,,,enemy_team-10000964,0,1,0,
965,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,11,14,29,18,58,61,44,37,77,80,132,176,124,146,191,0",,0,10007,0,,,"146,176,124,132,191",,0,,,,,,enemy_team-10000965,0,1,0,
966,"139,141,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,11,14,29,18,58,61,44,37,77,80,1,26,39,66,78,132,176,124,146,191",,0,10008,0,,,"146,176,124,132,191",,0,,,,,,enemy_team-10000966,0,1,0,
967,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,0",,0,10002,0,,,,,0,,,,,,enemy_team-10000967,0,1,0,
968,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,0",,0,10005,0,,,,,0,,,,,,enemy_team-10000968,0,1,0,
969,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,0",,0,10004,0,,,,,0,,,,,,enemy_team-10000969,0,1,0,
970,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,3,12,27,18,58,70,34,37,89,80,134,145,132,249,146,147,0",,0,10006,0,,,"146,249,132,134,145,147",,0,,,,,,enemy_team-10000970,0,1,0,
971,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,3,12,27,18,58,70,34,37,89,80,134,145,132,249,146,147,0",,0,10017,0,,,"146,249,132,134,145,147",,0,,,,,,enemy_team-10000971,0,1,0,
972,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,3,12,27,18,58,70,34,37,89,80,134,145,132,249,146,147,0",,0,10002,0,,,"146,249,132,134,145,147",,0,,,,,,enemy_team-10000972,0,1,0,
973,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,3,12,27,18,58,70,34,37,89,80,134,145,132,249,146,147,0",,0,10008,0,,,"146,249,132,134,145,147",,0,,,,,,enemy_team-10000973,0,1,0,
974,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,3,12,27,18,58,70,34,37,89,80,134,145,132,249,146,147,0",,0,900054,1,,,"146,249,132,134,145,147",,0,,,,,,enemy_team-10000974,0,1,0,
975,"139,141,5,10,90,91,92,17,25,93,24,31,33,133,71,68,74,63,107,51,47,40,41,52,87,82,110,81,111,3,12,27,18,58,70,34,37,89,80,100,101,36,118,75,134,145,132,249,146,147",,0,900055,1,,,"146,249,132,134,145,147",,0,,,,,,enemy_team-10000975,0,1,0,
976,,,0,900051,1,"-9,-9,0",,,,0,,,,,,enemy_team-10000976,0,0,0,
977,,,0,900051,1,"-20,-20,0",,,,0,,,,,,enemy_team-10000977,0,0,0,
978,,,0,900051,1,"-30,-30,0",,,,0,,,,,,enemy_team-10000978,0,0,0,
979,,,0,900051,1,"-30,-30,0",,,,0,,,,,,enemy_team-10000979,0,0,0,
980,,,0,900051,1,"-30,-30,0",,,,0,,,,,,enemy_team-10000980,0,0,0,
981,,,0,900051,1,"-30,-30,0",,,,0,,,,,,enemy_team-10000981,0,0,0,
982,,,0,900051,1,"-40,-40,0",,,,0,,,,,,enemy_team-10000982,0,0,0,
983,,,0,900051,1,"-30,-30,0",,,,0,,,,,,enemy_team-10000983,0,0,0,
984,,,0,900051,1,"-40,-40,0",,,,0,,,,,,enemy_team-10000984,0,0,0,
985,,,0,900051,1,"-30,-30,0",,,,0,,,,,,enemy_team-10000985,0,0,0,
986,,,0,900051,1,"-40,-40,0",,,,0,,,,,,enemy_team-10000986,0,0,0,
987,,,0,900051,1,"-30,-30,0",,,,0,,,,,,enemy_team-10000987,0,0,0,
988,,,0,900051,1,"-40,-40,0",,,,0,,,,,,enemy_team-10000988,0,0,0,
989,,,0,900051,1,"-60,-60,0",,,,0,,,,,,enemy_team-10000989,0,0,0,
990,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10002,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10000990,0,1,0,
991,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10007,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10000991,0,1,0,
992,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10004,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10000992,0,1,0,
993,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10007,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10000993,0,1,0,
994,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10017,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10000994,0,1,0,
995,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10005,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10000995,0,1,0,
996,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10002,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10000996,0,1,0,
997,"2,5,9,10,90,91,17,21,24,25,31,40,41,47,63,68,71,81,82,87,3,6,8,11,18,22,27,34,37,44,58,61,70,77,80,86,1,101,66,75,176,124,0",,0,10007,0,,"1:0,2:10,3:10,4:12,5:14,6:14","176,124",,0,,,,,,enemy_team-10000997,0,1,0,
998,"2,5,9,10,139,141,17,21,24,25,33,41,47,51,63,68,71,82,87,110,3,6,8,11,22,27,29,34,37,44,61,70,105,80,86,89,99,39,69,78,249,132,0",,0,10004,0,,"1:0,2:10,3:10,4:12,5:14,6:14","249,132",,0,,,,,,enemy_team-10000998,0,1,0,
999,"2,5,90,91,139,141,25,33,92,93,94,47,51,52,74,107,133,87,110,111,12,13,14,3,27,29,32,34,37,44,70,105,58,86,89,77,100,36,118,26,142,145,0",,0,10007,0,,"1:0,2:10,3:10,4:12,5:14,6:14","142,145",,0,,,,,,enemy_team-10000999,0,1,0,
1000,"9,10,90,91,139,141,31,33,92,93,94,51,52,40,74,107,133,110,111,81,12,13,14,11,29,32,18,34,37,44,105,58,61,89,77,80,60,26,42,88,146,166,0",,0,10017,0,,"1:0,2:10,3:10,4:12,5:14,6:14","146,166",,0,,,,,,enemy_team-10001000,0,1,0,
1001,"2,5,9,10,90,91,17,21,24,25,31,40,41,47,63,68,71,81,82,87,3,6,8,11,18,22,27,34,37,44,58,61,70,77,80,86,1,101,66,75,176,124,0",,0,10005,0,,"1:0,2:10,3:10,4:12,5:14,6:14","176,124",,0,,,,,,enemy_team-10001001,0,1,0,
1002,"2,5,9,10,139,141,17,21,24,25,33,41,47,51,63,68,71,82,87,110,3,6,8,11,22,27,29,34,37,44,61,70,105,80,86,89,99,39,69,78,249,132,0",,0,10008,0,,"1:0,2:10,3:10,4:12,5:14,6:14","249,132",,0,,,,,,enemy_team-10001002,0,1,0,
1003,"2,5,90,91,139,141,25,33,92,93,94,47,51,52,74,107,133,87,110,111,12,13,14,3,27,29,32,34,37,44,70,105,58,86,89,77,100,36,118,26,142,145,0",,0,10006,0,,"1:0,2:10,3:10,4:12,5:14,6:14","142,145",,0,,,,,,enemy_team-10001003,0,1,0,
1004,"9,10,90,91,139,141,31,33,92,93,94,51,52,40,74,107,133,110,111,81,12,13,14,11,29,32,18,34,37,44,105,58,61,89,77,80,60,26,42,88,146,175,0",,0,10004,0,,"1:0,2:10,3:10,4:12,5:14,6:14","146,175",,0,,,,,,enemy_team-10001004,0,1,0,
1005,,,0,900056,0,,,,,0,,,,,,enemy_team-10001005,0,1,0,
1006,,,0,900057,0,,,,,0,,,,,,enemy_team-10001006,0,1,0,
1007,,,0,900058,0,,,,,0,,,,,,enemy_team-10001007,0,1,0,
1008,,,0,900059,0,,,,,0,,,,,,enemy_team-10001008,0,1,0,
1009,,,0,900060,0,,,,,0,,,,,,enemy_team-10001009,0,1,0,
1010,,,0,900061,0,,,,,0,,,,,,enemy_team-10001010,0,1,0,
1011,,,0,900062,0,,,,,0,,,,,,enemy_team-10001011,0,1,0,
1012,,,0,10001,0,,,,,0,,,,,,enemy_team-10001012,0,1,0,
1013,,,0,10002,0,,,,,0,,,,,,enemy_team-10001013,0,1,0,
1014,,,0,10004,0,,,,,0,,,,,,enemy_team-10001014,0,1,0,
1015,,,0,10005,0,,,,,0,,,,,,enemy_team-10001015,0,1,0,
1016,,,0,10004,1,,,,,0,,,,,,enemy_team-10001016,0,1,0,
1017,,,0,10005,1,,,,,0,,,,,,enemy_team-10001017,0,1,0,
1018,,,0,10004,1,,,,,0,,,,,,enemy_team-10001018,0,1,0,
1019,,,0,10001,1,,,,,0,,,,,,enemy_team-10001019,0,1,0,
1020,,,0,10005,1,,,,,0,,,,,,enemy_team-10001020,0,1,0,
1021,,,0,10007,1,,,,,0,,,,,,enemy_team-10001021,0,1,0,
1022,,,0,10005,1,,,,,0,,,,,,enemy_team-10001022,0,1,0,
1023,,,0,10008,1,,,,,0,,,,,,enemy_team-10001023,0,1,0,
1024,,,0,10001,0,,,,,0,,,,,,enemy_team-10001024,0,1,0,
1025,,,0,10002,0,,,,,0,,,,,,enemy_team-10001025,0,1,0,
1026,,,0,10005,0,,,,,0,,,,,,enemy_team-10001026,0,1,0,
1027,,,0,10007,0,,,,,0,,,,,,enemy_team-10001027,0,1,0,
1028,,,0,10002,0,,,,,0,,,,,,enemy_team-10001028,0,1,0,
1029,,,0,10007,0,,,,,0,,,,,,enemy_team-10001029,0,1,0,
1030,,,0,10008,0,,,,,0,,,,,,enemy_team-10001030,0,1,0,
1031,,,0,10007,0,,,,,0,,,,,,enemy_team-10001031,0,1,0,
1032,,,0,10004,0,,,,,0,,,,,,enemy_team-10001032,0,1,0,
1033,,,0,10001,0,,,,,0,,,,,,enemy_team-10001033,0,1,0,
1034,,,0,10002,0,,,,,0,,,,,,enemy_team-10001034,0,1,0,
1035,,,0,10007,0,,,,,0,,,,,,enemy_team-10001035,0,1,0,
1036,,,0,10002,0,,,,,0,,,,,,enemy_team-10001036,0,1,0,
1037,,,0,10006,0,,,,,0,,,,,,enemy_team-10001037,0,1,0,
1038,,,0,10008,1,,,,,0,,,,,,enemy_team-10001038,0,1,0,
1039,,,0,900052,1,,,,,0,,,,,,enemy_team-10001039,0,1,0,
1040,,,0,10015,0,,,,,0,,,,,,enemy_team-10001040,0,1,0,
1041,,,0,10015,0,,,,,0,,,,,,enemy_team-10001041,0,1,0,
1042,,,0,10015,0,,,,,0,,,,,,enemy_team-10001042,0,1,0,
1043,,,0,10015,0,,,,,0,,,,,,enemy_team-10001043,0,1,0,
1044,,,0,10018,0,,,,,0,,,,,,enemy_team-10001044,0,1,0,
1045,,,0,10015,0,,,,,0,,,,,,enemy_team-10001045,0,1,0,
1046,,,0,10015,0,,,,,0,,,,,,enemy_team-10001046,0,1,0,
1047,,,0,10016,0,,,,,0,,,,,,enemy_team-10001047,0,1,0,
1048,,,0,10016,0,,,,,0,,,,,,enemy_team-10001048,0,1,0,
1049,,,0,10015,0,,,,,0,,,,,,enemy_team-10001049,0,1,0,
1050,,,0,10005,0,,,,,0,,,,,,enemy_team-10001050,0,1,0,
1051,,,0,10006,0,,,,,0,,,,,,enemy_team-10001051,0,1,0,
1052,,,0,10015,0,,,,,0,,,,,,enemy_team-10001052,0,1,0,
1053,,,0,10015,0,,,,,0,,,,,,enemy_team-10001053,0,1,0,
1054,,,0,10016,0,,,,,0,,,,,,enemy_team-10001054,0,1,0,
1055,,,0,10005,0,,,,,0,,,,,,enemy_team-10001055,0,1,0,
1056,,,0,10004,0,,,,,0,,,,,,enemy_team-10001056,0,1,0,
1057,,,0,10015,0,,,,,0,,,,,,enemy_team-10001057,0,1,0,
1058,,,0,10005,0,,,,,0,,,,,,enemy_team-10001058,0,1,0,
1059,,,0,10007,0,,,,,0,,,,,,enemy_team-10001059,0,1,0,
1060,,,0,10016,0,,,,,0,,,,,,enemy_team-10001060,0,1,0,
1061,,,0,10004,0,,,,,0,,,,,,enemy_team-10001061,0,1,0,
1062,,,0,10005,0,,,,,0,,,,,,enemy_team-10001062,0,1,0,
1063,,,0,10006,0,,,,,0,,,,,,enemy_team-10001063,0,1,0,
1064,,,0,10005,0,,,,,0,,,,,,enemy_team-10001064,0,1,0,
1065,,,0,10004,0,,,,,0,,,,,,enemy_team-10001065,0,1,0,
1066,,,0,10002,0,,,,,0,,,,,,enemy_team-10001066,0,1,0,
1067,,,0,10005,0,,,,,0,,,,,,enemy_team-10001067,0,1,0,
1068,,,0,10008,0,,,,,0,,,,,,enemy_team-10001068,0,1,0,
1069,,,0,10001,0,,,,,0,,,,,,enemy_team-10001069,0,1,0,
1070,,,0,10004,0,,,,,0,,,,,,enemy_team-10001070,0,1,0,
1071,,,0,10005,0,,,,,0,,,,,,enemy_team-10001071,0,1,0,
1072,,,0,10015,0,,,,,0,,,,,,enemy_team-10001072,0,1,0,
1073,,,0,10002,0,,,,,0,,,,,,enemy_team-10001073,0,1,0,
1074,,,0,10007,0,,,,,0,,,,,,enemy_team-10001074,0,1,0,
1075,,,0,10016,0,,,,,0,,,,,,enemy_team-10001075,0,1,0,
1076,,,0,900053,0,,,,,0,,,,,,enemy_team-10001076,0,1,0,
1077,,,0,10015,0,,,,,0,,,,,,enemy_team-10001077,0,1,0,
1078,,,0,10005,0,,,,,0,,,,,,enemy_team-10001078,0,1,0,
1079,,,0,10004,0,,,,,0,,,,,,enemy_team-10001079,0,1,0,
1080,,,0,10007,0,,,,,0,,,,,,enemy_team-10001080,0,1,0,
1081,,,0,10006,0,,,,,0,,,,,,enemy_team-10001081,0,1,0,
1082,,,0,10005,0,,,,,0,,,,,,enemy_team-10001082,0,1,0,
1083,,,0,10002,0,,,,,0,,,,,,enemy_team-10001083,0,1,0,
1084,,,0,10007,0,,,,,0,,,,,,enemy_team-10001084,0,1,0,
1085,,,0,10015,0,,,,,0,,,,,,enemy_team-10001085,0,1,0,
1086,,,0,10007,0,,,,,0,,,,,,enemy_team-10001086,0,1,0,
1087,,,0,10002,0,,,,,0,,,,,,enemy_team-10001087,0,1,0,
1088,,,0,10006,0,,,,,0,,,,,,enemy_team-10001088,0,1,0,
1089,,,0,10016,0,,,,,0,,,,,,enemy_team-10001089,0,1,0,
1090,,,0,10005,0,,,,,0,,,,,,enemy_team-10001090,0,1,0,
1091,,,0,10002,0,,,,,0,,,,,,enemy_team-10001091,0,1,0,
1092,,,0,10007,0,,,,,0,,,,,,enemy_team-10001092,0,1,0,
1093,,,0,10002,0,,,,,0,,,,,,enemy_team-10001093,0,1,0,
1094,,,0,10004,0,,,,,0,,,,,,enemy_team-10001094,0,1,0,
1095,,,0,10005,0,,,,,0,,,,,,enemy_team-10001095,0,1,0,
1096,,,0,10007,0,,,,,0,,,,,,enemy_team-10001096,0,1,0,
1097,,,0,10005,0,,,,,0,,,,,,enemy_team-10001097,0,1,0,
1098,,,0,10017,0,,,,,0,,,,,,enemy_team-10001098,0,1,0,
1099,,,0,10007,0,,,,,0,,,,,,enemy_team-10001099,0,1,0,
1100,,,0,10008,0,,,,,0,,,,,,enemy_team-10001100,0,1,0,
1101,,,0,10002,0,,,,,0,,,,,,enemy_team-10001101,0,1,0,
1102,,,0,10005,0,,,,,0,,,,,,enemy_team-10001102,0,1,0,
1103,,,0,10004,0,,,,,0,,,,,,enemy_team-10001103,0,1,0,
1104,,,0,10006,0,,,,,0,,,,,,enemy_team-10001104,0,1,0,
1105,,,0,10017,0,,,,,0,,,,,,enemy_team-10001105,0,1,0,
1106,,,0,10002,0,,,,,0,,,,,,enemy_team-10001106,0,1,0,
1107,,,0,10008,0,,,,,0,,,,,,enemy_team-10001107,0,1,0,
1108,,,0,900054,0,,,,,0,,,,,,enemy_team-10001108,0,1,0,
1109,,,0,900055,0,,,,,0,,,,,,enemy_team-10001109,0,1,0,
1110,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10015,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10001110,0,1,0,
1111,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10015,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10001111,0,1,0,
1112,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10016,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10001112,0,1,0,
1113,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10018,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10001113,0,1,0,
1114,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78",0,10018,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10001114,0,1,0,
1115,"2,5,9,10,90,91,139,141,17,21,24,25,31,33,92,93,94,40,41,47,51,52,63,68,71,74,107,63,81,82,87,110,111,0",,0,10003,0,,"1:0,2:10,3:10,4:12,5:14,6:14",,,0,,,,,,enemy_team-10001115,0,1,0,
1116,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10005,0,,,,,0,,,,,,enemy_team-10001116,0,1,0,
1117,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10004,0,,,,,0,,,,,,enemy_team-10001117,0,1,0,
1118,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10006,0,,,,,0,,,,,,enemy_team-10001118,0,1,0,
1119,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10007,0,,,,,0,,,,,,enemy_team-10001119,0,1,0,
1120,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10008,0,,,,,0,,,,,,enemy_team-10001120,0,1,0,
1121,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10001121,0,1,0,
1122,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10016,0,,,,,0,,,,,,enemy_team-10001122,0,1,0,
1123,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10018,0,,,,,0,,,,,,enemy_team-10001123,0,1,0,
1124,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10001124,0,1,0,
1125,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10016,0,,,,,0,,,,,,enemy_team-10001125,0,1,0,
1126,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10018,0,,,,,0,,,,,,enemy_team-10001126,0,1,0,
1127,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10001127,0,1,0,
1128,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10004,0,,,,,0,,,,,,enemy_team-10001128,0,1,0,
1129,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10005,0,,,,,0,,,,,,enemy_team-10001129,0,1,0,
1130,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10003,0,,,,,0,,,,,,enemy_team-10001130,0,1,0,
1131,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10006,0,,,,,0,,,,,,enemy_team-10001131,0,1,0,
1132,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10002,0,,,,,0,,,,,,enemy_team-10001132,0,1,0,
1133,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10002,0,,,,,0,,,,,,enemy_team-10001133,0,1,0,
1134,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10001134,0,1,0,
1135,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10016,0,,,,,0,,,,,,enemy_team-10001135,0,1,0,
1136,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10001136,0,1,0,
1137,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10018,0,,,,,0,,,,,,enemy_team-10001137,0,1,0,
1138,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,222,232,306,312",0,10015,0,,,,,0,,,,,,enemy_team-10001138,0,1,0,
1139,,"1,5,9,13,17,29,37,55,63,69,73,77,2,6,10,14,18,30,38,56,42,64,70,74,78,3,7,11,15,19,31,39,57,43,65,67,71,75,79,86,222,232,306,312,223,226,228,230,233,307,310,313",0,900036,0,,,,86,0,,,,,,enemy_team-10001139,0,1,0,
