id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story
1145,11299,story_util-10001145,,-57,,story_util-20001145,0,-57-X3-2,,,,,,,,
1146,11300,story_util-10001146,,-57,,story_util-20001146,0,-57-Y6-2,,,,,,,,
1147,11301,story_util-10001147,,-57,,story_util-20001147,0,-57-C6-2,,,,,,,,
1148,11302,story_util-10001148,,-57,,story_util-20001148,0,-57-L6-2,,,,,,,,
1149,11303,story_util-10001149,,-57,,story_util-20001149,0,-57-X6-2,,,,,,,,
1150,11304,story_util-10001150,,-57,,story_util-20001150,0,-57-D6-2,,,,,,,,
1151,11305,story_util-10001151,,-57,,story_util-20001151,0,-57-A6-2,,,,,,,,
1152,11306,story_util-10001152,,-57,,story_util-20001152,0,-57-W6-2,,,,,,,,
1153,11307,story_util-10001153,,-57,,story_util-20001153,0,-57-Y7-2,,,,,,,,
1154,11308,story_util-10001154,,-57,,story_util-20001154,0,-57-C7-2,,,,,,,,
1155,11309,story_util-10001155,,-57,,story_util-20001155,0,-57-L7-2,,,,,,,,
1156,11310,story_util-10001156,,-57,,story_util-20001156,0,-57-X7-2,,,,,,,,
1157,11311,story_util-10001157,,-57,,story_util-20001157,0,-57-D7-2,,,,,,,,
1158,11312,story_util-10001158,,-57,,story_util-20001158,0,-57-A7-2,,,,,,,,
1159,11313,story_util-10001159,,-57,,story_util-20001159,0,-57-W7-2,,,,,,,,
1160,11333,story_util-10001160,-58-start,-58,,story_util-20001160,0,-58-start,,,,,,,,
1161,11334,story_util-10001161,-58-1-A1,-58,,story_util-20001161,0,-58-1-A1,,,,,,,,
1162,11336,story_util-10001162,-58-1-A2,-58,,story_util-20001162,0,-58-1-A2,,,,,,,,
1163,11335|11377,story_util-10001163,,-58,,story_util-20001163,0,,,,,,,,,
1164,11338,story_util-10001164,-58-1-A4,-58,,story_util-20001164,0,-58-1-A4,,,,,,,,
1165,11337|11378,story_util-10001165,,-58,,story_util-20001165,0,,,,,,,,,
1166,11339,story_util-10001166,-58-1-A6,-58,,story_util-20001166,0,-58-1-A6,,,,,,,,
1167,11406,story_util-10001167,-58-1-A7,-58,,story_util-20001167,0,-58-1-A7,,,,,,,,
1168,11340,story_util-10001168,-58-1-B1,-58,,story_util-20001168,0,-58-1-B1,,,,,,,,
1169,11341|11379,story_util-10001169,,-58,,story_util-20001169,0,,,,,,,,,
1170,11342,story_util-10001170,-58-1-B3,-58,,story_util-20001170,0,-58-1-B3,,,,,,,,
1171,11343|11380,story_util-10001171,,-58,,story_util-20001171,0,,,,,,,,,
1172,11344,story_util-10001172,-58-1-B5,-58,,story_util-20001172,0,-58-1-B5,,,,,,,,
1173,11345,story_util-10001173,-58-1-B6,-58,,story_util-20001173,0,-58-1-B6,,,,,,,,
1174,11346,story_util-10001174,-58-1-C1,-58,,story_util-20001174,0,-58-1-C1,,,,,,,,
1175,11348,story_util-10001175,-58-1-C2,-58,,story_util-20001175,0,-58-1-C2,,,,,,,,
1176,11350,story_util-10001176,-58-1-C3,-58,,story_util-20001176,0,-58-1-C3,,,,,,,,
1177,11351,story_util-10001177,-58-1-C4,-58,,story_util-20001177,0,-58-1-C4,,,,,,,,
1178,11347|11381,story_util-10001178,,-58,,story_util-20001178,0,,,,,,,,,
1179,11407,story_util-10001179,-58-1-C6,-58,,story_util-20001179,0,-58-1-C6,,,,,,,,
1180,11349|11382,story_util-10001180,,-58,,story_util-20001180,0,,,,,,,,,
1181,11408,story_util-10001181,-58-1-C8,-58,,story_util-20001181,0,-58-1-C8,,,,,,,,
1182,11352,story_util-10001182,-58-1-D1,-58,,story_util-20001182,0,-58-1-D1,,,,,,,,
1183,11354,story_util-10001183,-58-1-D2,-58,,story_util-20001183,0,-58-1-D2,,,,,,,,
1184,11355|11384,story_util-10001184,-58-1-D3-point1,-58,,story_util-20001184,0,,,,,,,,,
1185,11356,story_util-10001185,-58-1-D4,-58,,story_util-20001185,0,-58-1-D4,,,,,,,,
1186,11357,story_util-10001186,-58-1-D5,-58,,story_util-20001186,0,-58-1-D5,,,,,,,,
1187,11353|11383,story_util-10001187,-58-1-D6-point1|-58-1-D6-point2|-58-1-D6-point3|-58-1-D6-point4,-58,,story_util-20001187,0,,,,,,,,,
1188,11434,story_util-10001188,-58-1-D7,-58,,story_util-20001188,0,-58-1-D7,,,,,,,,
1189,11358,story_util-10001189,-58-2-R1,-58,,story_util-20001189,0,-58-2-R1,,,,,,,,
1190,11360,story_util-10001190,-58-2-T1,-58,,story_util-20001190,0,-58-2-T1,,,,,,,,
1191,11361,story_util-10001191,-58-2-T2,-58,,story_util-20001191,0,-58-2-T2,,,,,,,,
1192,11359|11385,story_util-10001192,,-58,,story_util-20001192,0,,,,,,,,,
1193,11409,story_util-10001193,-58-2-R3,-58,,story_util-20001193,0,-58-2-R3,,,,,,,,
1194,11410,story_util-10001194,-58-2-T3,-58,,story_util-20001194,0,-58-2-T3,,,,,,,,
1195,11411,story_util-10001195,-58-2-T4,-58,,story_util-20001195,0,-58-2-T4,,,,,,,,
1196,11412,story_util-10001196,-58-2-R4,-58,,story_util-20001196,0,-58-2-R4,,,,,,,,
1197,11362,story_util-10001197,-58-3-F1,-58,,story_util-20001197,0,-58-3-F1,,,,,,,,
1198,11363,story_util-10001198,-58-3-F2,-58,,story_util-20001198,0,-58-3-F2,,,,,,,,
1199,11364|11386|11392,story_util-10001199,,-58,,story_util-20001199,0,,,,,,,,,
1200,11365,story_util-10001200,-58-3-F4,-58,,story_util-20001200,0,-58-3-F4,,,,,,,,
1201,11367,story_util-10001201,-58-3-F5,-58,,story_util-20001201,0,-58-3-F5,,,,,,,,
1202,11366|11387|11393,story_util-10001202,,-58,,story_util-20001202,0,,,,,,,,,
1203,11369,story_util-10001203,-58-3-F7,-58,,story_util-20001203,0,-58-3-F7,,,,,,,,
1204,11371,story_util-10001204,-58-3-F8,-58,,story_util-20001204,0,-58-3-F8,,,,,,,,
1205,11368|11388|11394,story_util-10001205,,-58,,story_util-20001205,0,,,,,,,,,
1206,11373,story_util-10001206,-58-3-F10,-58,,story_util-20001206,0,-58-3-F10,,,,,,,,
1207,11375,story_util-10001207,-58-3-F11,-58,,story_util-20001207,0,-58-3-F11,,,,,,,,
1208,11370|11389|11395,story_util-10001208,,-58,,story_util-20001208,0,,,,,,,,,
1209,11413,story_util-10001209,-58-3-F13,-58,,story_util-20001209,0,-58-3-F13,,,,,,,,
1210,11414,story_util-10001210,-58-3-F14,-58,,story_util-20001210,0,-58-3-F14,,,,,,,,
1211,11372|11390|11396,story_util-10001211,,-58,,story_util-20001211,0,,,,,,,,,
1212,11415,story_util-10001212,-58-3-F16,-58,,story_util-20001212,0,-58-3-F16,,,,,,,,
1213,11416,story_util-10001213,-58-3-F17,-58,,story_util-20001213,0,-58-3-F17,,,,,,,,
1214,11374|11391|11397,story_util-10001214,,-58,,story_util-20001214,0,,,,,,,,,
1215,11417,story_util-10001215,-58-3-F19,-58,,story_util-20001215,0,-58-3-F19,,,,,,,,
1216,11418,story_util-10001216,-58-3-F20,-58,,story_util-20001216,0,-58-3-F20,,,,,,,,
1217,11419,story_util-10001217,-58-S1-1,-58,,story_util-20001217,0,-58-S1-1,,,,,,,,
1218,11420,story_util-10001218,-58-S1-2,-58,,story_util-20001218,0,-58-S1-2,,,,,,,,
1219,11421,story_util-10001219,-58-S2-1,-58,,story_util-20001219,0,-58-S2-1,,,,,,,,
1220,11422,story_util-10001220,-58-S2-2,-58,,story_util-20001220,0,-58-S2-2,,,,,,,,
1221,11423,story_util-10001221,-58-S2-3,-58,,story_util-20001221,0,-58-S2-3,,,,,,,,
1222,11424,story_util-10001222,-58-S3-1,-58,,story_util-20001222,0,-58-S3-1,,,,,,,,
1223,11425,story_util-10001223,-58-S3-2,-58,,story_util-20001223,0,-58-S3-2,,,,,,,,
1224,11426,story_util-10001224,-58-S3-3,-58,,story_util-20001224,0,-58-S3-3,,,,,,,,
1225,11427,story_util-10001225,-58-S3-4,-58,,story_util-20001225,0,-58-S3-4,,,,,,,,
1226,11428,story_util-10001226,-58-S4-1,-58,,story_util-20001226,0,-58-S4-1,,,,,,,,
1227,11429,story_util-10001227,-58-S4-2,-58,,story_util-20001227,0,-58-S4-2,,,,,,,,
1228,11430,story_util-10001228,-58-S4-3,-58,,story_util-20001228,0,-58-S4-3,,,,,,,,
1229,11431,story_util-10001229,-58-S4-4,-58,,story_util-20001229,0,-58-S4-4,,,,,,,,
1230,11432,story_util-10001230,-58-S5,-58,,story_util-20001230,0,-58-S5,,,,,,,,
1231,11433,story_util-10001231,-58-S6,-58,,story_util-20001231,0,-58-S6,,,,,,,,
1232,11404,story_util-10001232,,-58,,story_util-20001232,0,-58-EX-Final,,,,,,,,
1233,11405,story_util-10001233,,-58,,story_util-20001233,0,-58-UX-Final,,,,,,,,
1234,11435,story_util-10001234,,-60,,story_util-20001234,0,-60-tips,,,,,,,,
1235,11436,story_util-10001235,-61-1-1,-61,,story_util-20001235,0,-61-1-1,,,,,,,,
1236,11437,story_util-10001236,-61-2-1,-61,,story_util-20001236,0,-61-2-1,,,,,,,,
1237,11445|11458,story_util-10001237,,-61,,story_util-20001237,0,-61-EXT-1,,,,,,,,
1238,11448,story_util-10001238,-61-3-1,-61,,story_util-20001238,0,-61-3-1,,,,,,,,
1239,11449,story_util-10001239,-61-3-2,-61,,story_util-20001239,0,-61-3-2,,,,,,,,
1240,11450,story_util-10001240,-61-3-3,-61,,story_util-20001240,0,-61-3-3,,,,,,,,
1252,11499,story_util-10001252,,-64,,story_util-20001252,0,-64-1-0,,,,,,,,
1253,11500,story_util-10001253,,-64,,story_util-20001253,0,-64-2-0,,,,,,,,
1254,11502,story_util-10001254,,-64,,story_util-20001254,0,-64-3-0,,,,,,,,
1255,11504,story_util-10001255,,-64,,story_util-20001255,0,-64-3-1,,,,,,,,
1256,11508,story_util-10001256,,-64,,story_util-20001256,0,-64-3-2,,,,,,,,
1258,11510,story_util-10001258,,-64,,story_util-20001258,0,-64-3-3,,,,,,,,
1259,11511,story_util-10001259,,-64,,story_util-20001259,0,-64-3-4,,,,,,,,
1260,11513,story_util-10001260,,-64,,story_util-20001260,0,-64-4-0,,,,,,,,
1261,11515,story_util-10001261,,-64,,story_util-20001261,0,-64-5-1,,,,,,,,
1262,11519,story_util-10001262,,-64,,story_util-20001262,0,-64-5-2,,,,,,,,
1263,11520,story_util-10001263,,-64,,story_util-20001263,0,-64-6-0,,,,,,,,
1264,11521,story_util-10001264,,-64,,story_util-20001264,0,-64-6-1,,,,,,,,
1265,11522,story_util-10001265,,-64,,story_util-20001265,0,-64-7-1,,,,,,,,
1266,11523,story_util-10001266,,-64,,story_util-20001266,0,-64-7-2,,,,,,,,
1267,11524,story_util-10001267,,-64,,story_util-20001267,0,-64-8-1,,,,,,,,
1268,11525,story_util-10001268,,-64,,story_util-20001268,0,-64-8-2,,,,,,,,
1269,11526,story_util-10001269,,-64,,story_util-20001269,0,-64-9-1,,,,,,,,
1270,11527,story_util-10001270,,-64,,story_util-20001270,0,-64-9-2,,,,,,,,
1271,11528,story_util-10001271,,-64,,story_util-20001271,0,-64-10-0,,,,,,,,
1272,11631,story_util-10001272,-68-A-2,-68,,story_util-20001272,0,-68-A-2,,,,,,,,
1273,11632,story_util-10001273,-68-A-4,-68,,story_util-20001273,0,-68-A-4,,,,,,,,
1274,11634,story_util-10001274,-68-A-6,-68,,story_util-20001274,0,-68-A-6,,,,,,,,
1275,11635,story_util-10001275,-68-A-8,-68,,story_util-20001275,0,-68-A-8,,,,,,,,
1276,11637,story_util-10001276,-68-A-10,-68,,story_util-20001276,0,-68-A-10,,,,,,,,
1277,11638,story_util-10001277,-68-A-12,-68,,story_util-20001277,0,-68-A-12,,,,,,,,
1278,11640,story_util-10001278,-68-A-14,-68,,story_util-20001278,0,-68-A-14,,,,,,,,
1279,11641,story_util-10001279,-68-A-16,-68,,story_util-20001279,0,-68-A-16,,,,,,,,
1280,11643,story_util-10001280,-68-A-18,-68,,story_util-20001280,0,-68-A-18,,,,,,,,
1281,11644,story_util-10001281,-68-A-20,-68,,story_util-20001281,0,-68-A-20,,,,,,,,
1282,11646,story_util-10001282,-68-A-22,-68,,story_util-20001282,0,-68-A-22,,,,,,,,
1283,11647,story_util-10001283,-68-S-1,-68,,story_util-20001283,0,-68-S-1,,,,,,,,
1284,11648,story_util-10001284,-68-S-2,-68,,story_util-20001284,0,-68-S-2,,,,,,,,
1285,11649,story_util-10001285,-68-S-3,-68,,story_util-20001285,0,-68-S-3,,,,,,,,
1286,11650,story_util-10001286,-68-S-4,-68,,story_util-20001286,0,-68-S-4,,,,,,,,
1287,11651,story_util-10001287,-68-S-5,-68,,story_util-20001287,0,-68-S-5,,,,,,,,
1288,11658,story_util-10001288,-68-E-1,-68,,story_util-20001288,0,-68-E-1,,,,,,,,
1290,11670,story_util-10001290,-69-A-2,-69,,story_util-20001290,0,-69-A-2,,,,,,,,
1291,11671,story_util-10001291,-69-A-4,-69,,story_util-20001291,0,-69-A-4,,,,,,,,
1292,11672,story_util-10001292,-69-A-6,-69,,story_util-20001292,0,-69-A-6,,,,,,,,
1293,11673,story_util-10001293,-69-A-8,-69,,story_util-20001293,0,-69-A-8,,,,,,,,
1294,11674,story_util-10001294,-69-A-10,-69,,story_util-20001294,0,-69-A-10,,,,,,,,
1295,11675,story_util-10001295,-69-A-12,-69,,story_util-20001295,0,-69-A-12,,,,,,,,
1296,11676,story_util-10001296,-69-A-14,-69,,story_util-20001296,0,-69-A-14,,,,,,,,
1297,11677,story_util-10001297,-69-A-16,-69,,story_util-20001297,0,-69-A-16,,,,,,,,
1298,11678,story_util-10001298,-69-A-18,-69,,story_util-20001298,0,-69-A-18,,,,,,,,
1299,11679,story_util-10001299,-69-A-20,-69,,story_util-20001299,0,-69-A-20,,,,,,,,
1300,11680,story_util-10001300,-69-A-22,-69,,story_util-20001300,0,-69-A-22,,,,,,,,
1301,11681,story_util-10001301,-69-A-24,-69,,story_util-20001301,0,-69-A-24,,,,,,,,
1302,11682,story_util-10001302,-69-S-1,-69,,story_util-20001302,0,-69-S-1,,,,,,,,
1303,11683,story_util-10001303,-69-S-2,-69,,story_util-20001303,0,-69-S-2,,,,,,,,
1304,11684,story_util-10001304,-69-S-3,-69,,story_util-20001304,0,-69-S-3,,,,,,,,
1305,11685,story_util-10001305,-69-S-4,-69,,story_util-20001305,0,-69-S-4,,,,,,,,
1306,11686,story_util-10001306,-69-S-5,-69,,story_util-20001306,0,-69-S-5,,,,,,,,
1307,11687,story_util-10001307,-69-E-1,-69,,story_util-20001307,0,-69-E-1,,,,,,,,
