id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef,recommended_team_ids,show_lv,show_color,battle_range
1631,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10004,0,,,,,103,,,,,,enemy_team-10001631,0,1,0,,6,0,0,
1632,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10005,0,,,,,103,,,,,,enemy_team-10001632,0,1,0,,2,0,0,
1633,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|191|193|0,,0,10009,0,,,191|193,,103,,,,,,enemy_team-10001633,0,1,0,,2,0,0,
1634,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|168|42|69|191|193,,0,10021,0,,,191|193,,103,,,,,,enemy_team-10001634,0,1,0,,1,0,0,
1635,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10025,0,,,,,0,,,,,,enemy_team-10001635,0,1,0,,1,0,0,
1636,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10025,0,,,,,0,,,,,,enemy_team-10001636,0,1,0,,2,0,0,
1637,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|195|176|182|0,,0,10026,0,,,195|176|182,,0,,,,,,enemy_team-10001637,0,1,0,,1,0,0,
1638,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|195|176|182|0,,0,10026,0,,,195|176|182,,0,,,,,,enemy_team-10001638,0,1,0,,1,0,0,
1639,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|1|72|78|195|176|182,,0,10028,0,,,195|176|182,,0,,,,,,enemy_team-10001639,0,1,0,,1,0,0,
1640,,,0,10022,1,,,,,0,,,,,,enemy_team-10001640,0,1,0,,2,0,0,
1641,,,0,10022,1,,,,,0,,,,,,enemy_team-10001641,0,1,0,,2,0,0,
1642,,,0,10022,1,,,,,0,,,,,,enemy_team-10001642,0,1,0,,2,0,0,
1643,,,0,10022,1,,,,,0,,,,,,enemy_team-10001643,0,1,0,,2,0,0,
1644,,,0,10022,1,,,,,0,,,,,,enemy_team-10001644,0,1,0,,2,0,0,
1645,,,0,10004,0,,,,,103,,,,,,enemy_team-10001645,0,1,0,,2,0,0,
1646,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10005,0,,,,,103,,,,,,enemy_team-10001646,0,1,0,,6,0,0,
1647,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|186|193|195|28|0,,0,10006,0,,,28|186|193|195,,103,,,,,,enemy_team-10001647,0,1,0,,2,0,0,
1648,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|101|66|85|186|193|195|28,,0,10008,0,,,28|186|193|195,,103,,,,,,enemy_team-10001648,0,1,0,,6,0,0,
1649,,,0,900051,1,-100|-100|0,,,,0,,1,,,,enemy_team-10001649,0,0,0,,-1,0,0,
1650,,,0,10022,0,,,,,101,5805|5806|5807|5808,,,,,enemy_team-10001650,0,1,0,,2,0,0,
1651,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10028,0,,,,,0,,,,,,enemy_team-10001651,0,1,0,,1,0,0,
1652,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10026,0,,,,,0,,,,,,enemy_team-10001652,0,1,0,,1,0,0,
1653,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|1|103|60,,0,10025,0,,,,,0,,,,,,enemy_team-10001653,0,1,0,,1,0,0,
1654,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10025,1,,,,,0,,,,,,enemy_team-10001654,0,1,0,,1,0,0,
1655,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10028,1,,,,,0,,,,,,enemy_team-10001655,0,1,0,,1,0,0,
1656,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10026,0,,,,,0,,,,,,enemy_team-10001656,0,1,0,,1,0,0,
1657,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|100|23|118,,0,10030,0,,,,,0,,,,,,enemy_team-10001657,0,1,0,,1,0,0,
1658,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10028,0,,,,,0,,,,,,enemy_team-10001658,0,1,0,,1,0,0,
1659,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10026,0,,,,,0,,,,,,enemy_team-10001659,0,1,0,,1,0,0,
1660,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|26|66|36,,0,10033,0,,,,,0,,,,,,enemy_team-10001660,0,1,0,,2,0,0,
1661,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10016,0,,,,,103,,,,,,enemy_team-10001661,0,1,0,,3,0,0,
1662,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10018,0,,,,,103,,,,,,enemy_team-10001662,0,1,0,,1,0,0,
1663,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|195|0,,0,10016,1,,,195,,0,,,,,,enemy_team-10001663,0,1,0,,4,0,0,
1664,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|99|101|88|195,,0,900026,1,,,195,,0,,,,,,enemy_team-10001664,0,1,0,,1,0,0,
1665,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|99|101|88|195,,0,10033,0,,,195,,0,,,,,,enemy_team-10001665,0,1,0,,1,0,0,
1666,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10022,0,,,,,101,5893|5894|5880|5882|5883,1,,,,enemy_team-10001666,0,1,0,,-1,0,0,
1667,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|186|191|0,,0,10016,0,,,186|191,,0,,,,,,enemy_team-10001667,0,1,0,,3,0,0,
1668,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|186|191|0,,0,10026,0,,,186|191,,0,,,,,,enemy_team-10001668,0,1,0,,1,0,0,
1669,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|39|72|78|186|191,,0,10033,0,,,186|191,,0,,,,,,enemy_team-10001669,0,1,0,,1,0,0,
1670,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10002,0,,,,,103,,,,,,enemy_team-10001670,0,1,0,,5,0,0,
1671,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|186|0,,0,10006,0,,,186,,103,,,,,,enemy_team-10001671,0,1,0,,6,0,0,
1672,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|100|103|69|186,,0,10008,0,,,186,,103,,,,,,enemy_team-10001672,0,1,0,,2,0,0,
1673,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10005,0,,,,,103,,,,,,enemy_team-10001673,0,1,0,,6,0,0,
1674,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|191|0,,0,10008,0,,,191,,103,,,,,,enemy_team-10001674,0,1,0,,6,0,0,
1675,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|23|60|36|191,,0,900089,0,,,191,,102,3,1,,,,enemy_team-10001675,0,1,0,,-1,0,0,
1676,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10005,0,,,,,102,1,,,,,enemy_team-10001676,0,1,0,,6,0,0,
1677,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10023,0,,,,,102,1,,,,,enemy_team-10001677,0,1,0,,6,0,0,
1678,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|193|0,,0,10017,1,,,193,,0,,,,,,enemy_team-10001678,0,1,0,,2,0,0,
1679,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|26|118|88|193,,0,10012,1,,,193,,0,,,,,,enemy_team-10001679,0,1,0,,2,0,0,
1680,,,0,10022,0,,,,,102,1,1,,,,enemy_team-10001680,0,1,0,,-1,0,0,
1681,,,0,10022,0,,,,,102,2,1,,,,enemy_team-10001681,0,1,0,,-1,0,0,
1682,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10002,0,,,,,0,,,,,,enemy_team-10001682,0,1,0,,1,0,0,
1683,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10008,0,,,,,0,,,,,,enemy_team-10001683,0,1,0,,2,0,0,
1684,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|176|182|202|0,,0,10012,0,,,202|176|182,,0,,,,,,enemy_team-10001684,0,1,0,,2,0,0,
1685,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|168|42|85|176|182|202,,0,900089,0,,,202|176|182,,102,1,,,,,enemy_team-10001685,0,1,0,,1,0,0,
1686,,,0,10027,0,,,,,0,,,,,,enemy_team-10001686,0,1,0,,1,0,0,
1687,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10022,0,,,,,102,1,,,,,enemy_team-10001687,0,1,0,,2,0,0,
1688,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10016,0,,,,,0,,,,,,enemy_team-10001688,0,1,0,,3,0,0,
1689,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,900026,0,,,,,0,,,,,,enemy_team-10001689,0,1,0,,3,0,0,
1690,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|222|232|306|312|223|226|228|230|233|307|310|313,0,10023,0,,,,,102,1,,,,,enemy_team-10001690,0,1,0,,1,0,0,
1691,,,0,10001,0,,,,,0,,,,,,enemy_team-10001691,0,1,0,,6,0,0,
1692,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10015,0,,,,,0,,,,,,enemy_team-10001692,0,1,0,,4,0,0,
1693,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10016,0,,,,,0,,,,,,enemy_team-10001693,0,1,0,,4,0,0,
1694,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,900026,0,,,,,0,,,,,,enemy_team-10001694,0,1,0,,1,0,0,
1695,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|222|232|306|312|223|226|228|230|233|307|310|313,0,10031,0,,,,,0,,,,,,enemy_team-10001695,0,1,0,,1,0,0,
1696,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10018,1,,,,,0,,,,,,enemy_team-10001696,0,1,0,,1,0,0,
1697,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10015,1,,,,,0,,,,,,enemy_team-10001697,0,1,0,,3,0,0,
1698,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10016,1,,,,,0,,,,,,enemy_team-10001698,0,1,0,,3,0,0,
1699,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|222|232|306|312|223|226|228|230|233|307|310|313,0,900026,1,,,,,0,,,,,,enemy_team-10001699,0,1,0,,2,0,0,
1700,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10004,0,,,,,103,,,,,,enemy_team-10001700,0,1,0,,6,0,0,
1701,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10002,0,,,,,103,,,,,,enemy_team-10001701,0,1,0,,2,0,0,
1702,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|222|232|306|312|223|226|228|230|233|307|310|313,0,10012,0,,,,,103,,,,,,enemy_team-10001702,0,1,0,,6,0,0,
1703,,,0,10030,0,,,,,102,3,1,,,,enemy_team-10001703,0,1,0,,-1,0,0,
1704,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10022,1,,,,,0,,,,,,enemy_team-10001704,0,1,0,,2,0,0,
1705,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10015,1,,,,,0,,,,,,enemy_team-10001705,0,1,0,,2,0,0,
1706,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10016,1,,,,,0,,,,,,enemy_team-10001706,0,1,0,,1,0,0,
1707,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|222|232|306|312|223|226|228|230|233|307|310|313,0,900026,1,,,,,0,,,,,,enemy_team-10001707,0,1,0,,1,0,0,
1708,,,0,10003,0,,,,,103,,,,,,enemy_team-10001708,0,1,0,,2,0,0,
1709,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10006,0,,,,,103,,,,,,enemy_team-10001709,0,1,0,,6,0,0,
1710,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10008,0,,,,,103,,,,,,enemy_team-10001710,0,1,0,,6,0,0,
1711,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|106|222|232|306|312|223|226|228|230|233|307|310|313,0,900089,0,,,,106,103,,1,,,,enemy_team-10001711,0,1,0,,-1,0,0,
1712,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|106|222|232|306|312|223|226|228|230|233|307|310|313,0,900090,0,,,,106,102,1,,,,,enemy_team-10001712,0,1,0,,5,0,0,
1713,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10002,0,,,,,0,,,,,,enemy_team-10001713,0,1,0,,2,0,0,
1714,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10005,0,,,,,0,,,,,,enemy_team-10001714,0,1,0,,2,0,0,
1715,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10008,0,,,,,0,,,,,,enemy_team-10001715,0,1,0,,6,0,0,
1716,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|106|222|232|306|312|223|226|228|230|233|307|310|313,0,900093,0,,,,106,0,,,,,,enemy_team-10001716,0,1,0,,1,0,0,
1717,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10002,0,,,,,103,,,,,,enemy_team-10001717,0,1,0,,6,0,0,
1718,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10017,0,,,,,103,,,,,,enemy_team-10001718,0,1,0,,6,0,0,
1719,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|182|191|195|0,,0,10021,0,,,182|191|195,,103,,,,,,enemy_team-10001719,0,1,0,,1,0,0,
1720,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|99|103|75|182|191|195,,0,10008,0,,,182|191|195,,103,,,,,,enemy_team-10001720,0,1,0,,6,0,0,
1721,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10028,0,,,,,0,,,,,,enemy_team-10001721,0,1,0,,1,0,0,
1722,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10026,0,,,,,0,,,,,,enemy_team-10001722,0,1,0,,1,0,0,
1723,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|176|186|193|0,,0,10030,0,,,176|186|193,,0,,1,,,,enemy_team-10001723,0,1,0,,-1,0,0,
1724,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|26|72|88|176|186|193,,0,10027,0,,,176|186|193,,0,,,,,,enemy_team-10001724,0,1,0,,1,0,0,
1725,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10016,0,,,,,102,2,,,,,enemy_team-10001725,0,1,0,,2,0,0,
1726,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,900026,0,,,,,102,2,,,,,enemy_team-10001726,0,1,0,,2,0,0,
1727,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|182|191|193|0,,0,10021,0,,,182|191|193,,102,2,,,,,enemy_team-10001727,0,1,0,,2,0,0,
1728,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|1|69|39|182|191|193,,0,10003,0,,,182|191|193,,102,2,,,,,enemy_team-10001728,0,1,0,,2,0,0,
1729,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10006,0,,,,,0,0,,,,,enemy_team-10001729,0,1,0,,2,0,0,
1730,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10002,0,,,,,0,0,,,,,enemy_team-10001730,0,1,0,,2,0,0,
1731,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|176|186|195|0,,0,10008,0,,,176|186|195,,0,0,,,,,enemy_team-10001731,0,1,0,,2,0,0,
1732,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|100|42|60|176|186|195,,0,900093,0,,,176|186|195,,102,2,,,,,enemy_team-10001732,0,1,0,,2,0,0,
1733,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,,0,10033,0,,,,,0,,,,,,enemy_team-10001733,0,1,0,,2,0,0,
1734,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10026,0,,,,,0,,,,,,enemy_team-10001734,0,1,0,,2,0,0,
1735,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|176|182|193|0,,0,10027,0,,,176|182|193,,0,,,,,,enemy_team-10001735,0,1,0,,1,0,0,
1736,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|23|72|75|176|182|193,,0,10030,0,,,176|182|193,,0,,1,,,,enemy_team-10001736,0,1,0,,-1,0,0,
1737,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10030,0,,,,,0,,1,,,,enemy_team-10001737,0,1,0,,-1,0,0,
1738,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10025,0,,,,,0,,,,,,enemy_team-10001738,0,1,0,,1,0,0,
1739,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|186|191|195|28|0,,0,10033,0,,,28|186|191|195,,0,,,,,,enemy_team-10001739,0,1,0,,1,0,0,
1740,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|150|39|85|186|191|195|28,,0,900092,0,,,28|186|191|195,,103,,,,,,enemy_team-10001740,0,1,0,,1,0,0,
1741,,,0,900073,1,,,,,0,,,,,,enemy_team-10001741,0,1,0,,1,0,0,
1742,,,0,10026,0,,,,,0,,,,,,enemy_team-10001742,0,1,0,,1,0,0,
1743,,,0,10027,0,,,,,0,,,,,,enemy_team-10001743,0,1,0,,1,0,0,
1744,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88,0,10002,0,,,,,0,,,,,,enemy_team-10001744,0,1,0,,1,0,0,
1745,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|222|232|306|312,0,10008,0,,,,,0,,,,,,enemy_team-10001745,0,1,0,,2,0,0,
1746,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|106|222|232|306|312|223|226|228|230|233|307|310|313,0,10012,0,,,,106,0,,,,,,enemy_team-10001746,0,1,0,,1,0,0,
1747,,1|5|9|13|17|29|37|55|63|69|73|77|87|2|6|10|14|18|30|38|56|42|64|70|74|78|88|3|7|11|15|19|31|39|57|43|65|67|71|75|79|89|106|222|232|306|312|223|226|228|230|233|307|310|313,0,900089,0,,,,106,102,1,,,,,enemy_team-10001747,0,1,0,,2,0,0,
1748,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,,0,10006,0,,,,,101,6352|6351|6350,,,,,enemy_team-10001748,0,1,0,,1,0,0,
1749,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10016,0,,,,,101,6354|6355|6356,,,,,enemy_team-10001749,0,1,0,,1,0,0,
1750,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|176|182|0,,0,10017,0,,,176|182,,101,6360|6359|6358|6357,,,,,enemy_team-10001750,0,1,0,,1,0,0,
1751,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|99|42|75|176|182,,0,10003,0,,,176|182,,101,6361|6362|6363|6364,,,,,enemy_team-10001751,0,1,0,,1,0,0,
1752,,,0,10022,1,,,,,0,,,,,,enemy_team-10001752,0,1,0,,2,0,0,
1753,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|186|191|0,,0,10002,1,,,186|191,,0,,,,,,enemy_team-10001753,0,1,0,,5,0,0,
1754,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|101|42|66|186|191,,116,900093,0,,,186|191,,102,2,,,,,enemy_team-10001754,0,1,0,,1,0,0,
1755,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10009,0,,,,,103,,,,,,enemy_team-10001755,0,1,0,,6,0,0,
1756,,,0,10008,0,,,,,103,,,,,,enemy_team-10001756,0,1,0,,6,0,0,
1757,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|101|42|66|186|191,,0,10030,0,,,186|191,,0,,1,,,,enemy_team-10001757,0,1,0,,-1,0,0,
1758,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|99|118|78|193|195,,117,900094,1,,,193|195,,0,,,,,,enemy_team-10001758,0,1,0,,1,0,0,
1759,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|193|195|0,,0,10033,0,,,193|195,,102,2,,,,,enemy_team-10001759,0,1,0,,1,0,0,
1760,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,900026,0,,,,,103,,,,,,enemy_team-10001760,0,1,0,,3,0,0,
1761,,,0,10016,0,,,,,101,6431|6429|6426|6424|6430,,,,,enemy_team-10001761,0,1,0,,3,0,0,
1762,,,0,10016,0,,,,,101,6425|6427|6426|6423|6420,,,,,enemy_team-10001762,0,1,0,,3,0,0,
1763,,,0,10016,0,,,,,101,6418|6417|6413|6414|6416,,,,,enemy_team-10001763,0,1,0,,3,0,0,
1764,,,0,10016,0,,,,,101,6421|6419|6414|6413|6415,,,,,enemy_team-10001764,0,1,0,,3,0,0,
1765,,,0,10016,0,,,,,101,6410|6408|6412|6414|6416,,,,,enemy_team-10001765,0,1,0,,3,0,0,
1766,,,0,10016,0,,,,,101,6411|6409|6412|6413|6415,,,,,enemy_team-10001766,0,1,0,,3,0,0,
1767,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|186|191|0,,116,900026,1,,,,,0,,,,,,enemy_team-10001767,0,1,0,,1,0,0,
1768,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|193|195|0,,117,900026,1,,,,,0,,,,,,enemy_team-10001768,0,1,0,,1,0,0,
