mission_id,team_effect,month_team_count,team_count,mp,ammo,mre,part,duration,experience,expect_gun_level,get_gun_num,gun_n_pool,gun_1_pool,limit_guns,get_equip_num,equip_n_pool,equip_1_pool,limit_equips,draw_event_id,get_component_num,component_n_pool,component_1_pool,limit_component
10291,30000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|1|23|42|4,4,0,0,0,,0,0,,,
10292,30000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|168|118|36|1020,1020,0,0,0,,0,0,,,
10293,30000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|101|78|26,,0,0,0,,0,0,,,
10295,1000,1,1,120,120,120,40,2700,84,15,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89,,0,0,0,,0,0,,,
10299,1500,1,2,360,360,360,120,3900,138,20,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|99|118,,0,0,0,,0,0,,,
10301,2000,1,2,330,330,330,110,3300,125,25,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|101|60,244|255,0,0,0,,0,0,,,
10303,2500,1,2,450,450,450,150,4500,182,30,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|256|258|273|26|36,273|256|258,0,0,0,,0,0,,,
10305,3500,1,2,120,120,120,40,1500,56,35,1,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|265|267|1|103|69,265|267,0,0,0,,0,0,,,
10307,4000,1,2,210,210,210,70,2100,87,40,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|244|255|150|66|78,244|255,0,0,0,,0,0,,,
10309,4500,1,2,240,240,240,80,2700,120,45,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|256|258|276|100|39|75,276|256|258,0,0,0,,0,0,,,
10312,5000,1,2,330,330,330,110,3300,160,50,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|265|267|1|23|42,265|267,0,0,0,,0,0,,,
10314,5500,1,2,240,240,240,80,2700,132,55,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|273|168|72|88,273|244|255,0,0,0,,0,0,,,
10317,7000,1,2,360,360,360,120,3900,216,65,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|256|258|99|23|42,256|258,0,0,0,,0,0,,,
10321,8000,1,2,360,360,360,120,3900,228,70,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|265|267|101|69|78,265|267,0,0,0,,0,0,,,
10323,10000,1,2,600,600,600,200,6900,400,75,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|244|255|103|60|85,244|255,0,0,0,,0,0,,,
10325,12000,1,2,480,480,480,160,5100,336,81,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|256|258|100|150|39,256|258,0,0,0,,0,0,,,
10327,14000,1,2,720,720,720,240,8100,528,87,6,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|265|267|276|72|42|88,276|265|267,0,0,0,,0,0,,,
10329,15000,1,2,480,480,480,160,5100,368,91,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|256|99|66|75,244|255|256,0,0,0,,0,0,,,
10331,16500,1,2,360,360,360,120,3900,282,95,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|258|265|267|273|1|23|42,273|258|265|267,0,0,0,,0,0,,,
10332,20000,1,2,600,600,600,200,6900,480,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|256|168|118|39,244|255|256,0,0,0,,0,0,,,
10334,22000,1,2,720,720,720,240,8100,588,105,6,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|258|265|267|100|69|85,258|265|267,0,0,0,,0,0,,,
10337,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0,0,,,
10339,24000,1,2,480,480,480,160,5100,400,110,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|256|168|72|88,244|255|256,0,0,0,,0,0,,,
10340,27000,1,2,720,720,720,240,8100,600,110,6,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|258|265|267|276|101|69|78,276|258|265|267,0,0,0,,0,0,,,
10342,27000,1,2,30,30,30,10,300,10,110,0,,,,0,0,0,,0,0,,,
10343,26000,1,2,240,240,240,80,2700,204,110,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|100|69,,0,0,0,,0,0,,,
10344,27000,1,2,360,360,360,120,3900,306,112,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|99|118,,0,0,0,,0,0,,,
10345,28000,1,2,330,330,330,110,3300,260,115,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|99|118,244|255,0,0,0,,0,0,,,
10346,28500,1,2,450,450,450,150,4500,364,116,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|256|258|273|26|36,273|256|258,0,0,0,,0,0,,,
10347,29000,1,2,120,120,120,40,1500,104,117,1,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|265|267|1|103|69,265|267,0,0,0,,0,0,,,
10348,29500,1,2,210,210,210,70,2100,156,118,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|244|255|150|66|78,244|255,0,0,0,,0,0,,,
10349,30000,1,2,240,240,240,80,2700,212,120,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|256|258|276|100|39|75,276|256|258,0,0,0,,0,0,,,
10350,31000,1,2,330,330,330,110,3300,265,120,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|265|267|1|23|42,265|267,0,0,0,,0,0,,,
10351,32000,1,2,240,240,240,80,2700,216,120,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|273|168|72|88,273|244|255,0,0,0,,0,0,,,
10352,34000,1,2,360,360,360,120,3900,330,120,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|256|258|99|23|42,256|258,0,0,0,,0,0,,,
10353,35000,1,2,360,360,360,120,3900,330,120,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|265|267|101|69|78,265|267,0,0,0,,0,0,,,
10354,36000,1,2,600,600,600,200,6900,560,120,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|244|255|103|60|85,244|255,0,0,0,,0,0,,,
10355,37000,1,2,480,480,480,160,5100,456,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|256|258|100|150|39,256|258,0,0,0,,0,0,,,
10356,38000,1,2,720,720,720,240,8100,684,120,6,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|265|267|276|72|42|88,276|265|267,0,0,0,,0,0,,,
10357,39000,1,2,480,480,480,160,5100,464,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|256|99|66|75,244|255|256,0,0,0,,0,0,,,
10358,40000,1,2,360,360,360,120,3900,348,120,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|258|265|267|273|1|23|42,273|258|265|267,0,0,0,,0,0,,,
10359,41000,1,2,600,600,600,200,6900,590,120,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|256|168|118|39,244|255|256,0,0,0,,0,0,,,
10360,42000,1,2,720,720,720,240,8100,720,120,6,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|258|265|267|100|69|85,258|265|267,0,0,0,,0,0,,,
10362,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0,0,,,
10363,44000,1,2,480,480,480,160,5100,480,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|244|255|256|168|72|88,244|255|256,0,0,0,,0,0,,,
10364,46000,1,2,720,720,720,240,8100,720,120,6,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|258|265|267|276|101|69|78,276|258|265|267,0,0,0,,0,0,,,
10365,46000,1,2,30,30,30,10,300,10,120,0,,,,0,0,0,,0,0,,,
10381,2000,1,2,330,330,330,110,3300,125,25,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|99|118,0,0,0,0,,0,0,,,
10382,4500,1,2,330,330,330,110,3300,150,45,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|101|60,0,0,0,0,,0,0,,,
10383,6000,1,2,330,330,330,110,3300,175,60,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|26|36,0,0,0,0,,0,0,,,
10384,10000,1,2,330,330,330,110,3300,200,75,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|1|103,0,0,0,0,,0,0,,,
10385,1000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|254|69|150,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|254|69|150,254,0,0,0,,0,0,,,
10386,2500,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|208|66|78,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|208|66|78,208,0,0,0,,0,0,,,
10387,8000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|250|100|39,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|250|100|39,250,0,0,0,,0,0,,,
10388,16000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|253|75|23,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|253|75|23,253,0,0,0,,0,0,,,
10389,1000,1,2,240,240,240,80,2700,84,10,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89,0,0,0,0,,0,0,,,
10390,2500,1,2,210,210,210,70,2100,78,20,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|99|60,0,0,0,0,,0,0,,,
10391,2800,1,2,480,480,480,160,5100,200,20,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|277|278|36|103,277|278,0,0,0,,0,0,,,
10392,3000,1,2,930,930,930,310,9900,390,25,8,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|268|271|150|78,268|271,0,0,0,,0,0,,,
10393,4000,1,2,240,240,240,80,2700,112,35,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|277|278|39|23|168,277|278,0,0,0,,0,0,,,
10394,4200,1,2,240,240,240,80,2700,116,35,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|284|88|85|118,279|284,0,0,0,,0,0,,,
10395,4500,1,2,240,240,240,80,2700,120,40,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|268|271|26|1|69,268|271,0,0,0,,0,0,,,
10396,4600,1,2,240,240,240,80,2700,124,44,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|277|278|297|66|100|75,297|277|278,0,0,0,,0,0,,,
10397,4700,1,2,240,240,240,80,2700,128,44,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|279|284|295|42|72|101,295|279|284,0,0,0,,0,0,,,
10398,5700,1,2,240,240,240,80,2700,136,52,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|284|99|36|150,279|284,0,0,0,,0,0,,,
10399,6200,1,2,240,240,240,80,2700,140,56,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|268|271|39|168|85,268|271,0,0,0,,0,0,,,
10400,12000,1,2,360,360,360,120,3900,252,80,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|277|278|26|69|100,277|278,0,0,0,,0,0,,,
10401,12000,1,2,360,360,360,120,3900,252,80,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|279|284|42|101|60,279|284,0,0,0,,0,0,,,
10402,12000,1,2,360,360,360,120,3900,252,80,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|268|271|103|78|23,268|271,0,0,0,,0,0,,,
10403,12000,1,2,360,360,360,120,3900,252,80,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|277|278|297|88|118|1,297|277|278,0,0,0,,0,0,,,
10404,14000,1,2,360,360,360,120,3900,264,85,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|284|295|66|75|72,295|279|284,0,0,0,,0,0,,,
10405,12000,1,2,360,360,360,120,3900,252,80,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|268|271|99|150|168,268|271,0,0,0,,0,0,,,
10406,14000,1,2,360,360,360,120,3900,264,85,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|278|277|26|100|101,277|278,0,0,0,,0,0,,,
10407,12000,1,2,360,360,360,120,3900,252,80,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|279|284|103|23|118,279|284,0,0,0,,0,0,,,
10408,14000,1,2,360,360,360,120,3900,264,85,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|268|271|66|72|36,268|271,0,0,0,,0,0,,,
10409,14000,1,2,930,930,930,310,9900,660,85,8,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|39|85|69,0,0,0,0,,0,0,,,
10410,14000,1,2,360,360,360,120,3900,264,85,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|278|277|297|42|60|78,297|277|278,0,0,0,,0,0,,,
10411,14000,1,2,360,360,360,120,3900,264,85,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|279|284|295|88|1|75,295|279|284,0,0,0,,0,0,,,
10412,23000,1,2,480,480,480,160,5100,408,110,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|268|271|99|168|100,268|271,0,0,0,,0,0,,,
10413,25000,1,2,480,480,480,160,5100,424,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|278|277|103|118|72,277|278,0,0,0,,0,0,,,
10414,27000,1,2,480,480,480,160,5100,440,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|284|39|69|60,279|284,0,0,0,,0,0,,,
10415,29000,1,2,480,480,480,160,5100,456,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|268|271|295|297|88|1|75,295|297|268|271,0,0,0,,0,0,,,
10416,31000,1,2,480,480,480,160,5100,480,120,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|277|278|150|26|101,277|278,0,0,0,,0,0,,,
10417,33000,1,2,480,480,480,160,5100,480,120,4,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|284|279|23|66|36,279|284,0,0,0,,0,0,,,
10418,23000,1,2,480,480,480,160,5100,408,110,4,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|277|278|279|284|268|271|297|295|275|234|251|98|99|168|100|103|118,251|234|297|295|275|98|277|278|279|284|268|271,0,0,0,,0,0,,,
10419,2600,1,2,240,240,240,80,2700,100,20,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|268|271|168|100,268|271,0,0,0,,0,0,,,
10420,3500,1,2,210,210,210,70,2100,75,35,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|279|284|168|100,279|284,0,0,0,,0,0,,,
10421,4800,1,2,210,210,210,70,2100,105,44,2,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|268|271|103|118|72,268|271,0,0,0,,0,0,,,
10422,4900,1,2,240,240,240,80,2700,140,44,2,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|277|278|39|69|60,277|278,0,0,0,,0,0,,,
10423,1000,1,2,30,30,30,10,300,10,10,0,,,,0,0,0,,0,0,,,
10424,10000,1,2,330,330,330,110,3300,200,75,3,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|39|85|69,0,0,0,0,,0,0,,,
10425,10000,1,2,330,330,330,110,3300,200,75,3,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|23|66|36,0,0,0,0,,0,0,,,
10475,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|102|88|1,102,0,0,0,,0,0,,,
10476,6000,1,2,1000,1000,1000,1000,10000,50,100,5,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|0,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|177|36|103,177,0,0,0,,0,0,,,
10477,6000,1,2,1000,1000,1000,1000,10000,50,100,5,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|0,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|136|168|100,136,0,0,0,,0,0,,,
